id,number,name,tag,n_warn,par_status,par_afterbound,nfleets,startyr,endyr,n_seasons,ss_version,n_par_active,n_par_active_nd,n_par_total,log_det_hessian,mgc,nll,Catch,Equil_catch,Survey,Length_comp,SizeFreq,Recruitment,InitEQ_Regime,Forecast_Recruitment,Parm_priors,Parm_softbounds,Parm_devs,Crash_Pen,ltrend,runs,ar,sdr,sigmaR,steepness,M_m,L0_m,Linf_m,k_m,M_f,L0_f,Linf_f,k_f,F_2016,F_2022,SSB_virgin,SSB_Initial,SSB_2016,SSB_2022,MSY,SSB_MSY,F_MSY,B_Bmsy_2016,B_Bmsy_2022,F_Fmsy_2016,F_Fmsy_2022,R_virgin,R_initial,dep_st,dep_dyn_2016,dep_dyn_2022,mohns_rho_ssb,mohns_rho_f,average_xval_cpue_mase,average_xval_len_mase
22-1979-estInitF-v2,22,1979-estInitF-v2,,7,0.906976744186047,1,15,1979,2022,4,3.3,98,43,174,245.726,1.1242e-06,1395.75,0.000587356,0.0623807,-29.5129,554.753,846.235,24.1293,0,0.0525334,0,0.0279082,0,0,0.499,0.0035588946312402,6.75398623641184e-07,0.245753289997877,0.2,0.8,,,,0.8351,0.36,88.3822,210.992,0.8351,0.744625,0.332585,12279.7,2645.84,2295.48,4432.24,1989.32,2736.94,0.690163,0.838703,1.61942,0.744625,0.332585,132.132,107.637,0.477866723128415,0.239071160611811,0.397763598345135,,,,
