id,type,yr,Value,StdDev
60-CAAL-NZdblnormV2-01,f,1952,0.0158286,0.00263569
60-CAAL-NZdblnormV2-01,f,1953,0.180046,0.0400149
60-CAAL-NZdblnormV2-01,f,1954,1.30991,0.303642
60-CAAL-NZdblnormV2-01,f,1955,0.839468,0.18907
60-CAAL-NZdblnormV2-01,f,1956,0.693792,0.154442
60-CAAL-NZdblnormV2-01,f,1957,0.633114,0.147785
60-CAAL-NZdblnormV2-01,f,1958,1.11105,0.256993
60-CAAL-NZdblnormV2-01,f,1959,1.00573,0.241347
60-CAAL-NZdblnormV2-01,f,1960,1.0732,0.260578
60-CAAL-NZdblnormV2-01,f,1961,1.82312,0.465959
60-CAAL-NZdblnormV2-01,f,1962,1.77378,0.473504
60-CAAL-NZdblnormV2-01,f,1963,2.14776,0.57383
60-CAAL-NZdblnormV2-01,f,1964,1.18916,0.321608
60-CAAL-NZdblnormV2-01,f,1965,1.34225,0.3472
60-CAAL-NZdblnormV2-01,f,1966,1.77369,0.52904
60-CAAL-NZdblnormV2-01,f,1967,0.921167,0.257343
60-CAAL-NZdblnormV2-01,f,1968,0.701317,0.178063
60-CAAL-NZdblnormV2-01,f,1969,0.656637,0.160939
60-CAAL-NZdblnormV2-01,f,1970,1.458,0.332707
60-CAAL-NZdblnormV2-01,f,1971,2.19965,0.575081
60-CAAL-NZdblnormV2-01,f,1972,2.42902,0.658482
60-CAAL-NZdblnormV2-01,f,1973,2.39965,0.637515
60-CAAL-NZdblnormV2-01,f,1974,2.14758,0.610626
60-CAAL-NZdblnormV2-01,f,1975,1.54702,0.390554
60-CAAL-NZdblnormV2-01,f,1976,1.45682,0.372919
60-CAAL-NZdblnormV2-01,f,1977,0.708038,0.144643
60-CAAL-NZdblnormV2-01,f,1978,1.25133,0.202433
60-CAAL-NZdblnormV2-01,f,1979,1.41609,0.255277
60-CAAL-NZdblnormV2-01,f,1980,0.970129,0.159732
60-CAAL-NZdblnormV2-01,f,1981,1.75945,0.2566
60-CAAL-NZdblnormV2-01,f,1982,2.34396,0.396604
60-CAAL-NZdblnormV2-01,f,1983,1.57814,0.295867
60-CAAL-NZdblnormV2-01,f,1984,1.60645,0.279616
60-CAAL-NZdblnormV2-01,f,1985,1.50434,0.251499
60-CAAL-NZdblnormV2-01,f,1986,1.434,0.24131
60-CAAL-NZdblnormV2-01,f,1987,1.41973,0.256372
60-CAAL-NZdblnormV2-01,f,1988,1.95921,0.388284
60-CAAL-NZdblnormV2-01,f,1989,3.18561,0.61964
60-CAAL-NZdblnormV2-01,f,1990,2.16534,0.405553
60-CAAL-NZdblnormV2-01,f,1991,1.64783,0.308103
60-CAAL-NZdblnormV2-01,f,1992,1.17852,0.204723
60-CAAL-NZdblnormV2-01,f,1993,1.55351,0.330785
60-CAAL-NZdblnormV2-01,f,1994,2.54396,0.519238
60-CAAL-NZdblnormV2-01,f,1995,2.47295,0.542548
60-CAAL-NZdblnormV2-01,f,1996,2.06042,0.377122
60-CAAL-NZdblnormV2-01,f,1997,1.82808,0.301289
60-CAAL-NZdblnormV2-01,f,1998,2.46429,0.345916
60-CAAL-NZdblnormV2-01,f,1999,2.06686,0.283922
60-CAAL-NZdblnormV2-01,f,2000,1.65938,0.239676
60-CAAL-NZdblnormV2-01,f,2001,1.35133,0.174308
60-CAAL-NZdblnormV2-01,f,2002,1.38835,0.173627
60-CAAL-NZdblnormV2-01,f,2003,2.17319,0.282477
60-CAAL-NZdblnormV2-01,f,2004,2.18311,0.31217
60-CAAL-NZdblnormV2-01,f,2005,2.11617,0.330112
60-CAAL-NZdblnormV2-01,f,2006,1.7494,0.271386
60-CAAL-NZdblnormV2-01,f,2007,1.54755,0.239352
60-CAAL-NZdblnormV2-01,f,2008,1.76598,0.284621
60-CAAL-NZdblnormV2-01,f,2009,1.5402,0.231917
60-CAAL-NZdblnormV2-01,f,2010,1.53467,0.216438
60-CAAL-NZdblnormV2-01,f,2011,1.8834,0.253045
60-CAAL-NZdblnormV2-01,f,2012,2.16336,0.292998
60-CAAL-NZdblnormV2-01,f,2013,1.80808,0.256592
60-CAAL-NZdblnormV2-01,f,2014,2.10034,0.238005
60-CAAL-NZdblnormV2-01,f,2015,2.45383,0.302003
60-CAAL-NZdblnormV2-01,f,2016,2.43986,0.350091
60-CAAL-NZdblnormV2-01,f,2017,1.8456,0.244412
60-CAAL-NZdblnormV2-01,f,2018,2.03326,0.262993
60-CAAL-NZdblnormV2-01,f,2019,2.0349,0.280903
60-CAAL-NZdblnormV2-01,f,2020,2.01627,0.338975
60-CAAL-NZdblnormV2-01,f,2021,2.42607,0.536894
60-CAAL-NZdblnormV2-01,f,2022,1.61229,0.441006
