id,Yr,SpawnBio,bias_adjusted,pred_recr
60-CAAL-NZdblnormV2-01,1942,11712.4,165.923,160.959
60-CAAL-NZdblnormV2-01,1943,11712.4,165.923,163.93
60-CAAL-NZdblnormV2-01,1944,11712.4,165.923,163.618
60-CAAL-NZdblnormV2-01,1945,11712.4,165.923,163.806
60-CAAL-NZdblnormV2-01,1946,11712.4,165.923,165.3
60-CAAL-NZdblnormV2-01,1947,11712.4,165.923,169.29
60-CAAL-NZdblnormV2-01,1948,11712.4,165.923,175.415
60-CAAL-NZdblnormV2-01,1949,11712.4,165.923,177.931
60-CAAL-NZdblnormV2-01,1950,11712.4,165.923,178.036
60-CAAL-NZdblnormV2-01,1951,11712.4,165.923,180.666
60-CAAL-NZdblnormV2-01,1952,11957.6,166.136,185.953
60-CAAL-NZdblnormV2-01,1953,12067.3,166.228,182.113
60-CAAL-NZdblnormV2-01,1954,11019.1,165.273,174.997
60-CAAL-NZdblnormV2-01,1955,5380.11,154.554,161.743
60-CAAL-NZdblnormV2-01,1956,4462.37,150.628,159.408
60-CAAL-NZdblnormV2-01,1957,4340.56,150.001,162.923
60-CAAL-NZdblnormV2-01,1958,4342.16,150.01,166.185
60-CAAL-NZdblnormV2-01,1959,3404.85,143.969,156.942
60-CAAL-NZdblnormV2-01,1960,3205.34,142.317,157.541
60-CAAL-NZdblnormV2-01,1961,3097.48,141.353,150.733
60-CAAL-NZdblnormV2-01,1962,2161.49,130.018,131.34
60-CAAL-NZdblnormV2-01,1963,1845.87,124.347,125.643
60-CAAL-NZdblnormV2-01,1964,1503.56,116.439,116.895
60-CAAL-NZdblnormV2-01,1965,1909.4,125.532,123.454
60-CAAL-NZdblnormV2-01,1966,1933.32,125.955,122.031
60-CAAL-NZdblnormV2-01,1967,1621.17,119.318,117.018
60-CAAL-NZdblnormV2-01,1968,2049.37,127.983,128.078
60-CAAL-NZdblnormV2-01,1969,2566.73,135.488,132.137
60-CAAL-NZdblnormV2-01,1970,2978.3,139.968,130.503
60-CAAL-NZdblnormV2-01,1971,2237.77,130.937,123.749
60-CAAL-NZdblnormV2-01,1972,1595.36,118.559,114.436
60-CAAL-NZdblnormV2-01,1973,1433.6,114.295,114.776
60-CAAL-NZdblnormV2-01,1974,1365.14,112.284,103.839
60-CAAL-NZdblnormV2-01,1975,1449.12,114.676,103.626
60-CAAL-NZdblnormV2-01,1976,1634.08,119.381,113.957
60-CAAL-NZdblnormV2-01,1977,1705.87,121,116.853
60-CAAL-NZdblnormV2-01,1978,2164.18,129.589,148.045
60-CAAL-NZdblnormV2-01,1979,1890.98,124.78,139.292
60-CAAL-NZdblnormV2-01,1980,1785.31,122.631,145.621
60-CAAL-NZdblnormV2-01,1981,2352.13,132.303,102.796
60-CAAL-NZdblnormV2-01,1982,1963.17,126.05,116.764
60-CAAL-NZdblnormV2-01,1983,1504.01,115.949,94.6589
60-CAAL-NZdblnormV2-01,1984,1641.23,119.332,96.3206
60-CAAL-NZdblnormV2-01,1985,1636.67,119.198,73.3133
60-CAAL-NZdblnormV2-01,1986,1465.16,114.83,92.4681
60-CAAL-NZdblnormV2-01,1987,1390.65,112.705,157.228
60-CAAL-NZdblnormV2-01,1988,1249.5,108.281,113.17
60-CAAL-NZdblnormV2-01,1989,1179.29,105.834,95.1365
60-CAAL-NZdblnormV2-01,1990,1088.77,102.418,90.8351
60-CAAL-NZdblnormV2-01,1991,1162.76,105.19,106.9
60-CAAL-NZdblnormV2-01,1992,1277.77,109.111,135.945
60-CAAL-NZdblnormV2-01,1993,1478.48,115.007,142.814
60-CAAL-NZdblnormV2-01,1994,1575.63,117.484,116.827
60-CAAL-NZdblnormV2-01,1995,1327.7,110.614,106.137
60-CAAL-NZdblnormV2-01,1996,1448.4,114.11,225.884
60-CAAL-NZdblnormV2-01,1997,1479.23,114.923,131.499
60-CAAL-NZdblnormV2-01,1998,1662.38,119.443,177.882
60-CAAL-NZdblnormV2-01,1999,1841.09,123.238,166.387
60-CAAL-NZdblnormV2-01,2000,1668.28,119.524,86.09
60-CAAL-NZdblnormV2-01,2001,1889.94,124.138,179.709
60-CAAL-NZdblnormV2-01,2002,2032.98,126.716,110.6
60-CAAL-NZdblnormV2-01,2003,1727.58,120.764,117.93
60-CAAL-NZdblnormV2-01,2004,1411.09,112.858,114.805
60-CAAL-NZdblnormV2-01,2005,1092.8,102.227,90.8279
60-CAAL-NZdblnormV2-01,2006,1104.97,102.675,110.074
60-CAAL-NZdblnormV2-01,2007,1232.86,107.282,112.509
60-CAAL-NZdblnormV2-01,2008,1271.31,108.555,104.431
60-CAAL-NZdblnormV2-01,2009,1242.64,107.611,94.3799
60-CAAL-NZdblnormV2-01,2010,1361.6,111.365,91.5178
60-CAAL-NZdblnormV2-01,2011,1326.22,110.292,86.8634
60-CAAL-NZdblnormV2-01,2012,1063.32,101.036,80.7552
60-CAAL-NZdblnormV2-01,2013,855.74,91.6272,94.0239
60-CAAL-NZdblnormV2-01,2014,935.391,95.5067,74.9759
60-CAAL-NZdblnormV2-01,2015,763.745,86.6485,76.2984
60-CAAL-NZdblnormV2-01,2016,664.526,80.5686,77.7021
60-CAAL-NZdblnormV2-01,2017,688.462,82.1105,77.4729
60-CAAL-NZdblnormV2-01,2018,774.531,87.2627,62.236
60-CAAL-NZdblnormV2-01,2019,743.53,85.474,81.0155
60-CAAL-NZdblnormV2-01,2020,670.872,80.9823,112.815
60-CAAL-NZdblnormV2-01,2021,599.794,76.1308,82.1428
60-CAAL-NZdblnormV2-01,2022,713.125,84.4882,87.9632
60-CAAL-NZdblnormV2-01,2023,1049.39,101.482,101.482
