id,type,yr,Value,StdDev
01-mls-base-1979,rec,1979,523.887,0
01-mls-base-1979,rec,1980,593.024,0
01-mls-base-1979,rec,1981,221.913,0
01-mls-base-1979,rec,1982,262.368,0
01-mls-base-1979,rec,1983,261.19,0
01-mls-base-1979,rec,1984,71.2626,0
01-mls-base-1979,rec,1985,154.135,0
01-mls-base-1979,rec,1986,72.9156,0
01-mls-base-1979,rec,1987,451.551,0
01-mls-base-1979,rec,1988,871.894,0
01-mls-base-1979,rec,1989,148.187,0
01-mls-base-1979,rec,1990,326.228,0
01-mls-base-1979,rec,1991,281.219,0
01-mls-base-1979,rec,1992,696.163,0
01-mls-base-1979,rec,1993,579.92,0
01-mls-base-1979,rec,1994,650.181,0
01-mls-base-1979,rec,1995,370.605,0
01-mls-base-1979,rec,1996,3801.47,0
01-mls-base-1979,rec,1997,1718.64,0
01-mls-base-1979,rec,1998,951.107,0
01-mls-base-1979,rec,1999,629.552,0
01-mls-base-1979,rec,2000,210.347,0
01-mls-base-1979,rec,2001,214.816,0
01-mls-base-1979,rec,2002,159.07,0
01-mls-base-1979,rec,2003,66.8108,0
01-mls-base-1979,rec,2004,288.527,0
01-mls-base-1979,rec,2005,348.322,0
01-mls-base-1979,rec,2006,410.648,0
01-mls-base-1979,rec,2007,189.538,0
01-mls-base-1979,rec,2008,227.628,0
01-mls-base-1979,rec,2009,186.535,0
01-mls-base-1979,rec,2010,213.66,0
01-mls-base-1979,rec,2011,206.127,0
01-mls-base-1979,rec,2012,266.287,0
01-mls-base-1979,rec,2013,588.654,0
01-mls-base-1979,rec,2014,236.313,0
01-mls-base-1979,rec,2015,244.573,0
01-mls-base-1979,rec,2016,203.034,0
01-mls-base-1979,rec,2017,181.84,0
01-mls-base-1979,rec,2018,156.082,0
01-mls-base-1979,rec,2019,130.913,0
01-mls-base-1979,rec,2020,209.934,0
01-mls-base-1979,rec,2021,97.107,0
01-mls-base-1979,rec,2022,30.4654,0
