id,Label,Value,Parm_StDev,Phase,Min,Max,Init,Status,Afterbound
01-mls-base-1979,SR_LN(R0),5.67043,0.00997188,1,2,15,6,OK,OK
01-mls-base-1979,Size_DblN_peak_F01_LL.JP.1(1),159.43,1.11067,2,45,325,100,OK,OK
01-mls-base-1979,Size_DblN_top_logit_F01_LL.JP.1(1),0.681432,7.68457,3,-7,7,0,OK,OK
01-mls-base-1979,Size_DblN_ascend_se_F01_LL.JP.1(1),6.98506,0.0676377,4,-7,7,0,HI,OK
01-mls-base-1979,Size_DblN_descend_se_F01_LL.JP.1(1),0.00518404,156.663,5,-7,7,0,OK,OK
01-mls-base-1979,Size_DblN_peak_F02_LL.JP.2(2),163.456,0.00781009,2,45,325,100,OK,OK
01-mls-base-1979,Size_DblN_top_logit_F02_LL.JP.2(2),-1.86945,0.0397232,3,-7,7,0,OK,OK
01-mls-base-1979,Size_DblN_ascend_se_F02_LL.JP.2(2),-6.99985,0.00791953,4,-7,7,0,LO,CHECK
01-mls-base-1979,Size_DblN_descend_se_F02_LL.JP.2(2),6.37405,0.0633605,5,-7,7,0,OK,OK
01-mls-base-1979,Size_DblN_peak_F03_LL.JP.3(3),183.28,1.79865,2,45,325,100,OK,OK
01-mls-base-1979,Size_DblN_top_logit_F03_LL.JP.3(3),0.277064,30.703,3,-7,7,0,OK,OK
01-mls-base-1979,Size_DblN_ascend_se_F03_LL.JP.3(3),5.83236,0.212937,4,-7,7,0,OK,OK
01-mls-base-1979,Size_DblN_descend_se_F03_LL.JP.3(3),0.00285671,156.629,5,-7,7,0,OK,OK
01-mls-base-1979,Size_DblN_peak_F04_LL.JP.4(4),99.4555,0.058215,2,45,325,100,OK,OK
01-mls-base-1979,Size_DblN_top_logit_F04_LL.JP.4(4),-0.669418,0.0323578,3,-7,7,0,OK,OK
01-mls-base-1979,Size_DblN_ascend_se_F04_LL.JP.4(4),-6.98656,0.42744,4,-7,7,0,LO,OK
01-mls-base-1979,Size_DblN_descend_se_F04_LL.JP.4(4),6.99924,0.0270891,5,-7,7,0,HI,CHECK
01-mls-base-1979,Size_DblN_peak_F06_LL.AU.2(6),106.456,0.00607995,2,45,325,100,OK,OK
01-mls-base-1979,Size_DblN_top_logit_F06_LL.AU.2(6),-0.618473,0.00493125,3,-7,7,0,OK,OK
01-mls-base-1979,Size_DblN_ascend_se_F06_LL.AU.2(6),-6.99995,0.00479986,4,-7,7,0,LO,CHECK
01-mls-base-1979,Size_DblN_descend_se_F06_LL.AU.2(6),5.76488,0.0271313,5,-7,7,0,OK,OK
01-mls-base-1979,Size_DblN_peak_F07_LL.AU.3(7),181.445,0.389833,2,45,325,100,OK,OK
01-mls-base-1979,Size_DblN_top_logit_F07_LL.AU.3(7),-6.99949,0.0192878,3,-7,7,0,LO,CHECK
01-mls-base-1979,Size_DblN_ascend_se_F07_LL.AU.3(7),5.81073,0.0568221,4,-7,7,0,OK,OK
01-mls-base-1979,Size_DblN_descend_se_F07_LL.AU.3(7),6.07616,0.0360541,5,-7,7,0,OK,OK
01-mls-base-1979,Size_DblN_peak_F09.REC.AU.3(9),186.058,1.18522,2,45,325,100,OK,OK
01-mls-base-1979,Size_DblN_top_logit_F09.REC.AU.3(9),-6.96029,1.23358,3,-7,7,0,LO,OK
01-mls-base-1979,Size_DblN_ascend_se_F09.REC.AU.3(9),4.76989,0.204961,4,-7,7,0,OK,OK
01-mls-base-1979,Size_DblN_descend_se_F09.REC.AU.3(9),6.3561,0.112514,5,-7,7,0,OK,OK
01-mls-base-1979,Size_DblN_peak_F10_REC.NZ.3(10),201.801,0.750246,2,45,325,100,OK,OK
01-mls-base-1979,Size_DblN_ascend_se_F10_REC.NZ.3(10),5.93952,0.0660566,4,-7,7,0,OK,OK
01-mls-base-1979,Size_DblN_start_logit_F10_REC.NZ.3(10),-500.5,11146.8,4,-999,-2,-999,OK,OK
01-mls-base-1979,Size_DblN_peak_F12_LL.ALL.2(12),171.077,0.295501,2,45,325,100,OK,OK
01-mls-base-1979,Size_DblN_top_logit_F12_LL.ALL.2(12),-6.99957,0.0167428,3,-7,7,0,LO,CHECK
01-mls-base-1979,Size_DblN_ascend_se_F12_LL.ALL.2(12),7,9.91484e-07,4,-7,7,0,HI,CHECK
01-mls-base-1979,Size_DblN_descend_se_F12_LL.ALL.2(12),6.55382,0.0248212,5,-7,7,0,OK,OK
01-mls-base-1979,Size_DblN_peak_S01_INDEX.1-4(15),166.495,4.53011,2,45,325,100,OK,OK
01-mls-base-1979,Size_DblN_top_logit_S01_INDEX.1-4(15),0.586539,25.2207,3,-7,7,0,OK,OK
01-mls-base-1979,Size_DblN_ascend_se_S01_INDEX.1-4(15),6.08888,0.338239,4,-7,7,0,OK,OK
01-mls-base-1979,Size_DblN_descend_se_S01_INDEX.1-4(15),0.00779351,156.69,5,-7,7,0,OK,OK
