"Label" "Value" "StdDev" "(Val-1.0)/Stddev" "CumNorm"
"SSB_2014" "SSB_2014" 16362.4 525.421 NA NA
"SSB_2015" "SSB_2015" 21521.2 639.008 NA NA
"SSB_2016" "SSB_2016" 23230.9 719.963 NA NA
"SSB_2017" "SSB_2017" 22290.9 703.872 NA NA
"SSB_2018" "SSB_2018" 20649 661.484 NA NA
"SSB_2019" "SSB_2019" 18382.9 612.936 NA NA
"SSB_2020" "SSB_2020" 16229 568.284 NA NA
"SSB_2021" "SSB_2021" 14130.2 526.546 NA NA
"SSB_2022" "SSB_2022" 13198.9 541.25 NA NA
"SSB_2023" "SSB_2023" 11580.9 537.772 NA NA
"Recr_Virgin" "Recr_Virgin" 290.16 2.89344 NA NA
"Recr_Initial" "Recr_Initial" 282.32 2.90757 NA NA
"Recr_1979" "Recr_1979" 523.887 51.8848 NA NA
"Recr_1980" "Recr_1980" 593.024 48.5037 NA NA
"Recr_1981" "Recr_1981" 221.913 23.4021 NA NA
"Recr_1982" "Recr_1982" 262.368 30.5689 NA NA
"Recr_1983" "Recr_1983" 261.19 26.9872 NA NA
"Recr_1984" "Recr_1984" 71.2626 8.8616 NA NA
"Recr_1985" "Recr_1985" 154.135 13.9646 NA NA
"Recr_1986" "Recr_1986" 72.9156 7.49413 NA NA
"Recr_1987" "Recr_1987" 451.551 45.9531 NA NA
"Recr_1988" "Recr_1988" 871.894 72.0816 NA NA
"Recr_1989" "Recr_1989" 148.187 21.2799 NA NA
"Recr_1990" "Recr_1990" 326.228 40.3337 NA NA
"Recr_1991" "Recr_1991" 281.219 42.0842 NA NA
"Recr_1992" "Recr_1992" 696.163 83.9248 NA NA
"Recr_1993" "Recr_1993" 579.92 67.3851 NA NA
"Recr_1994" "Recr_1994" 650.181 66.0406 NA NA
"Recr_1995" "Recr_1995" 370.605 54.7189 NA NA
"Recr_1996" "Recr_1996" 3801.47 165.463 NA NA
"Recr_1997" "Recr_1997" 1718.64 77.2513 NA NA
"Recr_1998" "Recr_1998" 951.107 39.3662 NA NA
"Recr_1999" "Recr_1999" 629.552 25.3045 NA NA
"Recr_2000" "Recr_2000" 210.347 10.9812 NA NA
"Recr_2001" "Recr_2001" 214.816 8.92964 NA NA
"Recr_2002" "Recr_2002" 159.07 6.96103 NA NA
"Recr_2003" "Recr_2003" 66.8108 4.05633 NA NA
"Recr_2004" "Recr_2004" 288.527 16.2827 NA NA
"Recr_2005" "Recr_2005" 348.322 18.6604 NA NA
"Recr_2006" "Recr_2006" 410.648 18.1 NA NA
"Recr_2007" "Recr_2007" 189.538 10.0108 NA NA
"Recr_2008" "Recr_2008" 227.628 11.8213 NA NA
"Recr_2009" "Recr_2009" 186.535 10.4068 NA NA
"Recr_2010" "Recr_2010" 213.66 10.7709 NA NA
"Recr_2011" "Recr_2011" 206.127 10.1846 NA NA
"Recr_2012" "Recr_2012" 266.287 13.3094 NA NA
"Recr_2013" "Recr_2013" 588.654 22.8716 NA NA
"Recr_2014" "Recr_2014" 236.313 10.5648 NA NA
"Recr_2015" "Recr_2015" 244.573 10.2181 NA NA
"Recr_2016" "Recr_2016" 203.034 9.07408 NA NA
"Recr_2017" "Recr_2017" 181.84 8.13329 NA NA
"Recr_2018" "Recr_2018" 156.082 7.04984 NA NA
"Recr_2019" "Recr_2019" 130.913 6.40707 NA NA
"Recr_2020" "Recr_2020" 209.934 10.2307 NA NA
"Recr_2021" "Recr_2021" 97.107 5.66932 NA NA
"Recr_2022" "Recr_2022" 30.4654 2.68589 NA NA
"Recr_2023" "Recr_2023" 267.915 53.6878 NA NA
"SPRratio_1979" "SPRratio_1979" 0.122333 0.00686854 -127.781 0
"SPRratio_1980" "SPRratio_1980" 0.0941112 0.0047621 -190.229 0
"SPRratio_1981" "SPRratio_1981" 0.190434 0.0081359 -99.5054 0
"SPRratio_1982" "SPRratio_1982" 0.218111 0.00865963 -90.2913 0
"SPRratio_1983" "SPRratio_1983" 0.157555 0.0060415 -139.443 0
"SPRratio_1984" "SPRratio_1984" 0.204975 0.00727286 -109.314 0
"SPRratio_1985" "SPRratio_1985" 0.271809 0.00885106 -82.2716 0
"SPRratio_1986" "SPRratio_1986" 0.279901 0.0095229 -75.6176 0
"SPRratio_1987" "SPRratio_1987" 0.279411 0.00941009 -76.5762 0
"SPRratio_1988" "SPRratio_1988" 0.252364 0.0111968 -66.7722 0
"SPRratio_1989" "SPRratio_1989" 0.218274 0.0101626 -76.9218 0
"SPRratio_1990" "SPRratio_1990" 0.184033 0.00842527 -96.8477 0
"SPRratio_1991" "SPRratio_1991" 0.165584 0.00765202 -109.045 0
"SPRratio_1992" "SPRratio_1992" 0.144374 0.00634104 -134.935 0
"SPRratio_1993" "SPRratio_1993" 0.148035 0.00687273 -123.963 0
"SPRratio_1994" "SPRratio_1994" 0.191053 0.008096 -99.9193 0
"SPRratio_1995" "SPRratio_1995" 0.151171 0.0063898 -132.841 0
"SPRratio_1996" "SPRratio_1996" 0.111787 0.00437495 -203.022 0
"SPRratio_1997" "SPRratio_1997" 0.0591117 0.00187721 -501.215 0
"SPRratio_1998" "SPRratio_1998" 0.072489 0.00212488 -436.501 0
"SPRratio_1999" "SPRratio_1999" 0.0872057 0.00229662 -397.451 0
"SPRratio_2000" "SPRratio_2000" 0.101725 0.002527 -355.471 0
"SPRratio_2001" "SPRratio_2001" 0.129754 0.0031022 -280.525 0
"SPRratio_2002" "SPRratio_2002" 0.183913 0.00426383 -191.398 0
"SPRratio_2003" "SPRratio_2003" 0.317398 0.00698795 -97.6828 0
"SPRratio_2004" "SPRratio_2004" 0.306451 0.00672411 -103.144 0
"SPRratio_2005" "SPRratio_2005" 0.231488 0.00568577 -135.164 0
"SPRratio_2006" "SPRratio_2006" 0.187691 0.00473955 -171.389 0
"SPRratio_2007" "SPRratio_2007" 0.179741 0.00457622 -179.244 0
"SPRratio_2008" "SPRratio_2008" 0.23922 0.00571764 -133.058 0
"SPRratio_2009" "SPRratio_2009" 0.259173 0.00601566 -123.15 0
"SPRratio_2010" "SPRratio_2010" 0.270121 0.00632013 -115.485 0
"SPRratio_2011" "SPRratio_2011" 0.306588 0.007206 -96.227 0
"SPRratio_2012" "SPRratio_2012" 0.300693 0.0072927 -95.8913 0
"SPRratio_2013" "SPRratio_2013" 0.186901 0.00469069 -173.343 0
"SPRratio_2014" "SPRratio_2014" 0.218716 0.00546584 -142.939 0
"SPRratio_2015" "SPRratio_2015" 0.208879 0.00540842 -146.276 0
"SPRratio_2016" "SPRratio_2016" 0.178096 0.004781 -171.911 0
"SPRratio_2017" "SPRratio_2017" 0.191167 0.00521379 -155.133 0
"SPRratio_2018" "SPRratio_2018" 0.260732 0.00697491 -105.99 0
"SPRratio_2019" "SPRratio_2019" 0.26298 0.00763547 -96.5258 0
"SPRratio_2020" "SPRratio_2020" 0.271341 0.00844904 -86.2416 0
"SPRratio_2021" "SPRratio_2021" 0.316277 0.0104551 -65.396 0
"SPRratio_2022" "SPRratio_2022" 0.35984 0.0131424 -48.7096 0
"SPRratio_2023" "SPRratio_2023" 0.35984 0.0131424 -48.7096 0
"F_1979" "F_1979" 0.09141 0.00532837 -170.519 0
"F_1980" "F_1980" 0.0701683 0.00356834 -260.578 0
"F_1981" "F_1981" 0.148834 0.00699296 -121.718 0
"F_1982" "F_1982" 0.188364 0.00831283 -97.6366 0
"F_1983" "F_1983" 0.123491 0.00510231 -171.787 0
"F_1984" "F_1984" 0.166565 0.00677157 -123.078 0
"F_1985" "F_1985" 0.23774 0.00947986 -80.4083 0
"F_1986" "F_1986" 0.233339 0.00995864 -76.9845 0
"F_1987" "F_1987" 0.235019 0.00983387 -77.7905 0
"F_1988" "F_1988" 0.203027 0.0112409 -70.8994 0
"F_1989" "F_1989" 0.180956 0.00985818 -83.0826 0
"F_1990" "F_1990" 0.153741 0.00800287 -105.744 0
"F_1991" "F_1991" 0.127498 0.00668285 -130.558 0
"F_1992" "F_1992" 0.101154 0.00488627 -183.953 0
"F_1993" "F_1993" 0.105393 0.00557177 -160.561 0
"F_1994" "F_1994" 0.152367 0.0074884 -113.193 0
"F_1995" "F_1995" 0.119009 0.00568062 -155.087 0
"F_1996" "F_1996" 0.0932359 0.0040409 -224.397 0
"F_1997" "F_1997" 0.0433687 0.00144883 -660.279 0
"F_1998" "F_1998" 0.0572422 0.00171498 -549.72 0
"F_1999" "F_1999" 0.0672568 0.00183859 -507.315 0
"F_2000" "F_2000" 0.0837616 0.00218765 -418.823 0
"F_2001" "F_2001" 0.104638 0.00267228 -335.056 0
"F_2002" "F_2002" 0.148335 0.00384827 -221.311 0
"F_2003" "F_2003" 0.288484 0.00792479 -89.7835 0
"F_2004" "F_2004" 0.275091 0.00745166 -97.2815 0
"F_2005" "F_2005" 0.201177 0.00584189 -136.74 0
"F_2006" "F_2006" 0.154703 0.00448802 -188.345 0
"F_2007" "F_2007" 0.14153 0.00409719 -209.527 0
"F_2008" "F_2008" 0.203046 0.00579013 -137.64 0
"F_2009" "F_2009" 0.200917 0.00570732 -140.01 0
"F_2010" "F_2010" 0.220211 0.00639301 -121.975 0
"F_2011" "F_2011" 0.261076 0.00781706 -94.5271 0
"F_2012" "F_2012" 0.249758 0.00768726 -97.5956 0
"F_2013" "F_2013" 0.139863 0.00410383 -209.593 0
"F_2014" "F_2014" 0.155709 0.00462069 -182.72 0
"F_2015" "F_2015" 0.155994 0.00475623 -177.453 0
"F_2016" "F_2016" 0.137579 0.00424971 -202.936 0
"F_2017" "F_2017" 0.144511 0.00456662 -187.335 0
"F_2018" "F_2018" 0.203292 0.00670938 -118.745 0
"F_2019" "F_2019" 0.21634 0.0077267 -101.422 0
"F_2020" "F_2020" 0.216681 0.00830454 -94.3243 0
"F_2021" "F_2021" 0.266599 0.011367 -64.5201 0
"F_2022" "F_2022" 0.327116 0.0161309 -41.714 0
"F_2023" "F_2023" 0.327116 0.0161309 -41.714 0
"Bratio_1979" "Bratio_1979" 2.09872 0.158186 6.94575 1
"Bratio_1980" "Bratio_1980" 1.98826 0.131361 7.52318 1
"Bratio_1981" "Bratio_1981" 1.86312 0.107356 8.03981 1
"Bratio_1982" "Bratio_1982" 1.77674 0.0910818 8.52793 1
"Bratio_1983" "Bratio_1983" 1.53003 0.075662 7.00524 1
"Bratio_1984" "Bratio_1984" 1.29359 0.0588188 4.99142 1
"Bratio_1985" "Bratio_1985" 1.10737 0.0453969 2.36507 0.990987
"Bratio_1986" "Bratio_1986" 0.868979 0.0357179 -3.66821 0.000122159
"Bratio_1987" "Bratio_1987" 0.685985 0.0283117 -11.0913 7.08839e-29
"Bratio_1988" "Bratio_1988" 0.539116 0.0233118 -19.7704 2.88915e-87
"Bratio_1989" "Bratio_1989" 0.612143 0.0311364 -12.4567 6.64472e-36
"Bratio_1990" "Bratio_1990" 0.986123 0.0476797 -0.291037 0.385512
"Bratio_1991" "Bratio_1991" 1.04998 0.0552938 0.903913 0.816979
"Bratio_1992" "Bratio_1992" 0.994382 0.0496431 -0.113174 0.454946
"Bratio_1993" "Bratio_1993" 0.958768 0.0465617 -0.885533 0.187935
"Bratio_1994" "Bratio_1994" 1.13045 0.0555484 2.34848 0.990575
"Bratio_1995" "Bratio_1995" 1.30816 0.0630573 4.887 0.999999
"Bratio_1996" "Bratio_1996" 1.46504 0.0684995 6.78888 1
"Bratio_1997" "Bratio_1997" 1.48957 0.0657483 7.44606 1
"Bratio_1998" "Bratio_1998" 3.23544 0.0968474 23.0821 1
"Bratio_1999" "Bratio_1999" 4.53212 0.130903 26.9827 1
"Bratio_2000" "Bratio_2000" 4.55234 0.125539 28.2967 1
"Bratio_2001" "Bratio_2001" 4.01496 0.106921 28.1981 1
"Bratio_2002" "Bratio_2002" 3.20685 0.0842252 26.2018 1
"Bratio_2003" "Bratio_2003" 2.42784 0.0641604 22.2542 1
"Bratio_2004" "Bratio_2004" 1.77625 0.0486742 15.9478 1
"Bratio_2005" "Bratio_2005" 1.26496 0.0362141 7.31655 1
"Bratio_2006" "Bratio_2006" 1.01671 0.0281879 0.592658 0.723295
"Bratio_2007" "Bratio_2007" 0.952959 0.0253075 -1.85878 0.0315294
"Bratio_2008" "Bratio_2008" 0.981205 0.0254809 -0.737611 0.230375
"Bratio_2009" "Bratio_2009" 0.904399 0.0242851 -3.93661 4.13376e-05
"Bratio_2010" "Bratio_2010" 0.798245 0.0216016 -9.33984 4.90308e-21
"Bratio_2011" "Bratio_2011" 0.702534 0.0193996 -15.3336 2.39612e-53
"Bratio_2012" "Bratio_2012" 0.631349 0.0178649 -20.6355 7.14014e-95
"Bratio_2013" "Bratio_2013" 0.58582 0.0172418 -24.0219 9.05588e-128
"Bratio_2014" "Bratio_2014" 0.606776 0.0175888 -22.3566 5.69813e-111
"Bratio_2015" "Bratio_2015" 0.798086 0.0210944 -9.57193 5.33825e-22
"Bratio_2016" "Bratio_2016" 0.861486 0.0239785 -5.77661 3.82259e-09
"Bratio_2017" "Bratio_2017" 0.826627 0.0234916 -7.3802 7.96446e-14
"Bratio_2018" "Bratio_2018" 0.765739 0.0220931 -10.6033 1.47083e-26
"Bratio_2019" "Bratio_2019" 0.681706 0.0205294 -15.5043 1.70795e-54
"Bratio_2020" "Bratio_2020" 0.60183 0.01913 -20.8139 1.75453e-96
"Bratio_2021" "Bratio_2021" 0.523999 0.0178433 -26.6768 4.88747e-157
"Bratio_2022" "Bratio_2022" 0.489462 0.0185437 -27.5316 4.1112e-167
"Bratio_2023" "Bratio_2023" 0.429461 0.0186469 -30.597 7.61027e-206
"SSB_unfished" "SSB_unfished" 26966.1 268.902 NA NA
"Totbio_unfished" "Totbio_unfished" 35444.1 353.444 NA NA
"SmryBio_unfished" "SmryBio_unfished" 35444.1 353.444 NA NA
"Recr_unfished" "Recr_unfished" 290.16 2.89344 NA NA
"SSB_Btgt" "SSB_Btgt" 8089.82 80.6707 NA NA
"SPR_Btgt" "SPR_Btgt" 0.34375 6.68421e-19 NA NA
"annF_Btgt" "annF_Btgt" 0.401175 0.0016355 NA NA
"Dead_Catch_Btgt" "Dead_Catch_Btgt" 3912.2 39.0885 NA NA
"SSB_SPR" "SSB_SPR" 6831.4 68.1219 NA NA
"annF_SPR" "annF_SPR" 0.460793 0.0018058 NA NA
"Dead_Catch_SPR" "Dead_Catch_SPR" 3981.87 39.8078 NA NA
"SSB_MSY" "SSB_MSY" 6266.75 62.4602 NA NA
"SPR_MSY" "SPR_MSY" 0.280369 9.56804e-05 NA NA
"annF_MSY" "annF_MSY" 0.491158 0.00191102 NA NA
"Dead_Catch_MSY" "Dead_Catch_MSY" 3990.29 39.9038 NA NA
"Ret_Catch_MSY" "Ret_Catch_MSY" 3990.29 39.9038 NA NA
"B_MSY/SSB_unfished" "B_MSY/SSB_unfished" 0.232394 0.000102059 NA NA
"ForeCatch_2023" "ForeCatch_2023" 1170.85 46.3795 NA NA
"OFLCatch_2023" "OFLCatch_2023" 1170.85 46.3795 NA NA
"ln(SPB)_1979" "ln(SPB)_1979" 10.9437 0.0805305 NA NA
"ln(SPB)_2000" "ln(SPB)_2000" 11.718 0.0298573 NA NA
"ln(SPB)_2022" "ln(SPB)_2022" 9.48789 0.0410073 NA NA
