id,Year,B.Bmsy,F.Fmsy
47-CAAL-oneFleet-02,1952,4.51491,0.0144417
47-CAAL-oneFleet-02,1953,4.49764,0.186284
47-CAAL-oneFleet-02,1954,4.03941,1.62472
47-CAAL-oneFleet-02,1955,1.64665,1.05534
47-CAAL-oneFleet-02,1956,1.33276,0.846681
47-CAAL-oneFleet-02,1957,1.34045,0.755526
47-CAAL-oneFleet-02,1958,1.37171,1.33285
47-CAAL-oneFleet-02,1959,1.04361,1.23811
47-CAAL-oneFleet-02,1960,0.960396,1.36279
47-CAAL-oneFleet-02,1961,0.901809,2.51273
47-CAAL-oneFleet-02,1962,0.549824,2.6593
47-CAAL-oneFleet-02,1963,0.428809,3.30756
47-CAAL-oneFleet-02,1964,0.320042,1.79881
47-CAAL-oneFleet-02,1965,0.448596,1.98528
47-CAAL-oneFleet-02,1966,0.437646,2.98855
47-CAAL-oneFleet-02,1967,0.311097,1.44903
47-CAAL-oneFleet-02,1968,0.465604,0.999431
47-CAAL-oneFleet-02,1969,0.637374,0.890733
47-CAAL-oneFleet-02,1970,0.750593,2.04453
47-CAAL-oneFleet-02,1971,0.524974,3.11059
47-CAAL-oneFleet-02,1972,0.37507,3.25683
47-CAAL-oneFleet-02,1973,0.380623,2.96937
47-CAAL-oneFleet-02,1974,0.371445,2.64972
47-CAAL-oneFleet-02,1975,0.383864,1.94392
47-CAAL-oneFleet-02,1976,0.443686,1.70844
47-CAAL-oneFleet-02,1977,0.500355,0.799377
47-CAAL-oneFleet-02,1978,0.690017,1.36714
47-CAAL-oneFleet-02,1979,0.625738,1.54515
47-CAAL-oneFleet-02,1980,0.586704,1.04627
47-CAAL-oneFleet-02,1981,0.772718,1.90219
47-CAAL-oneFleet-02,1982,0.635169,2.5001
47-CAAL-oneFleet-02,1983,0.509567,1.58129
47-CAAL-oneFleet-02,1984,0.583878,1.57812
47-CAAL-oneFleet-02,1985,0.586343,1.51945
47-CAAL-oneFleet-02,1986,0.524145,1.37007
47-CAAL-oneFleet-02,1987,0.523048,1.26533
47-CAAL-oneFleet-02,1988,0.518605,1.65989
47-CAAL-oneFleet-02,1989,0.506252,2.8744
47-CAAL-oneFleet-02,1990,0.410378,2.01717
47-CAAL-oneFleet-02,1991,0.45685,1.43038
47-CAAL-oneFleet-02,1992,0.535465,1.00068
47-CAAL-oneFleet-02,1993,0.631601,1.25855
47-CAAL-oneFleet-02,1994,0.665533,2.14293
47-CAAL-oneFleet-02,1995,0.548542,2.00355
47-CAAL-oneFleet-02,1996,0.61032,1.57856
47-CAAL-oneFleet-02,1997,0.728214,1.32476
47-CAAL-oneFleet-02,1998,0.813143,2.2922
47-CAAL-oneFleet-02,1999,0.612518,2.27421
47-CAAL-oneFleet-02,2000,0.527602,2.09159
47-CAAL-oneFleet-02,2001,0.481605,1.88897
47-CAAL-oneFleet-02,2002,0.493897,1.70323
47-CAAL-oneFleet-02,2003,0.536986,2.51503
47-CAAL-oneFleet-02,2004,0.417445,2.32948
47-CAAL-oneFleet-02,2005,0.384863,2.1622
47-CAAL-oneFleet-02,2006,0.383371,1.86283
47-CAAL-oneFleet-02,2007,0.394179,1.69446
47-CAAL-oneFleet-02,2008,0.414653,2.05753
47-CAAL-oneFleet-02,2009,0.365304,1.86026
47-CAAL-oneFleet-02,2010,0.373356,1.88523
47-CAAL-oneFleet-02,2011,0.369016,2.22504
47-CAAL-oneFleet-02,2012,0.319774,2.34493
47-CAAL-oneFleet-02,2013,0.293034,1.72938
47-CAAL-oneFleet-02,2014,0.360236,1.94441
47-CAAL-oneFleet-02,2015,0.31649,2.17069
47-CAAL-oneFleet-02,2016,0.27113,1.9651
47-CAAL-oneFleet-02,2017,0.314664,1.45137
47-CAAL-oneFleet-02,2018,0.365906,1.55943
47-CAAL-oneFleet-02,2019,0.368562,1.39396
47-CAAL-oneFleet-02,2020,0.399393,1.15662
47-CAAL-oneFleet-02,2021,0.465504,1.27498
47-CAAL-oneFleet-02,2022,0.506287,0.992994
47-CAAL-oneFleet-02,2023,0.592865,0.992994
