id,Yr,Era,SSB,SSB_nofishing
22-1979-estInitF-v2,1977,VIRG,12279.7,12279.7
22-1979-estInitF-v2,1978,INIT,2645.84,12279.7
22-1979-estInitF-v2,1979,TIME,2804.75,12734.7
22-1979-estInitF-v2,1980,TIME,3206.89,12740.5
22-1979-estInitF-v2,1981,TIME,4111.68,13090.8
22-1979-estInitF-v2,1982,TIME,4045.92,13631.3
22-1979-estInitF-v2,1983,TIME,3637.05,13792.6
22-1979-estInitF-v2,1984,TIME,3867.67,13311.8
22-1979-estInitF-v2,1985,TIME,4051.61,12972.1
22-1979-estInitF-v2,1986,TIME,3882.01,12387.4
22-1979-estInitF-v2,1987,TIME,3878.95,11825.2
22-1979-estInitF-v2,1988,TIME,3720.44,11163.2
22-1979-estInitF-v2,1989,TIME,3618.57,11065.1
22-1979-estInitF-v2,1990,TIME,3675.38,11899.9
22-1979-estInitF-v2,1991,TIME,4045.69,12381.7
22-1979-estInitF-v2,1992,TIME,4407.34,12383.8
22-1979-estInitF-v2,1993,TIME,4788.47,12240.6
22-1979-estInitF-v2,1994,TIME,4976.74,12337.7
22-1979-estInitF-v2,1995,TIME,4651.68,12711.8
22-1979-estInitF-v2,1996,TIME,4737.14,13067.2
22-1979-estInitF-v2,1997,TIME,4652.26,12937.1
22-1979-estInitF-v2,1998,TIME,5126.07,13336.3
22-1979-estInitF-v2,1999,TIME,6195.68,15434.7
22-1979-estInitF-v2,2000,TIME,6635.89,16786.3
22-1979-estInitF-v2,2001,TIME,7067.96,17381.2
22-1979-estInitF-v2,2002,TIME,6605.69,16781.4
22-1979-estInitF-v2,2003,TIME,5717.84,15557
22-1979-estInitF-v2,2004,TIME,4856.4,14917.8
22-1979-estInitF-v2,2005,TIME,4628.64,14638.6
22-1979-estInitF-v2,2006,TIME,5095.08,14691
22-1979-estInitF-v2,2007,TIME,5370.17,14459.2
22-1979-estInitF-v2,2008,TIME,5474.53,13929.2
22-1979-estInitF-v2,2009,TIME,5116.68,13294.5
22-1979-estInitF-v2,2010,TIME,4741.51,12666.7
22-1979-estInitF-v2,2011,TIME,4151.04,11855.7
22-1979-estInitF-v2,2012,TIME,3316.68,10960
22-1979-estInitF-v2,2013,TIME,2638.32,10161.8
22-1979-estInitF-v2,2014,TIME,2593.12,9673.76
22-1979-estInitF-v2,2015,TIME,2404.51,9597.92
22-1979-estInitF-v2,2016,TIME,2295.48,9601.66
22-1979-estInitF-v2,2017,TIME,2482.26,9587.4
22-1979-estInitF-v2,2018,TIME,2715.02,9578.38
22-1979-estInitF-v2,2019,TIME,2905.61,9734.78
22-1979-estInitF-v2,2020,TIME,3012.69,9759.78
22-1979-estInitF-v2,2021,TIME,3270.75,9852
22-1979-estInitF-v2,2022,TIME,4432.24,11142.9
22-1979-estInitF-v2,2023,FORE,5868.06,12706.2
