id,Label,Value,Parm_StDev,Phase,Min,Max,Init,Status,Afterbound
18-CAAL-cUnc-cv40,L_at_Amin_Fem_GP_1,77.8496,0,7,5,100,77.8496,OK,OK
18-CAAL-cUnc-cv40,L_at_Amax_Fem_GP_1,218.436,0,6,50,600,218.436,OK,OK
18-CAAL-cUnc-cv40,VonBert_K_Fem_GP_1,0.463057,0,8,0.01,0.99,0.463057,OK,OK
18-CAAL-cUnc-cv40,SR_LN(R0),5.06492,0,1,2,15,5.06492,OK,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1952_s_4,0.00099634,0,5,0,20,0.05,act,CHECK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1953_s_1,0.000230022,0,5,0,20,0.05,act,CHECK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1953_s_3,0.00462258,0,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1953_s_4,0.465106,0,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1954_s_1,0.0646579,0,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1954_s_2,0.00234642,0,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1954_s_3,0.595759,0,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1954_s_4,2.21149,0,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1955_s_1,0.117166,0,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1955_s_2,0.00746927,0,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1955_s_3,0.544445,0,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1955_s_4,1.1093,0,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1956_s_1,0.0563144,0,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1956_s_2,0.00971677,0,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1956_s_3,0.32371,0,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1956_s_4,1.05645,0,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1957_s_1,0.0177318,0,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1957_s_2,0.00743449,0,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1957_s_3,0.250358,0,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1957_s_4,1.13954,0,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1958_s_1,0.0105939,0,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1958_s_2,0.00458884,0,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1958_s_3,0.53072,0,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1958_s_4,1.77582,0,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1959_s_1,0.0523602,0,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1959_s_2,0.0598466,0,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1959_s_3,0.945059,0,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1959_s_4,1.23993,0,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1960_s_1,0.0236128,0,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1960_s_2,0.0778054,0,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1960_s_3,1.18538,0,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1960_s_4,1.19638,0,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1961_s_1,0.00792808,0,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1961_s_2,0.0559472,0,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1961_s_3,1.45302,0,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1961_s_4,2.18548,0,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1962_s_1,0.134586,0,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1962_s_2,0.0975084,0,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1962_s_3,1.01735,0,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1962_s_4,2.24567,0,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1963_s_1,0.0563751,0,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1963_s_2,0.161417,0,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1963_s_3,0.422875,0,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1963_s_4,2.78748,0,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1964_s_1,0.208192,0,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1964_s_2,0.0888342,0,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1964_s_3,0.620117,0,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1964_s_4,0.981722,0,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1965_s_1,0.0831644,0,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1965_s_2,0.0780137,0,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1965_s_3,0.861204,0,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1965_s_4,1.09988,0,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1966_s_1,0.151774,0,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1966_s_2,0.297998,0,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1966_s_3,1.28966,0,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1966_s_4,1.44436,0,5,0,20,0.05,act,OK
18-CAAL-cUnc-cv40,F_fleet_15_YR_1967_s_1,0.0856292,0,5,0,20,0.05,act,OK
