id,Yr,SpawnBio,bias_adjusted,pred_recr
56-CAAL-NZdblnorm-25,1942,11425.8,160.91,158.239
56-CAAL-NZdblnorm-25,1943,11425.8,160.91,159.893
56-CAAL-NZdblnorm-25,1944,11425.8,160.91,159.854
56-CAAL-NZdblnorm-25,1945,11425.8,160.91,160.285
56-CAAL-NZdblnorm-25,1946,11425.8,160.91,161.85
56-CAAL-NZdblnorm-25,1947,11425.8,160.91,165.526
56-CAAL-NZdblnorm-25,1948,11425.8,160.91,170.944
56-CAAL-NZdblnorm-25,1949,11425.8,160.91,173.143
56-CAAL-NZdblnorm-25,1950,11425.8,160.91,173.776
56-CAAL-NZdblnorm-25,1951,11425.8,160.91,177.391
56-CAAL-NZdblnorm-25,1952,11756.4,161.193,183.941
56-CAAL-NZdblnorm-25,1953,11859.6,161.278,179.814
56-CAAL-NZdblnorm-25,1954,10852.7,160.38,172.345
56-CAAL-NZdblnorm-25,1955,5510.13,150.792,159.815
56-CAAL-NZdblnorm-25,1956,4575.79,147.143,158.29
56-CAAL-NZdblnorm-25,1957,4420.43,146.409,161.727
56-CAAL-NZdblnorm-25,1958,4405.36,146.335,164.373
56-CAAL-NZdblnorm-25,1959,3491.26,140.897,156.077
56-CAAL-NZdblnorm-25,1960,3287.35,139.349,156.857
56-CAAL-NZdblnorm-25,1961,3172.75,138.409,150.255
56-CAAL-NZdblnorm-25,1962,2260.36,128.377,131.735
56-CAAL-NZdblnorm-25,1963,1928.52,123.013,126.034
56-CAAL-NZdblnorm-25,1964,1581.73,115.798,117.961
56-CAAL-NZdblnorm-25,1965,1990,124.042,123.682
56-CAAL-NZdblnorm-25,1966,2030.07,124.696,122.324
56-CAAL-NZdblnorm-25,1967,1725.26,118.935,117.965
56-CAAL-NZdblnorm-25,1968,2159.44,126.71,128.34
56-CAAL-NZdblnorm-25,1969,2681.59,133.457,132.124
56-CAAL-NZdblnorm-25,1970,3103.05,137.559,130.707
56-CAAL-NZdblnorm-25,1971,2381,129.772,125.142
56-CAAL-NZdblnorm-25,1972,1719.62,118.68,116.52
56-CAAL-NZdblnorm-25,1973,1531.97,114.354,115.869
56-CAAL-NZdblnorm-25,1974,1471.84,112.798,105.235
56-CAAL-NZdblnorm-25,1975,1575.28,115.355,105.073
56-CAAL-NZdblnorm-25,1976,1784.19,119.904,116.095
56-CAAL-NZdblnorm-25,1977,1862.91,121.412,120.255
56-CAAL-NZdblnorm-25,1978,2335.13,128.952,148.491
56-CAAL-NZdblnorm-25,1979,2104.84,125.544,139.86
56-CAAL-NZdblnorm-25,1980,2007.97,123.927,147.361
56-CAAL-NZdblnorm-25,1981,2561.12,131.723,103.935
56-CAAL-NZdblnorm-25,1982,2154.16,126.227,119.529
56-CAAL-NZdblnorm-25,1983,1666.94,117.247,95.9898
56-CAAL-NZdblnorm-25,1984,1807.34,120.147,97.0709
56-CAAL-NZdblnorm-25,1985,1815.16,120.273,74.9381
56-CAAL-NZdblnorm-25,1986,1636.97,116.498,99.0531
56-CAAL-NZdblnorm-25,1987,1554.53,114.542,163.259
56-CAAL-NZdblnorm-25,1988,1430.7,111.348,113.519
56-CAAL-NZdblnorm-25,1989,1418.35,110.986,98.1097
56-CAAL-NZdblnorm-25,1990,1318.47,108.1,95.1308
56-CAAL-NZdblnorm-25,1991,1379.59,109.858,114.172
56-CAAL-NZdblnorm-25,1992,1506.46,113.224,142.133
56-CAAL-NZdblnorm-25,1993,1757.58,118.903,144.486
56-CAAL-NZdblnorm-25,1994,1908.95,121.796,124.665
56-CAAL-NZdblnorm-25,1995,1649.22,116.535,114.813
56-CAAL-NZdblnorm-25,1996,1756.35,118.797,236.809
56-CAAL-NZdblnorm-25,1997,1833.97,120.31,135.713
56-CAAL-NZdblnorm-25,1998,2092.12,124.802,188.922
56-CAAL-NZdblnorm-25,1999,2298.69,127.839,169.844
56-CAAL-NZdblnorm-25,2000,2146.07,125.588,86.5518
56-CAAL-NZdblnorm-25,2001,2395.04,129.074,178.883
56-CAAL-NZdblnorm-25,2002,2503.32,130.405,111.986
56-CAAL-NZdblnorm-25,2003,2129.39,125.245,121.529
56-CAAL-NZdblnorm-25,2004,1678.89,116.949,118.357
56-CAAL-NZdblnorm-25,2005,1322.05,107.839,94.2443
56-CAAL-NZdblnorm-25,2006,1332.93,108.137,115.559
56-CAAL-NZdblnorm-25,2007,1475.96,112.087,114.124
56-CAAL-NZdblnorm-25,2008,1535.07,113.576,105.153
56-CAAL-NZdblnorm-25,2009,1518.92,113.176,95.976
56-CAAL-NZdblnorm-25,2010,1631.62,115.849,93.3327
56-CAAL-NZdblnorm-25,2011,1566.73,114.342,89.8065
56-CAAL-NZdblnorm-25,2012,1274.7,106.371,82.9468
56-CAAL-NZdblnorm-25,2013,1046.98,98.3688,98.2079
56-CAAL-NZdblnorm-25,2014,1127.62,101.423,78.136
56-CAAL-NZdblnorm-25,2015,965.584,94.997,80.9907
56-CAAL-NZdblnorm-25,2016,863.906,90.3105,82.4811
56-CAAL-NZdblnorm-25,2017,895.103,91.8096,80.6649
56-CAAL-NZdblnorm-25,2018,1004.99,96.6683,66.6464
56-CAAL-NZdblnorm-25,2019,994.567,96.2335,91.3691
56-CAAL-NZdblnorm-25,2020,914.059,92.6932,128.011
56-CAAL-NZdblnorm-25,2021,861.789,90.2067,96.6377
56-CAAL-NZdblnorm-25,2022,1057.07,99.7585,103.879
56-CAAL-NZdblnorm-25,2023,1544.02,114.938,114.938
