id,Year,B.Bmsy,F.Fmsy
56-CAAL-NZdblnorm-25,1952,4.64472,0.0154779
56-CAAL-NZdblnorm-25,1953,4.68548,0.183562
56-CAAL-NZdblnorm-25,1954,4.28766,1.27787
56-CAAL-NZdblnorm-25,1955,2.17694,0.823283
56-CAAL-NZdblnorm-25,1956,1.8078,0.683026
56-CAAL-NZdblnorm-25,1957,1.74642,0.619384
56-CAAL-NZdblnorm-25,1958,1.74047,1.0871
56-CAAL-NZdblnorm-25,1959,1.37933,0.971215
56-CAAL-NZdblnorm-25,1960,1.29876,1.03459
56-CAAL-NZdblnorm-25,1961,1.25349,1.73876
56-CAAL-NZdblnorm-25,1962,0.893021,1.68521
56-CAAL-NZdblnorm-25,1963,0.76192,1.99334
56-CAAL-NZdblnorm-25,1964,0.624908,1.09586
56-CAAL-NZdblnorm-25,1965,0.786208,1.25394
56-CAAL-NZdblnorm-25,1966,0.80204,1.63766
56-CAAL-NZdblnorm-25,1967,0.681616,0.86783
56-CAAL-NZdblnorm-25,1968,0.853149,0.652194
56-CAAL-NZdblnorm-25,1969,1.05944,0.60285
56-CAAL-NZdblnorm-25,1970,1.22595,1.36726
56-CAAL-NZdblnorm-25,1971,0.940685,1.95807
56-CAAL-NZdblnorm-25,1972,0.679387,2.12412
56-CAAL-NZdblnorm-25,1973,0.60525,2.08528
56-CAAL-NZdblnorm-25,1974,0.581494,1.83015
56-CAAL-NZdblnorm-25,1975,0.622362,1.33966
56-CAAL-NZdblnorm-25,1976,0.704896,1.25665
56-CAAL-NZdblnorm-25,1977,0.735999,0.633522
56-CAAL-NZdblnorm-25,1978,0.922562,1.17524
56-CAAL-NZdblnorm-25,1979,0.83158,1.25182
56-CAAL-NZdblnorm-25,1980,0.793306,0.85149
56-CAAL-NZdblnorm-25,1981,1.01184,1.59608
56-CAAL-NZdblnorm-25,1982,0.851064,2.05643
56-CAAL-NZdblnorm-25,1983,0.658574,1.34955
56-CAAL-NZdblnorm-25,1984,0.714043,1.39676
56-CAAL-NZdblnorm-25,1985,0.71713,1.34449
56-CAAL-NZdblnorm-25,1986,0.646732,1.26169
56-CAAL-NZdblnorm-25,1987,0.614161,1.2351
56-CAAL-NZdblnorm-25,1988,0.565241,1.62369
56-CAAL-NZdblnorm-25,1989,0.560359,2.53486
56-CAAL-NZdblnorm-25,1990,0.5209,1.75343
56-CAAL-NZdblnorm-25,1991,0.545046,1.35033
56-CAAL-NZdblnorm-25,1992,0.59517,0.992764
56-CAAL-NZdblnorm-25,1993,0.694384,1.24405
56-CAAL-NZdblnorm-25,1994,0.754186,2.03057
56-CAAL-NZdblnorm-25,1995,0.651574,1.87055
56-CAAL-NZdblnorm-25,1996,0.693896,1.59979
56-CAAL-NZdblnorm-25,1997,0.724565,1.41517
56-CAAL-NZdblnorm-25,1998,0.826555,1.93764
56-CAAL-NZdblnorm-25,1999,0.908163,1.67044
56-CAAL-NZdblnorm-25,2000,0.84787,1.34142
56-CAAL-NZdblnorm-25,2001,0.946229,1.1471
56-CAAL-NZdblnorm-25,2002,0.98901,1.22067
56-CAAL-NZdblnorm-25,2003,0.841277,1.91711
56-CAAL-NZdblnorm-25,2004,0.663293,1.90795
56-CAAL-NZdblnorm-25,2005,0.522316,1.7569
56-CAAL-NZdblnorm-25,2006,0.526612,1.46304
56-CAAL-NZdblnorm-25,2007,0.583123,1.2984
56-CAAL-NZdblnorm-25,2008,0.606476,1.48923
56-CAAL-NZdblnorm-25,2009,0.600092,1.29506
56-CAAL-NZdblnorm-25,2010,0.64462,1.31345
56-CAAL-NZdblnorm-25,2011,0.618982,1.63314
56-CAAL-NZdblnorm-25,2012,0.503609,1.83674
56-CAAL-NZdblnorm-25,2013,0.413639,1.4638
56-CAAL-NZdblnorm-25,2014,0.445499,1.78392
56-CAAL-NZdblnorm-25,2015,0.381482,1.97491
56-CAAL-NZdblnorm-25,2016,0.341311,1.82498
56-CAAL-NZdblnorm-25,2017,0.353637,1.45434
56-CAAL-NZdblnorm-25,2018,0.397051,1.60339
56-CAAL-NZdblnorm-25,2019,0.392933,1.6015
56-CAAL-NZdblnorm-25,2020,0.361126,1.55841
56-CAAL-NZdblnorm-25,2021,0.340475,1.67924
56-CAAL-NZdblnorm-25,2022,0.417626,1.11185
56-CAAL-NZdblnorm-25,2023,0.61001,1.11185
