id,Fleet,Time,Obs,Exp,sel_bio,sel_num,F,Like,Mult
09-relax-growth-v2,1,1952.37,0.002,0.00199999,0.161661,0.00199999,7.51567e-05,6.62722e-08,1
09-relax-growth-v2,1,1952.62,0.002,0.00199999,0.159142,0.00199999,7.49385e-05,6.54514e-08,1
09-relax-growth-v2,1,1953.12,0.068,0.0679997,5.43897,0.0679997,0.00251497,6.42051e-08,1
09-relax-growth-v2,1,1953.37,0.014,0.0139999,1.13771,0.0139999,0.000537268,6.94598e-08,1
09-relax-growth-v2,1,1953.62,0.023,0.0229999,1.83582,0.0229999,0.000878918,1.22895e-07,1
09-relax-growth-v2,1,1953.87,0.024,0.0239967,1.87563,0.0239967,0.000921613,7.80221e-05,1
09-relax-growth-v2,1,1954.12,0.175,0.174999,13.8169,0.174999,0.00702613,1.03058e-07,1
09-relax-growth-v2,1,1954.37,0.328,0.327999,26.2918,0.327999,0.0136595,8.35054e-08,1
09-relax-growth-v2,1,1954.62,0.257,0.256996,20.0557,0.256996,0.0111186,1.18339e-06,1
09-relax-growth-v2,1,1954.87,0.34,0.340931,24.5461,0.340931,0.0188924,0.0309185,1
09-relax-growth-v2,1,1955.12,0.216,0.215998,14.8556,0.215998,0.0146788,2.72988e-07,1
09-relax-growth-v2,1,1955.37,0.228,0.227998,16.0248,0.227998,0.0155113,2.31298e-07,1
09-relax-growth-v2,1,1955.62,0.184,0.183999,12.51,0.183999,0.0123805,8.478e-08,1
09-relax-growth-v2,1,1955.87,0.412,0.412032,26.7728,0.412032,0.0290567,2.55727e-05,1
09-relax-growth-v2,1,1956.12,0.14,0.139999,9.24074,0.139999,0.0103562,2.9956e-07,1
09-relax-growth-v2,1,1956.37,0.201,0.200998,13.6741,0.200998,0.0147932,2.77958e-07,1
09-relax-growth-v2,1,1956.62,0.112,0.111999,7.41898,0.111999,0.00794627,2.75368e-07,1
09-relax-growth-v2,1,1956.87,0.255,0.255014,16.332,0.255014,0.0184417,1.24588e-05,1
09-relax-growth-v2,1,1957.12,0.125,0.124999,8.18617,0.124999,0.0093997,2.77105e-07,1
09-relax-growth-v2,1,1957.37,0.098,0.0979992,6.64169,0.0979992,0.0073282,2.99958e-07,1
09-relax-growth-v2,1,1957.62,0.234,0.233998,15.5536,0.233998,0.0167809,4.40499e-07,1
09-relax-growth-v2,1,1957.87,0.645,0.645043,41.716,0.645043,0.0471808,1.85075e-05,1
09-relax-growth-v2,1,1958.12,0.27,0.269998,17.8476,0.269998,0.0207643,2.77331e-07,1
09-relax-growth-v2,1,1958.37,0.241,0.240998,16.4105,0.240998,0.0184796,2.86247e-07,1
09-relax-growth-v2,1,1958.62,0.61,0.609996,40.1707,0.609996,0.0456767,1.43156e-07,1
09-relax-growth-v2,1,1958.87,1.446,1.44657,89.8734,1.44657,0.118554,0.000639841,1
09-relax-growth-v2,1,1959.12,0.22,0.219998,13.7704,0.219998,0.0196252,3.82253e-07,1
09-relax-growth-v2,1,1959.37,0.264,0.263997,17.0982,0.263997,0.0232105,4.68847e-07,1
09-relax-growth-v2,1,1959.62,0.534,0.534008,33.2554,0.534008,0.0461471,9.0334e-07,1
