id,sex,age,m,len,len_sd,wt,mat,mat_fec,sr
09-relax-growth-v2,1,0,0.707867,5,0.75,0.00026234,8.73841e-16,0,
09-relax-growth-v2,1,1,0.4718,145.45,21.8176,33.5969,0.0653221,4.74814,
09-relax-growth-v2,1,2,0.4007,182.558,27.3837,75.8514,0.518705,53.6378,
09-relax-growth-v2,1,3,0.3766,198.656,29.7984,102.682,0.712315,88.3247,
09-relax-growth-v2,1,4,0.3669,205.64,30.846,116.217,0.776302,104.77,
09-relax-growth-v2,1,5,0.3629,208.67,31.3005,122.47,0.800246,112.151,
09-relax-growth-v2,1,6,0.3612,209.984,31.4977,125.257,0.809947,115.4,
09-relax-growth-v2,1,7,0.3605,210.555,31.5832,126.48,0.81403,116.819,
09-relax-growth-v2,1,8,0.3602,210.802,31.6203,127.014,0.815778,117.436,
09-relax-growth-v2,1,9,0.36,210.909,31.6364,127.246,0.816532,117.704,
09-relax-growth-v2,1,10,0.36,210.967,31.6451,127.37,0.816937,117.848,
09-relax-growth-v2,1,0.25,0.64885,88.3822,13.2573,5.63586,3.37787e-07,0,
09-relax-growth-v2,1,1.25,0.454025,157.8,23.67,44.9919,0.177913,4.74814,
09-relax-growth-v2,1,2.25,0.394675,187.915,28.1873,84.1361,0.589642,53.6378,
09-relax-growth-v2,1,3.25,0.374175,200.98,30.1471,107.053,0.735003,88.3247,
09-relax-growth-v2,1,4.25,0.3659,206.649,30.9973,118.272,0.78452,104.77,
09-relax-growth-v2,1,5.25,0.362475,209.107,31.3661,123.393,0.80352,112.151,
09-relax-growth-v2,1,6.25,0.361025,210.174,31.5261,125.663,0.811314,115.4,
09-relax-growth-v2,1,7.25,0.360425,210.637,31.5956,126.658,0.814613,116.819,
09-relax-growth-v2,1,8.25,0.36015,210.838,31.6257,127.091,0.816029,117.436,
09-relax-growth-v2,1,9.25,0.36,210.925,31.6387,127.279,0.81664,117.704,
09-relax-growth-v2,1,10.25,0.36,210.972,31.6458,127.38,0.816969,117.848,
09-relax-growth-v2,1,0.5,0.589834,111.485,16.7227,12.9532,0.000190616,0,
09-relax-growth-v2,1,1.5,0.43625,167.822,25.1734,56.1016,0.308449,4.74814,
09-relax-growth-v2,1,2.5,0.38865,192.263,28.8395,91.324,0.642728,53.6378,
09-relax-growth-v2,1,3.5,0.37175,202.867,30.43,110.697,0.752388,88.3247,
09-relax-growth-v2,1,4.5,0.3649,207.467,31.12,119.959,0.791005,104.77,
09-relax-growth-v2,1,5.5,0.36205,209.463,31.4194,124.145,0.806143,112.151,
09-relax-growth-v2,1,6.5,0.36085,210.328,31.5492,125.994,0.812418,115.4,
09-relax-growth-v2,1,7.5,0.36035,210.704,31.6056,126.802,0.815085,116.819,
09-relax-growth-v2,1,8.5,0.3601,210.867,31.63,127.153,0.816233,117.436,
09-relax-growth-v2,1,9.5,0.36,210.938,31.6406,127.306,0.816729,117.704,
09-relax-growth-v2,1,10.5,0.36,210.976,31.6463,127.389,0.816995,117.848,
09-relax-growth-v2,1,0.75,0.530817,130.234,19.5351,22.6106,0.00932881,0,
09-relax-growth-v2,1,1.75,0.418475,175.956,26.3935,66.4722,0.4254,4.74814,
09-relax-growth-v2,1,2.75,0.382625,195.792,29.3688,97.4748,0.682433,53.6378,
09-relax-growth-v2,1,3.75,0.369325,204.398,30.6597,113.72,0.765829,88.3247,
09-relax-growth-v2,1,4.75,0.3639,208.131,31.2197,121.341,0.796149,104.77,
09-relax-growth-v2,1,5.75,0.361625,209.751,31.4626,124.758,0.808251,112.151,
09-relax-growth-v2,1,6.75,0.360675,210.453,31.568,126.262,0.813309,115.4,
09-relax-growth-v2,1,7.75,0.360275,210.758,31.6137,126.919,0.815468,116.819,
09-relax-growth-v2,1,8.75,0.36005,210.89,31.6336,127.204,0.816398,117.436,
09-relax-growth-v2,1,9.75,0.36,210.948,31.6422,127.328,0.8168,117.704,
09-relax-growth-v2,1,10.75,0.36,210.979,31.6468,127.395,0.817016,117.848,
