id,time,era,n,n_mature,n_pup_produced
10-CAAL,1950,VIRG,317.48577,120.374539836546,12860.511378503
10-CAAL,1950.25,VIRG,278.8621,109.506137242635,11708.275106852
10-CAAL,1950.5,VIRG,246.82596,99.6907372251151,10665.631816588
10-CAAL,1950.75,VIRG,220.02422,90.8193192068421,9721.548013233
10-CAAL,1951,INIT,317.48577,120.374539836546,12860.511378503
10-CAAL,1951.25,INIT,278.8621,109.506137242635,11708.275106852
10-CAAL,1951.5,INIT,246.82596,99.6907372251151,10665.631816588
10-CAAL,1951.75,INIT,220.02422,90.8193192068421,9721.548013233
10-CAAL,1952,TIME,325.4279,122.265286965617,13049.278062024
10-CAAL,1952.25,TIME,285.16361,110.700327005989,11821.201786473
10-CAAL,1952.5,TIME,252.31653,100.773287122865,10768.052445724
10-CAAL,1952.75,TIME,224.85666,91.8019559664701,9814.54777928
10-CAAL,1953,TIME,327.26206,122.112363453235,13031.156726644
10-CAAL,1953.25,TIME,286.5769,110.446185349955,11792.13489617
10-CAAL,1953.5,TIME,253.51997,100.535489030426,10740.932234357
10-CAAL,1953.75,TIME,225.76814,91.4941369532492,9780.07432797
10-CAAL,1954,TIME,313.59428,111.740597784051,11885.333540351
10-CAAL,1954.25,TIME,273.0262,100.00463055769,10641.537168831
10-CAAL,1954.5,TIME,240.94726,90.838657852691,9672.958633926
10-CAAL,1954.75,TIME,199.8379,72.6706102180187,7736.906639561
10-CAAL,1955,TIME,237.48052,56.2454787703879,5807.265969116
10-CAAL,1955.25,TIME,204.26587,49.3527821964387,5094.638715699
10-CAAL,1955.5,TIME,178.95225,44.7178253018829,4620.604467322
10-CAAL,1955.75,TIME,148.541799,35.4221323314224,3658.299917002
10-CAAL,1956,TIME,221.225888,48.4188590210319,4811.724625784
10-CAAL,1956.25,TIME,191.038108,43.0939659930518,4283.603282964
10-CAAL,1956.5,TIME,167.207918,38.9980501311825,3880.084300383
10-CAAL,1956.75,TIME,141.827607,32.488387117269,3233.012787944
10-CAAL,1957,TIME,216.147443,46.4362520151921,4569.600301504
10-CAAL,1957.25,TIME,186.944366,41.5974280276322,4094.980747135
10-CAAL,1957.5,TIME,163.668136,37.6830604806586,3712.800245017
10-CAAL,1957.75,TIME,140.904896,32.2960624231352,3182.491944313
10-CAAL,1958,TIME,216.504691,45.9961462504543,4516.848353218
10-CAAL,1958.25,TIME,186.719377,40.9234729271092,4019.501638116
10-CAAL,1958.5,TIME,163.322861,37.0486940510212,3642.109405581
10-CAAL,1958.75,TIME,135.527652,29.3348723525956,2882.373059229
10-CAAL,1959,TIME,200.380704,35.6658050878164,3460.797326361
10-CAAL,1959.25,TIME,171.757998,31.400803329608,3048.046509526
10-CAAL,1959.5,TIME,149.2658,28.0687332117186,2726.516676314
10-CAAL,1959.75,TIME,120.696587,20.3460003720302,1971.232993244
10-CAAL,1960,TIME,197.1244912,33.8238026747966,3224.0446582086
10-CAAL,1960.25,TIME,170.0048669,30.2523034795085,2885.0324332562
10-CAAL,1960.5,TIME,147.127877,26.7926500172375,2556.81262469
10-CAAL,1960.75,TIME,116.1421628,18.2359505536078,1734.1063856166
10-CAAL,1961,TIME,192.6833304,32.0974527065052,3034.7916985282
10-CAAL,1961.25,TIME,165.7191116,28.5465938044213,2699.8782056606
10-CAAL,1961.5,TIME,143.8931621,25.4903423506953,2412.5183911446
10-CAAL,1961.75,TIME,104.7757973,14.9175765642972,1406.4408448756
10-CAAL,1962,TIME,161.5814822,20.5958199446533,1899.0844014739
10-CAAL,1962.25,TIME,136.8991943,17.6010472947552,1622.3399370879
10-CAAL,1962.5,TIME,117.9929757,15.4632128097554,1426.0037834057
10-CAAL,1962.75,TIME,91.5258986,10.1570602458365,933.0041307705
10-CAAL,1963,TIME,140.500457,16.4070895005658,1474.2859574436
10-CAAL,1963.25,TIME,119.0100561,14.0999870544294,1267.191552119
10-CAAL,1963.5,TIME,99.00614947,11.0991027688872,994.64192990155
10-CAAL,1963.75,TIME,79.34338174,7.992753798704,714.56767151962
10-CAAL,1964,TIME,116.36748838,10.8543438572681,949.48011998114
10-CAAL,1964.25,TIME,98.00516044,8.95470086660561,780.69908886646
10-CAAL,1964.5,TIME,83.2758024,7.53481934854719,656.16624629984
10-CAAL,1964.75,TIME,66.65815669,5.16721253860071,447.08651375283
10-CAAL,1965,TIME,124.76602897,14.6321766590418,1299.84491060384
10-CAAL,1965.25,TIME,104.58568359,12.2091307589913,1084.03349791541
10-CAAL,1965.5,TIME,87.34031217,9.77930012415728,866.72768986485
10-CAAL,1965.75,TIME,68.264470383,6.23624554156636,549.918458553858
10-CAAL,1966,TIME,123.35253499,13.0916252599581,1171.68536810635
10-CAAL,1966.25,TIME,104.141952339,10.8803486366606,970.869094817502
10-CAAL,1966.5,TIME,85.765290854,8.243669683259,732.455819380651
10-CAAL,1966.75,TIME,64.505482432,4.47009415437895,392.703083190439
10-CAAL,1967,TIME,113.026880628,10.6299306550468,926.358303381195
10-CAAL,1967.25,TIME,95.66190989,9.00993430788188,784.027361536043
10-CAAL,1967.5,TIME,79.797966702,7.25885557423129,630.992336986176
10-CAAL,1967.75,TIME,63.09830933,4.88333020531336,422.226941846346
10-CAAL,1968,TIME,124.075224858,15.1079150452674,1352.0012102149
10-CAAL,1968.25,TIME,104.215991378,12.6129448807336,1127.88240916792
10-CAAL,1968.5,TIME,87.129988807,10.0389233444321,895.676192336447
10-CAAL,1968.75,TIME,72.187294886,7.66652473798586,682.645571520251
10-CAAL,1969,TIME,148.381944287,19.3141080364004,1775.09605281966
10-CAAL,1969.25,TIME,123.756847768,15.2925714465066,1399.15049732192
10-CAAL,1969.5,TIME,106.133319861,13.2770724063304,1214.74666695805
10-CAAL,1969.75,TIME,90.037386849,10.8919421926289,995.602564847578
10-CAAL,1970,TIME,164.863922029,24.9899372548048,2322.03035144001
10-CAAL,1970.25,TIME,137.994572781,20.2623974299117,1877.54517112632
10-CAAL,1970.5,TIME,117.31178501,17.1230035418026,1585.69801231862
10-CAAL,1970.75,TIME,92.869858581,11.9114368479942,1100.44204122601
10-CAAL,1971,TIME,149.576928849,20.2027395744903,1862.27530958797
10-CAAL,1971.25,TIME,113.608436562,12.1220445554695,1105.86706987769
10-CAAL,1971.5,TIME,96.155744655,10.0500535073883,915.460406325335
10-CAAL,1971.75,TIME,76.729943342,6.61727894214048,598.782016049016
10-CAAL,1972,TIME,132.87009639,14.6135830054995,1303.50714102259
10-CAAL,1972.25,TIME,104.630936698,8.65127592110606,753.496327669937
10-CAAL,1972.5,TIME,88.546851896,7.1211515888277,618.512700976525
10-CAAL,1972.75,TIME,72.2214209971,5.20581994840137,450.243024527014
10-CAAL,1973,TIME,122.28874845,13.5240100430064,1186.52854631002
10-CAAL,1973.25,TIME,98.051483011,8.66873764046484,747.275607649042
10-CAAL,1973.5,TIME,82.4530297637,6.98845835685517,600.579774651285
10-CAAL,1973.75,TIME,68.5386876535,5.3956688851718,462.320111448997
10-CAAL,1974,TIME,114.32124308,12.2419164704644,1073.37599236681
10-CAAL,1974.25,TIME,90.4964539572,7.37121073342027,632.571451229222
10-CAAL,1974.5,TIME,75.689500893,5.88023959665169,503.17797440035
10-CAAL,1974.75,TIME,60.1883706842,4.04029898190343,344.171388103668
10-CAAL,1975,TIME,115.029338209,12.1376953524568,1067.7775606201
10-CAAL,1975.25,TIME,92.4086601781,8.08339953553315,701.937411876252
10-CAAL,1975.5,TIME,77.1403437307,6.4808093719453,561.820316004177
10-CAAL,1975.75,TIME,63.2753463525,4.92618517596946,426.248051145187
10-CAAL,1976,TIME,111.353731364,13.160470565893,1172.74389345757
10-CAAL,1976.25,TIME,89.0775487842,8.49009122619999,744.234588462945
10-CAAL,1976.5,TIME,75.4224031796,7.15574969126181,627.128113872178
10-CAAL,1976.75,TIME,60.0977841194,5.05130640982198,441.273244264135
10-CAAL,1977,TIME,113.0354878564,14.4625059247992,1304.75051392173
10-CAAL,1977.25,TIME,94.0142567525,11.4828195964539,1032.15524249762
10-CAAL,1977.5,TIME,79.8586439686,9.78247047648232,879.476092536171
10-CAAL,1977.75,TIME,67.324286899,8.13879110808607,731.942778121421
10-CAAL,1978,TIME,131.340992532,18.9981221248776,1762.38666626817
10-CAAL,1978.25,TIME,107.7614763713,14.5034503372349,1340.1108135192
10-CAAL,1978.5,TIME,90.4868184612,12.0029506257424,1109.12058552155
10-CAAL,1978.75,TIME,71.051255154,8.68489260748668,803.761774230154
10-CAAL,1979,TIME,133.949361144,14.9135411300867,1385.8820710314
10-CAAL,1979.25,TIME,110.4838520751,11.3436200968366,1047.71193186882
10-CAAL,1979.5,TIME,91.1120363744,8.81939949674943,813.510059110211
10-CAAL,1979.75,TIME,73.8155942641,6.23309264283274,572.994082463313
10-CAAL,1980,TIME,131.397067097,13.9653328453782,1254.00413100137
10-CAAL,1980.25,TIME,109.6725263681,11.1104894736697,991.850396786498
10-CAAL,1980.5,TIME,92.9645938451,9.42793705548537,841.921581242782
10-CAAL,1980.75,TIME,76.9021663386,7.48330349807574,668.158400216966
10-CAAL,1981,TIME,164.44864686,19.3234750919041,1753.04364924045
10-CAAL,1981.25,TIME,133.788068144,14.1181901735708,1273.61534033549
10-CAAL,1981.5,TIME,110.718998137,11.0659197066388,997.445896196015
10-CAAL,1981.75,TIME,86.5014797959,7.0238916574814,631.132486485043
10-CAAL,1982,TIME,120.924810037,13.6792659080397,1211.32840443064
10-CAAL,1982.25,TIME,95.73687861,8.8013724000078,762.866468857417
10-CAAL,1982.5,TIME,78.193609146,6.73385596367318,581.45602141526
10-CAAL,1982.75,TIME,59.3205630507,4.19214241918905,358.590382929763
10-CAAL,1983,TIME,114.136201894,11.8768950629702,1041.61569715646
10-CAAL,1983.25,TIME,92.149907398,7.92969141802672,686.841459308145
10-CAAL,1983.5,TIME,77.29892618,6.43244072269816,556.530644143933
10-CAAL,1983.75,TIME,62.7007443597,4.54138988111658,391.42505152672
10-CAAL,1984,TIME,103.704743613,12.5398297196922,1114.49842297236
10-CAAL,1984.25,TIME,84.123550395,9.10343780538461,802.256037099477
10-CAAL,1984.5,TIME,68.623028701,6.87371744321916,603.770738864942
10-CAAL,1984.75,TIME,52.4071524026,4.16384905634303,362.630215233225
10-CAAL,1985,TIME,107.299989556,12.5454856420836,1124.54031460787
10-CAAL,1985.25,TIME,88.424740466,9.71151212953803,867.59360475619
10-CAAL,1985.5,TIME,73.11917756,7.54717662258741,673.011103626268
10-CAAL,1985.75,TIME,55.624992622,4.22912446718526,374.234643209085
10-CAAL,1986,TIME,91.826724847,10.4307935126107,930.1404178645
10-CAAL,1986.25,TIME,74.8817563416,7.78854813565118,689.821370755412
10-CAAL,1986.5,TIME,62.1571882913,6.12675769123712,540.903139580303
10-CAAL,1986.75,TIME,48.6752038312,4.09872916179228,359.809284836155
10-CAAL,1987,TIME,96.3959648642,11.5703946226949,1040.63070758623
10-CAAL,1987.25,TIME,79.3908519418,8.89629580146033,796.989864243166
10-CAAL,1987.5,TIME,65.8676514777,7.03023562740444,629.087381987666
10-CAAL,1987.75,TIME,51.1278666122,4.43087485291521,394.786242379579
10-CAAL,1988,TIME,138.3358890834,10.4159174715227,942.289834093311
10-CAAL,1988.25,TIME,112.4101847242,7.51344471063016,676.785772768001
10-CAAL,1988.5,TIME,91.9096217664,5.21222931254737,466.172205870805
10-CAAL,1988.75,TIME,71.6291461073,2.81478516738795,249.174010762647
10-CAAL,1989,TIME,121.5685342979,9.82763702221239,838.050276297064
