"Value" "Parm_StDev" "type" "Yr"
"Main_RecrDev_1982" -0.261553 0 "Main_RecrDev" 1982
"Main_RecrDev_1983" 0.0189481 0 "Main_RecrDev" 1983
"Main_RecrDev_1984" -0.279837 0 "Main_RecrDev" 1984
"Main_RecrDev_1985" -0.102092 0 "Main_RecrDev" 1985
"Main_RecrDev_1986" -0.308658 0 "Main_RecrDev" 1986
"Main_RecrDev_1987" -0.169062 0 "Main_RecrDev" 1987
"Main_RecrDev_1988" 0.391746 0 "Main_RecrDev" 1988
"Main_RecrDev_1989" 0.0417972 0 "Main_RecrDev" 1989
"Main_RecrDev_1990" -0.0522882 0 "Main_RecrDev" 1990
"Main_RecrDev_1991" -0.0984059 0 "Main_RecrDev" 1991
"Main_RecrDev_1992" 0.0288516 0 "Main_RecrDev" 1992
"Main_RecrDev_1993" 0.285597 0 "Main_RecrDev" 1993
"Main_RecrDev_1994" 0.114408 0 "Main_RecrDev" 1994
"Main_RecrDev_1995" 0.167249 0 "Main_RecrDev" 1995
"Main_RecrDev_1996" -0.0976784 0 "Main_RecrDev" 1996
"Main_RecrDev_1997" 0.652573 0 "Main_RecrDev" 1997
"Main_RecrDev_1998" 0.130997 0 "Main_RecrDev" 1998
"Main_RecrDev_1999" 0.277776 0 "Main_RecrDev" 1999
"Main_RecrDev_2000" 0.327295 0 "Main_RecrDev" 2000
"Main_RecrDev_2001" -0.334262 0 "Main_RecrDev" 2001
"Main_RecrDev_2002" 0.314424 0 "Main_RecrDev" 2002
"Main_RecrDev_2003" -0.0580459 0 "Main_RecrDev" 2003
"Main_RecrDev_2004" -0.0321363 0 "Main_RecrDev" 2004
"Main_RecrDev_2005" 0.0491123 0 "Main_RecrDev" 2005
"Main_RecrDev_2006" -0.083059 0 "Main_RecrDev" 2006
"Main_RecrDev_2007" 0.0608627 0 "Main_RecrDev" 2007
"Main_RecrDev_2008" 0.0204128 0 "Main_RecrDev" 2008
"Main_RecrDev_2009" -0.0289796 0 "Main_RecrDev" 2009
"Main_RecrDev_2010" -0.108539 0 "Main_RecrDev" 2010
"Main_RecrDev_2011" -0.123689 0 "Main_RecrDev" 2011
"Main_RecrDev_2012" -0.0930945 0 "Main_RecrDev" 2012
"Main_RecrDev_2013" -0.0614665 0 "Main_RecrDev" 2013
"Main_RecrDev_2014" 0.0199241 0 "Main_RecrDev" 2014
"Main_RecrDev_2015" -0.0657102 0 "Main_RecrDev" 2015
"Main_RecrDev_2016" -0.0508818 0 "Main_RecrDev" 2016
"Main_RecrDev_2017" 0.00876386 0 "Main_RecrDev" 2017
"Main_RecrDev_2018" -0.0236043 0 "Main_RecrDev" 2018
"Main_RecrDev_2019" -0.20352 0 "Main_RecrDev" 2019
"Main_RecrDev_2020" 0.0742973 0 "Main_RecrDev" 2020
"Main_RecrDev_2021" 0.205739 0 "Main_RecrDev" 2021
"Late_RecrDev_2022" 0.153311 0 "Late_RecrDev" 2022
"ForeRecr_2023" 0 0 "ForeRecr" 2023
