id,Fleet,Time,Obs,Exp,sel_bio,sel_num,F,Like,Mult
10-CAAL,1,1952.37,0.002,0.00199999,0.158004,0.00199999,7.79462e-05,7.1068e-08,1
10-CAAL,1,1952.62,0.002,0.00199999,0.154431,0.00199999,7.64194e-05,6.76731e-08,1
10-CAAL,1,1953.12,0.068,0.0679997,5.33652,0.0679997,0.00258947,6.69415e-08,1
10-CAAL,1,1953.37,0.014,0.0139999,1.10314,0.0139999,0.000543202,7.08084e-08,1
10-CAAL,1,1953.62,0.023,0.0229999,1.77131,0.0229999,0.000874694,1.15526e-07,1
10-CAAL,1,1953.87,0.024,0.0239971,1.82488,0.0239971,0.000920944,6.12943e-05,1
10-CAAL,1,1954.12,0.175,0.174999,13.4841,0.174999,0.00702404,9.90592e-08,1
10-CAAL,1,1954.37,0.328,0.327999,25.3759,0.327999,0.0134137,8.02437e-08,1
10-CAAL,1,1954.62,0.257,0.256996,19.2568,0.256996,0.0106941,1.13211e-06,1
10-CAAL,1,1954.87,0.34,0.340251,23.7963,0.340251,0.0170093,0.00224182,1
10-CAAL,1,1955.12,0.216,0.215999,14.5883,0.215999,0.012512,1.94814e-07,1
10-CAAL,1,1955.37,0.228,0.227999,15.53,0.227999,0.0130366,1.63581e-07,1
10-CAAL,1,1955.62,0.184,0.183999,12.1745,0.183999,0.0103383,1.33953e-07,1
10-CAAL,1,1955.87,0.412,0.412011,26.5516,0.412011,0.0244301,2.70425e-06,1
10-CAAL,1,1956.12,0.14,0.139999,9.1868,0.139999,0.00874578,2.10564e-07,1
10-CAAL,1,1956.37,0.201,0.200999,13.3869,0.200999,0.0123879,1.94794e-07,1
10-CAAL,1,1956.62,0.112,0.111999,7.29178,0.111999,0.00667362,2.03038e-07,1
10-CAAL,1,1956.87,0.255,0.255005,16.3143,0.255005,0.0157799,1.80799e-06,1
10-CAAL,1,1957.12,0.125,0.124999,8.17217,0.124999,0.00811629,2.04379e-07,1
10-CAAL,1,1957.37,0.098,0.0979993,6.50026,0.0979993,0.00624858,2.17137e-07,1
10-CAAL,1,1957.62,0.234,0.233998,15.1752,0.233998,0.014207,3.11042e-07,1
10-CAAL,1,1957.87,0.645,0.645015,41.1674,0.645015,0.0401736,2.28947e-06,1
10-CAAL,1,1958.12,0.27,0.269998,17.5996,0.269998,0.0176434,1.99708e-07,1
10-CAAL,1,1958.37,0.241,0.240998,15.9269,0.240998,0.0154793,2.01176e-07,1
10-CAAL,1,1958.62,0.61,0.609996,39.1618,0.609996,0.0380904,1.58286e-07,1
10-CAAL,1,1958.87,1.446,1.44621,89.4322,1.44621,0.0986223,8.88546e-05,1
10-CAAL,1,1959.12,0.22,0.219998,13.7298,0.219998,0.0162574,2.64357e-07,1
10-CAAL,1,1959.37,0.264,0.263998,16.7116,0.263998,0.0189937,3.13164e-07,1
10-CAAL,1,1959.62,0.534,0.534,32.5961,0.534,0.0374575,2.30746e-09,1
10-CAAL,1,1959.87,0.9,0.900009,53.5688,0.900009,0.065038,4.22389e-07,1
10-CAAL,1,1960.12,0.211,0.210998,12.9742,0.210998,0.0155715,2.68925e-07,1
10-CAAL,1,1960.37,0.495,0.494996,31.0401,0.494996,0.0356098,2.74839e-07,1
10-CAAL,1,1960.62,0.654,0.654011,39.5329,0.654011,0.0469941,1.08015e-06,1
10-CAAL,1,1960.87,0.978,0.978003,57.5713,0.978003,0.0731479,3.61117e-08,1
10-CAAL,1,1961.12,0.589,0.588995,35.9347,0.588995,0.0448956,2.7148e-07,1
10-CAAL,1,1961.37,0.423,0.422996,26.3365,0.422996,0.0313371,3.03732e-07,1
