id,Label,values,lambdas
10-CAAL,TOTAL,828.8,
10-CAAL,Catch,0.205734,
10-CAAL,Equil_catch,0,
10-CAAL,Survey,-26.468,
10-CAAL,Length_comp,111.031,
10-CAAL,Age_comp,0.153392,
10-CAAL,SizeFreq,752.246,
10-CAAL,Recruitment,-8.6966,1
10-CAAL,InitEQ_Regime,0,1
10-CAAL,Forecast_Recruitment,0.293804,1
10-CAAL,Parm_priors,0,1
10-CAAL,Parm_softbounds,0.0346705,
10-CAAL,Parm_devs,0,1
10-CAAL,Crash_Pen,0,1
