id,Fleet,Fleet_name,Time,Obs,Exp,SE,Dev,Use
10-CAAL,16,S01_INDEX.1-4,1979.83,1.86281,1.32155,0.333202,0.343277,1
10-CAAL,16,S01_INDEX.1-4,1980.83,1.31391,1.73629,0.33254,-0.278742,1
10-CAAL,16,S01_INDEX.1-4,1981.83,1.2559,1.38117,0.332625,-0.0950795,1
10-CAAL,16,S01_INDEX.1-4,1982.83,1.50646,1.18636,0.326376,0.238873,1
10-CAAL,16,S01_INDEX.1-4,1983.83,0.922278,1.10952,0.330303,-0.184832,1
10-CAAL,16,S01_INDEX.1-4,1984.83,1.32673,1.08603,0.323343,0.200191,1
10-CAAL,16,S01_INDEX.1-4,1985.83,0.877509,0.947457,0.321945,-0.0766944,1
10-CAAL,16,S01_INDEX.1-4,1986.83,0.855618,1.04292,0.335276,-0.197954,1
10-CAAL,16,S01_INDEX.1-4,1987.83,0.835362,0.942286,0.345836,-0.120444,1
10-CAAL,16,S01_INDEX.1-4,1988.83,0.736157,0.804965,0.35762,-0.0893558,1
10-CAAL,16,S01_INDEX.1-4,1989.83,1.65752,0.881513,0.320639,0.631438,1
10-CAAL,16,S01_INDEX.1-4,1990.83,1.13159,0.856574,0.336645,0.278438,1
10-CAAL,16,S01_INDEX.1-4,1991.83,1.02708,0.871731,0.345696,0.163994,1
10-CAAL,16,S01_INDEX.1-4,1992.83,0.558306,1.05158,0.384414,-0.633143,1
10-CAAL,16,S01_INDEX.1-4,1993.83,0.81207,1.04807,0.34892,-0.255118,1
10-CAAL,16,S01_INDEX.1-4,1994.83,1.12053,1.0309,0.341153,0.083366,1
10-CAAL,16,S01_INDEX.1-4,1995.83,1.11373,1.05381,0.358465,0.0553,1
10-CAAL,16,S01_INDEX.1-4,1996.83,1.1907,1.17749,0.34189,0.0111588,1
10-CAAL,16,S01_INDEX.1-4,1997.83,1.31626,1.18284,0.348221,0.106876,1
10-CAAL,16,S01_INDEX.1-4,1998.83,1.99334,1.70016,0.32869,0.159091,1
10-CAAL,16,S01_INDEX.1-4,1999.83,1.18608,1.37035,0.36947,-0.144411,1
10-CAAL,16,S01_INDEX.1-4,2000.83,0.788006,1.5948,0.384061,-0.704998,1
10-CAAL,16,S01_INDEX.1-4,2001.83,0.727835,1.86061,0.380242,-0.938587,1
10-CAAL,16,S01_INDEX.1-4,2002.83,0.803887,1.45193,0.361598,-0.59119,1
10-CAAL,16,S01_INDEX.1-4,2003.83,1.3191,1.30509,0.345035,0.0106763,1
10-CAAL,16,S01_INDEX.1-4,2004.83,1.26325,0.963263,0.348968,0.271117,1
10-CAAL,16,S01_INDEX.1-4,2005.83,1.04284,0.903965,0.364489,0.142912,1
10-CAAL,16,S01_INDEX.1-4,2006.83,0.740614,0.952199,0.374613,-0.251294,1
10-CAAL,16,S01_INDEX.1-4,2007.83,0.829133,1.02536,0.363606,-0.212414,1
10-CAAL,16,S01_INDEX.1-4,2008.83,1.047,0.995238,0.36146,0.0507027,1
10-CAAL,16,S01_INDEX.1-4,2009.83,0.645173,1.08594,0.380014,-0.520678,1
10-CAAL,16,S01_INDEX.1-4,2010.83,0.790723,1.03582,0.376337,-0.270004,1
10-CAAL,16,S01_INDEX.1-4,2011.83,0.722675,0.862003,0.38025,-0.1763,1
10-CAAL,16,S01_INDEX.1-4,2012.83,0.69595,0.695635,0.384556,0.000452252,1
10-CAAL,16,S01_INDEX.1-4,2013.83,0.717588,0.771165,0.38891,-0.0720069,1
10-CAAL,16,S01_INDEX.1-4,2014.83,0.790042,0.642761,0.384902,0.206314,1
10-CAAL,16,S01_INDEX.1-4,2015.83,0.78514,0.588947,0.386274,0.287526,1
10-CAAL,16,S01_INDEX.1-4,2016.83,0.687733,0.577419,0.380715,0.174832,1
10-CAAL,16,S01_INDEX.1-4,2017.83,0.591417,0.597302,0.367136,-0.00990079,1
10-CAAL,16,S01_INDEX.1-4,2018.83,0.724244,0.680797,0.376776,0.0618644,1
10-CAAL,16,S01_INDEX.1-4,2019.83,0.794833,0.591615,0.361991,0.295276,1
10-CAAL,16,S01_INDEX.1-4,2020.83,0.742562,0.495491,0.372401,0.404558,1
10-CAAL,16,S01_INDEX.1-4,2021.83,1.23811,0.5253,0.357539,0.857371,1
10-CAAL,16,S01_INDEX.1-4,2022.83,0.912191,0.704714,0.383859,0.258058,1
