id,Yr,Era,SSB,SSB_nofishing
40-CAAL-revASPM-10,1950,VIRG,11683,11683
40-CAAL-revASPM-10,1951,INIT,11683,11683
40-CAAL-revASPM-10,1952,TIME,11998.9,11998.9
40-CAAL-revASPM-10,1953,TIME,12092.8,12147.8
40-CAAL-revASPM-10,1954,TIME,11071.9,12309.7
40-CAAL-revASPM-10,1955,TIME,5642.93,12493.1
40-CAAL-revASPM-10,1956,TIME,4696.79,12606.7
40-CAAL-revASPM-10,1957,TIME,4533.52,12610.3
40-CAAL-revASPM-10,1958,TIME,4503.41,12557.9
40-CAAL-revASPM-10,1959,TIME,3577.96,12526.4
40-CAAL-revASPM-10,1960,TIME,3354.82,12556.5
40-CAAL-revASPM-10,1961,TIME,3226.72,12626.2
40-CAAL-revASPM-10,1962,TIME,2293.14,12680.8
40-CAAL-revASPM-10,1963,TIME,1955.39,12724
40-CAAL-revASPM-10,1964,TIME,1599.92,12687.3
40-CAAL-revASPM-10,1965,TIME,2013.38,12544.4
40-CAAL-revASPM-10,1966,TIME,2064.15,12378.5
40-CAAL-revASPM-10,1967,TIME,1761.03,12221.8
40-CAAL-revASPM-10,1968,TIME,2209.54,12057.2
40-CAAL-revASPM-10,1969,TIME,2740.21,11894.5
40-CAAL-revASPM-10,1970,TIME,3169.99,11777.2
40-CAAL-revASPM-10,1971,TIME,2456.08,11713
40-CAAL-revASPM-10,1972,TIME,1784.02,11630.9
40-CAAL-revASPM-10,1973,TIME,1593.99,11499.5
40-CAAL-revASPM-10,1974,TIME,1543.44,11399.3
40-CAAL-revASPM-10,1975,TIME,1669.93,11373.1
40-CAAL-revASPM-10,1976,TIME,1895.17,11390.4
40-CAAL-revASPM-10,1977,TIME,2004.64,11308.5
40-CAAL-revASPM-10,1978,TIME,2515.31,11192.6
40-CAAL-revASPM-10,1979,TIME,2335.41,11186.8
40-CAAL-revASPM-10,1980,TIME,2202.22,11265.9
40-CAAL-revASPM-10,1981,TIME,2626.13,11421.5
40-CAAL-revASPM-10,1982,TIME,2065.63,11568.2
40-CAAL-revASPM-10,1983,TIME,1363.16,11479.1
40-CAAL-revASPM-10,1984,TIME,1559.98,11166.3
40-CAAL-revASPM-10,1985,TIME,1593.76,10894.3
40-CAAL-revASPM-10,1986,TIME,1501.28,10695.1
40-CAAL-revASPM-10,1987,TIME,1553.8,10476.4
40-CAAL-revASPM-10,1988,TIME,1672.69,10291.4
40-CAAL-revASPM-10,1989,TIME,1694.84,10457.4
40-CAAL-revASPM-10,1990,TIME,1337.2,10994.4
40-CAAL-revASPM-10,1991,TIME,1395.58,11220.3
40-CAAL-revASPM-10,1992,TIME,1590.07,11098.3
40-CAAL-revASPM-10,1993,TIME,1881.76,10965.7
40-CAAL-revASPM-10,1994,TIME,2035.58,11150.2
40-CAAL-revASPM-10,1995,TIME,1708.58,11604
40-CAAL-revASPM-10,1996,TIME,1854.46,12074.5
40-CAAL-revASPM-10,1997,TIME,2189.02,12462.7
40-CAAL-revASPM-10,1998,TIME,2441.27,12854.1
40-CAAL-revASPM-10,1999,TIME,1871.04,13241.3
40-CAAL-revASPM-10,2000,TIME,1594.36,13383.5
40-CAAL-revASPM-10,2001,TIME,1448.61,13282.2
40-CAAL-revASPM-10,2002,TIME,1484.89,13125.4
40-CAAL-revASPM-10,2003,TIME,1616.27,13150.9
40-CAAL-revASPM-10,2004,TIME,1287.42,13414.6
40-CAAL-revASPM-10,2005,TIME,1177.74,13514.2
40-CAAL-revASPM-10,2006,TIME,1181,13247.3
40-CAAL-revASPM-10,2007,TIME,1230.21,12774.5
40-CAAL-revASPM-10,2008,TIME,1298.31,12325.5
40-CAAL-revASPM-10,2009,TIME,1174.43,11978
40-CAAL-revASPM-10,2010,TIME,1210.46,11679.8
40-CAAL-revASPM-10,2011,TIME,1212.14,11455
40-CAAL-revASPM-10,2012,TIME,1064.41,11279.3
40-CAAL-revASPM-10,2013,TIME,956.044,11084.9
40-CAAL-revASPM-10,2014,TIME,1128.85,10888.5
40-CAAL-revASPM-10,2015,TIME,1012.07,10763.8
40-CAAL-revASPM-10,2016,TIME,882.935,10663.4
40-CAAL-revASPM-10,2017,TIME,1005.7,10540.3
40-CAAL-revASPM-10,2018,TIME,1167.63,10433.2
40-CAAL-revASPM-10,2019,TIME,1194.31,10400.2
40-CAAL-revASPM-10,2020,TIME,1293.15,10449.4
40-CAAL-revASPM-10,2021,TIME,1487.57,10562
40-CAAL-revASPM-10,2022,TIME,1620.94,10714.7
40-CAAL-revASPM-10,2023,FORE,1884.08,10859.2
