id,Fleet,Fleet_name,Time,Obs,Exp,SE,Dev,Use
47-CAAL-oneFleet-02,16,S01_INDEX.1-4,1979.83,1.86281,1.24801,0.333202,0.400532,1
47-CAAL-oneFleet-02,16,S01_INDEX.1-4,1980.83,1.31391,1.55208,0.33254,-0.166586,1
47-CAAL-oneFleet-02,16,S01_INDEX.1-4,1981.83,1.2559,1.41659,0.332625,-0.120398,1
47-CAAL-oneFleet-02,16,S01_INDEX.1-4,1982.83,1.50646,1.11474,0.326376,0.301143,1
47-CAAL-oneFleet-02,16,S01_INDEX.1-4,1983.83,0.922278,1.16109,0.330303,-0.230267,1
47-CAAL-oneFleet-02,16,S01_INDEX.1-4,1984.83,1.32673,1.14316,0.323343,0.148922,1
47-CAAL-oneFleet-02,16,S01_INDEX.1-4,1985.83,0.877509,1.07593,0.321945,-0.203853,1
47-CAAL-oneFleet-02,16,S01_INDEX.1-4,1986.83,0.855618,1.05825,0.335276,-0.212546,1
47-CAAL-oneFleet-02,16,S01_INDEX.1-4,1987.83,0.835362,1.044,0.345836,-0.222945,1
47-CAAL-oneFleet-02,16,S01_INDEX.1-4,1988.83,0.736157,0.995992,0.35762,-0.302295,1
47-CAAL-oneFleet-02,16,S01_INDEX.1-4,1989.83,1.65752,0.869205,0.320639,0.645498,1
47-CAAL-oneFleet-02,16,S01_INDEX.1-4,1990.83,1.13159,0.944792,0.336645,0.180415,1
47-CAAL-oneFleet-02,16,S01_INDEX.1-4,1991.83,1.02708,1.06165,0.345696,-0.0331081,1
47-CAAL-oneFleet-02,16,S01_INDEX.1-4,1992.83,0.558306,1.26344,0.384414,-0.816683,1
47-CAAL-oneFleet-02,16,S01_INDEX.1-4,1993.83,0.81207,1.27745,0.34892,-0.453035,1
47-CAAL-oneFleet-02,16,S01_INDEX.1-4,1994.83,1.12053,1.10879,0.341153,0.0105332,1
47-CAAL-oneFleet-02,16,S01_INDEX.1-4,1995.83,1.11373,1.16594,0.358465,-0.0458089,1
47-CAAL-oneFleet-02,16,S01_INDEX.1-4,1996.83,1.1907,1.37872,0.34189,-0.146616,1
47-CAAL-oneFleet-02,16,S01_INDEX.1-4,1997.83,1.31626,1.57488,0.348221,-0.179383,1
47-CAAL-oneFleet-02,16,S01_INDEX.1-4,1998.83,1.99334,1.31885,0.32869,0.413049,1
47-CAAL-oneFleet-02,16,S01_INDEX.1-4,1999.83,1.18608,1.09389,0.36947,0.0809131,1
47-CAAL-oneFleet-02,16,S01_INDEX.1-4,2000.83,0.788006,1.04903,0.384061,-0.286118,1
47-CAAL-oneFleet-02,16,S01_INDEX.1-4,2001.83,0.727835,1.02478,0.380242,-0.342156,1
47-CAAL-oneFleet-02,16,S01_INDEX.1-4,2002.83,0.803887,1.10031,0.361598,-0.313892,1
47-CAAL-oneFleet-02,16,S01_INDEX.1-4,2003.83,1.3191,0.869068,0.345035,0.417284,1
47-CAAL-oneFleet-02,16,S01_INDEX.1-4,2004.83,1.26325,0.804468,0.348968,0.451262,1
47-CAAL-oneFleet-02,16,S01_INDEX.1-4,2005.83,1.04284,0.800912,0.364489,0.263952,1
47-CAAL-oneFleet-02,16,S01_INDEX.1-4,2006.83,0.740614,0.794027,0.374613,-0.0696375,1
47-CAAL-oneFleet-02,16,S01_INDEX.1-4,2007.83,0.829133,0.872513,0.363606,-0.0509975,1
47-CAAL-oneFleet-02,16,S01_INDEX.1-4,2008.83,1.047,0.764932,0.36146,0.313897,1
47-CAAL-oneFleet-02,16,S01_INDEX.1-4,2009.83,0.645173,0.76549,0.380014,-0.170997,1
47-CAAL-oneFleet-02,16,S01_INDEX.1-4,2010.83,0.790723,0.752259,0.376337,0.0498673,1
47-CAAL-oneFleet-02,16,S01_INDEX.1-4,2011.83,0.722675,0.660921,0.38025,0.0893252,1
47-CAAL-oneFleet-02,16,S01_INDEX.1-4,2012.83,0.69595,0.598412,0.384556,0.150999,1
47-CAAL-oneFleet-02,16,S01_INDEX.1-4,2013.83,0.717588,0.696416,0.38891,0.0299486,1
47-CAAL-oneFleet-02,16,S01_INDEX.1-4,2014.83,0.790042,0.673881,0.384902,0.159033,1
47-CAAL-oneFleet-02,16,S01_INDEX.1-4,2015.83,0.78514,0.576958,0.386274,0.308092,1
47-CAAL-oneFleet-02,16,S01_INDEX.1-4,2016.83,0.687733,0.624862,0.380715,0.0958702,1
47-CAAL-oneFleet-02,16,S01_INDEX.1-4,2017.83,0.591417,0.720432,0.367136,-0.197329,1
47-CAAL-oneFleet-02,16,S01_INDEX.1-4,2018.83,0.724244,0.787995,0.376776,-0.084363,1
47-CAAL-oneFleet-02,16,S01_INDEX.1-4,2019.83,0.794833,0.802411,0.361991,-0.00948845,1
47-CAAL-oneFleet-02,16,S01_INDEX.1-4,2020.83,0.742562,0.913954,0.372401,-0.207674,1
47-CAAL-oneFleet-02,16,S01_INDEX.1-4,2021.83,1.23811,0.99924,0.357539,0.214346,1
47-CAAL-oneFleet-02,16,S01_INDEX.1-4,2022.83,0.912191,1.17099,0.383859,-0.249756,1
