id,Fleet,Time,Obs,Exp,sel_bio,sel_num,F,Like,Mult
50-CAAL-oneFleet-07,1,1952.37,0.002,0.00199999,0.146209,0.00199999,5.29504e-05,3.3428e-08,1
50-CAAL-oneFleet-07,1,1952.62,0.002,0.00199999,0.146213,0.00199999,5.29693e-05,3.3451e-08,1
50-CAAL-oneFleet-07,1,1953.12,0.068,0.0679998,4.96392,0.0679998,0.00180119,3.3364e-08,1
50-CAAL-oneFleet-07,1,1953.37,0.014,0.014,1.02164,0.014,0.000371044,3.36932e-08,1
50-CAAL-oneFleet-07,1,1953.62,0.023,0.0229999,1.67839,0.0229999,0.000609757,6.52962e-08,1
50-CAAL-oneFleet-07,1,1953.87,0.024,0.0239973,1.73531,0.0239973,0.000655092,5.3442e-05,1
50-CAAL-oneFleet-07,1,1954.12,0.175,0.174999,12.4772,0.174999,0.00489582,5.31841e-08,1
50-CAAL-oneFleet-07,1,1954.37,0.328,0.327999,23.3589,0.327999,0.00916243,3.83682e-08,1
50-CAAL-oneFleet-07,1,1954.62,0.257,0.256996,18.0665,0.256996,0.0074166,8.94586e-07,1
50-CAAL-oneFleet-07,1,1954.87,0.34,0.340244,21.9065,0.340244,0.0120845,0.00212249,1
50-CAAL-oneFleet-07,1,1955.12,0.216,0.215999,12.7598,0.215999,0.00866614,1.00089e-07,1
50-CAAL-oneFleet-07,1,1955.37,0.228,0.227999,13.5786,0.227999,0.00877342,7.61331e-08,1
50-CAAL-oneFleet-07,1,1955.62,0.184,0.183999,10.955,0.183999,0.00705021,6.99924e-08,1
50-CAAL-oneFleet-07,1,1955.87,0.412,0.41201,23.8864,0.41201,0.0168863,2.31734e-06,1
50-CAAL-oneFleet-07,1,1956.12,0.14,0.139999,7.9958,0.139999,0.0058511,9.93557e-08,1
50-CAAL-oneFleet-07,1,1956.37,0.201,0.200999,11.6956,0.200999,0.00807753,8.58975e-08,1
50-CAAL-oneFleet-07,1,1956.62,0.112,0.111999,6.59287,0.111999,0.00445057,1.00292e-07,1
50-CAAL-oneFleet-07,1,1956.87,0.255,0.255005,14.8174,0.255005,0.0107446,1.49084e-06,1
50-CAAL-oneFleet-07,1,1957.12,0.125,0.124999,7.18737,0.124999,0.00537652,9.24189e-08,1
50-CAAL-oneFleet-07,1,1957.37,0.098,0.0979995,5.7363,0.0979995,0.00405771,9.59218e-08,1
50-CAAL-oneFleet-07,1,1957.62,0.234,0.233999,13.8636,0.233999,0.00950376,1.6495e-07,1
50-CAAL-oneFleet-07,1,1957.87,0.645,0.645012,37.7321,0.645012,0.0275246,1.53917e-06,1
50-CAAL-oneFleet-07,1,1958.12,0.27,0.269999,15.5883,0.269999,0.0117572,9.03322e-08,1
50-CAAL-oneFleet-07,1,1958.37,0.241,0.240999,14.1366,0.240999,0.0101075,8.76495e-08,1
50-CAAL-oneFleet-07,1,1958.62,0.61,0.609997,35.9362,0.609997,0.0255472,8.10962e-08,1
50-CAAL-oneFleet-07,1,1958.87,1.446,1.44616,82.1083,1.44616,0.0673519,4.96897e-05,1
50-CAAL-oneFleet-07,1,1959.12,0.22,0.219999,12.1202,0.219999,0.0107323,1.18161e-07,1
50-CAAL-oneFleet-07,1,1959.37,0.264,0.263998,14.8031,0.263998,0.0122733,1.4062e-07,1
50-CAAL-oneFleet-07,1,1959.62,0.534,0.534,29.939,0.534,0.0248856,3.9439e-10,1
50-CAAL-oneFleet-07,1,1959.87,0.9,0.900005,49.3634,0.900005,0.0443979,1.52965e-07,1
