id,number,name,tag,n_warn,par_status,par_afterbound,nfleets,startyr,endyr,n_seasons,ss_version,n_par_active,n_par_active_nd,n_par_total,log_det_hessian,mgc,nll,Catch,Equil_catch,Survey,Length_comp,Age_comp,SizeFreq,Recruitment,InitEQ_Regime,Forecast_Recruitment,Parm_priors,Parm_softbounds,Parm_devs,Crash_Pen,ltrend,runs,ar,sdr,sigmaR,steepness,M_m,L0_m,Linf_m,k_m,M_f,L0_f,Linf_f,k_f,F_2016,F_2022,SSB_virgin,SSB_Initial,SSB_2016,SSB_2022,MSY,SSB_MSY,F_MSY,B_Bmsy_2016,B_Bmsy_2022,F_Fmsy_2016,F_Fmsy_2022,R_virgin,R_initial,dep_st,dep_dyn_2016,dep_dyn_2022,mohns_rho_ssb,mohns_rho_f,average_xval_cpue_mase,average_xval_len_mase
37-CAAL-revASPM-07,37,CAAL-revASPM-07,,169,0.00952380952380953,0.980952380952381,16,1952,2022,4,3.3,187,105,2605,1053.81,9.46519e-05,140.495,0.107703,0,-30.6363,0,0,188.943,-17.9195,0,4.04041e-05,0,0,0,0,0.261,7.30878432217764e-08,2.11727423617427e-08,0.119169994346648,0.2,0.8,,,,0.461432,0.36,77.3185,220.581,0.461432,1.73151,1.03137,11692.2,11692.2,891.329,1139.61,1960.84,2586.93,0.735638,0.344552,0.440527,1.73151,1.03137,164.959,164.959,0.139003780297976,0.0861137518597956,0.114863598154296,,,,
