id,number,name,tag,n_warn,par_status,par_afterbound,nfleets,startyr,endyr,n_seasons,ss_version,n_par_active,n_par_active_nd,n_par_total,log_det_hessian,mgc,nll,Catch,Equil_catch,Survey,Length_comp,Age_comp,SizeFreq,Recruitment,InitEQ_Regime,Forecast_Recruitment,Parm_priors,Parm_softbounds,Parm_devs,Crash_Pen,ltrend,runs,ar,sdr,sigmaR,steepness,M_m,L0_m,Linf_m,k_m,M_f,L0_f,Linf_f,k_f,F_2016,F_2022,SSB_virgin,SSB_Initial,SSB_2016,SSB_2022,MSY,SSB_MSY,F_MSY,B_Bmsy_2016,B_Bmsy_2022,F_Fmsy_2016,F_Fmsy_2022,R_virgin,R_initial,dep_st,dep_dyn_2016,dep_dyn_2022,mohns_rho_ssb,mohns_rho_f,average_xval_cpue_mase,average_xval_len_mase
17-CAAL-noAU-ASPM,17,CAAL-noAU-ASPM,,170,0.217391304347826,0.985507246376812,16,1952,2022,4,3.3,220,138,2605,1060.42,0.00131558,490.749,0.531298,0,-32.6067,107.487,0.112065,424.924,-9.74098,0,0.0192233,0,0.022534,0,0,0.365,4.51306250413331e-07,5.72996021658766e-05,0.153166351175197,0.2,0.8,,,,0.52261,0.36,74.508,219.998,0.52261,1.86641,1.14114,11957.5,11957.5,829.001,1101.27,1983.26,2678.37,0.716054,0.309517,0.411172,1.86641,1.14114,151.025,151.025,0.122203637884173,0.0773711571127247,0.104967831101368,,,,
