id,Fleet,Fleet_name,Yr.S,Used,Kind,Sex,Exp_Mean
17-CAAL-noAU-ASPM,2,F02_LL.JP.2,1980.25,yes,SIZE,1,88.5301910544744
17-CAAL-noAU-ASPM,2,F02_LL.JP.2,1980.375,yes,SIZE,1,89.1172234112463
17-CAAL-noAU-ASPM,2,F02_LL.JP.2,1980.5,yes,SIZE,1,89.210520141262
17-CAAL-noAU-ASPM,2,F02_LL.JP.2,1981.375,yes,SIZE,1,89.6845734276748
17-CAAL-noAU-ASPM,2,F02_LL.JP.2,1981.5,yes,SIZE,1,88.7795022622548
17-CAAL-noAU-ASPM,2,F02_LL.JP.2,1982.125,yes,SIZE,1,87.5042836194981
17-CAAL-noAU-ASPM,2,F02_LL.JP.2,1982.25,yes,SIZE,1,87.4754643731539
17-CAAL-noAU-ASPM,2,F02_LL.JP.2,1982.375,yes,SIZE,1,88.0034068346269
17-CAAL-noAU-ASPM,2,F02_LL.JP.2,1982.5,yes,SIZE,1,87.7078099944686
17-CAAL-noAU-ASPM,2,F02_LL.JP.2,1983.375,yes,SIZE,1,88.0065729010929
17-CAAL-noAU-ASPM,2,F02_LL.JP.2,1983.5,yes,SIZE,1,87.8665387635747
17-CAAL-noAU-ASPM,2,F02_LL.JP.2,1984.125,yes,SIZE,1,87.6828602374225
17-CAAL-noAU-ASPM,2,F02_LL.JP.2,1984.375,yes,SIZE,1,88.5238025827636
17-CAAL-noAU-ASPM,2,F02_LL.JP.2,1984.5,yes,SIZE,1,88.4916807643844
17-CAAL-noAU-ASPM,2,F02_LL.JP.2,1985.375,yes,SIZE,1,89.5961600155587
17-CAAL-noAU-ASPM,2,F02_LL.JP.2,1985.5,yes,SIZE,1,88.9350043279202
17-CAAL-noAU-ASPM,2,F02_LL.JP.2,1986.375,yes,SIZE,1,89.5320604139262
17-CAAL-noAU-ASPM,2,F02_LL.JP.2,1986.5,yes,SIZE,1,89.7494882184888
17-CAAL-noAU-ASPM,2,F02_LL.JP.2,1987.25,yes,SIZE,1,90.5806571297756
17-CAAL-noAU-ASPM,2,F02_LL.JP.2,1987.375,yes,SIZE,1,90.6987033806491
17-CAAL-noAU-ASPM,2,F02_LL.JP.2,1988.125,yes,SIZE,1,89.3989717310941
17-CAAL-noAU-ASPM,2,F02_LL.JP.2,1988.375,yes,SIZE,1,87.5041425343289
17-CAAL-noAU-ASPM,2,F02_LL.JP.2,1988.5,yes,SIZE,1,85.4218860102347
17-CAAL-noAU-ASPM,2,F02_LL.JP.2,1989.25,yes,SIZE,1,84.8243672192231
17-CAAL-noAU-ASPM,2,F02_LL.JP.2,1989.375,yes,SIZE,1,84.941366979023
17-CAAL-noAU-ASPM,2,F02_LL.JP.2,1990.375,yes,SIZE,1,86.1213422955818
17-CAAL-noAU-ASPM,2,F02_LL.JP.2,1990.5,yes,SIZE,1,86.1018788491712
17-CAAL-noAU-ASPM,2,F02_LL.JP.2,1991.125,yes,SIZE,1,86.1358719504617
17-CAAL-noAU-ASPM,2,F02_LL.JP.2,1994.25,yes,SIZE,1,87.2726372525671
17-CAAL-noAU-ASPM,3,F03_LL.JP.3,1979.25,yes,SIZE,1,89.2242641296801
17-CAAL-noAU-ASPM,3,F03_LL.JP.3,1979.375,yes,SIZE,1,88.6245270935656
17-CAAL-noAU-ASPM,3,F03_LL.JP.3,1981.375,yes,SIZE,1,87.9026760687203
17-CAAL-noAU-ASPM,3,F03_LL.JP.3,1982.125,yes,SIZE,1,85.8616489062839
17-CAAL-noAU-ASPM,3,F03_LL.JP.3,1982.25,yes,SIZE,1,86.0148378151574
17-CAAL-noAU-ASPM,3,F03_LL.JP.3,1983.125,yes,SIZE,1,85.4081121706184
17-CAAL-noAU-ASPM,3,F03_LL.JP.3,1983.25,yes,SIZE,1,85.6729481400431
17-CAAL-noAU-ASPM,3,F03_LL.JP.3,1983.375,yes,SIZE,1,86.0264624458412
17-CAAL-noAU-ASPM,3,F03_LL.JP.3,1984.25,yes,SIZE,1,86.6819053487829
17-CAAL-noAU-ASPM,3,F03_LL.JP.3,1985.25,yes,SIZE,1,88.0671539487227
17-CAAL-noAU-ASPM,3,F03_LL.JP.3,1985.375,yes,SIZE,1,87.9205742036747
17-CAAL-noAU-ASPM,3,F03_LL.JP.3,1987.125,yes,SIZE,1,88.9033550838308
17-CAAL-noAU-ASPM,3,F03_LL.JP.3,1987.375,yes,SIZE,1,89.0153466441327
17-CAAL-noAU-ASPM,3,F03_LL.JP.3,1988.25,yes,SIZE,1,86.4601545531568
