id,Year,B.Bmsy,F.Fmsy
30-CAAL-cUnc-cv2,1952,4.61938,0.0168398
30-CAAL-cUnc-cv2,1953,4.61598,0.203013
30-CAAL-cUnc-cv2,1954,4.13714,0.26626
30-CAAL-cUnc-cv2,1955,3.68474,0.549642
30-CAAL-cUnc-cv2,1956,2.90091,0.500618
30-CAAL-cUnc-cv2,1957,2.5038,0.485064
30-CAAL-cUnc-cv2,1958,2.2969,0.867433
30-CAAL-cUnc-cv2,1959,1.80269,0.793575
30-CAAL-cUnc-cv2,1960,1.62826,0.859441
30-CAAL-cUnc-cv2,1961,1.52185,1.38874
30-CAAL-cUnc-cv2,1962,1.14578,1.31789
30-CAAL-cUnc-cv2,1963,0.992069,1.52631
30-CAAL-cUnc-cv2,1964,0.84153,0.878622
30-CAAL-cUnc-cv2,1965,1.00322,1.03268
30-CAAL-cUnc-cv2,1966,1.02133,1.30702
30-CAAL-cUnc-cv2,1967,0.904361,0.706381
30-CAAL-cUnc-cv2,1968,1.08246,0.55102
30-CAAL-cUnc-cv2,1969,1.29314,0.520885
30-CAAL-cUnc-cv2,1970,1.46693,1.18506
30-CAAL-cUnc-cv2,1971,1.15853,1.65176
30-CAAL-cUnc-cv2,1972,0.860351,1.76452
30-CAAL-cUnc-cv2,1973,0.761363,1.74868
30-CAAL-cUnc-cv2,1974,0.731634,1.49181
30-CAAL-cUnc-cv2,1975,0.790046,1.11675
30-CAAL-cUnc-cv2,1976,0.883134,1.04441
30-CAAL-cUnc-cv2,1977,0.921389,0.543728
30-CAAL-cUnc-cv2,1978,1.12073,1.03462
30-CAAL-cUnc-cv2,1979,1.02331,1.08142
30-CAAL-cUnc-cv2,1980,0.979062,0.743026
30-CAAL-cUnc-cv2,1981,1.20045,1.39981
30-CAAL-cUnc-cv2,1982,1.02781,1.77041
30-CAAL-cUnc-cv2,1983,0.810685,1.15095
30-CAAL-cUnc-cv2,1984,0.868263,1.20711
30-CAAL-cUnc-cv2,1985,0.870224,1.1675
30-CAAL-cUnc-cv2,1986,0.792402,1.09365
30-CAAL-cUnc-cv2,1987,0.747043,1.06843
30-CAAL-cUnc-cv2,1988,0.698366,1.38969
30-CAAL-cUnc-cv2,1989,0.699372,2.13972
30-CAAL-cUnc-cv2,1990,0.650308,1.48637
30-CAAL-cUnc-cv2,1991,0.67895,1.13856
30-CAAL-cUnc-cv2,1992,0.740187,0.845433
30-CAAL-cUnc-cv2,1993,0.857914,1.05177
30-CAAL-cUnc-cv2,1994,0.929206,1.70737
30-CAAL-cUnc-cv2,1995,0.810879,1.57734
30-CAAL-cUnc-cv2,1996,0.842866,1.36902
30-CAAL-cUnc-cv2,1997,0.879909,1.21802
30-CAAL-cUnc-cv2,1998,1.00763,1.67194
30-CAAL-cUnc-cv2,1999,1.11024,1.43737
30-CAAL-cUnc-cv2,2000,1.05892,1.15912
30-CAAL-cUnc-cv2,2001,1.16825,1.02222
30-CAAL-cUnc-cv2,2002,1.18748,1.11291
30-CAAL-cUnc-cv2,2003,1.00577,1.69856
30-CAAL-cUnc-cv2,2004,0.798593,1.66574
30-CAAL-cUnc-cv2,2005,0.647045,1.50342
30-CAAL-cUnc-cv2,2006,0.659489,1.24901
30-CAAL-cUnc-cv2,2007,0.727976,1.1121
30-CAAL-cUnc-cv2,2008,0.757858,1.27705
30-CAAL-cUnc-cv2,2009,0.754166,1.12559
30-CAAL-cUnc-cv2,2010,0.796435,1.15152
30-CAAL-cUnc-cv2,2011,0.758964,1.43224
30-CAAL-cUnc-cv2,2012,0.623975,1.59637
30-CAAL-cUnc-cv2,2013,0.516177,1.263
30-CAAL-cUnc-cv2,2014,0.543406,1.58349
30-CAAL-cUnc-cv2,2015,0.471624,1.71014
30-CAAL-cUnc-cv2,2016,0.427401,1.54045
30-CAAL-cUnc-cv2,2017,0.442408,1.23774
30-CAAL-cUnc-cv2,2018,0.494845,1.39395
30-CAAL-cUnc-cv2,2019,0.487212,1.36526
30-CAAL-cUnc-cv2,2020,0.453392,1.28631
30-CAAL-cUnc-cv2,2021,0.442135,1.34975
30-CAAL-cUnc-cv2,2022,0.546462,0.903262
30-CAAL-cUnc-cv2,2023,0.786248,0.903262
