id,Yr,Era,SSB,SSB_nofishing
30-CAAL-cUnc-cv2,1950,VIRG,10853.7,10853.7
30-CAAL-cUnc-cv2,1951,INIT,10853.7,10853.7
30-CAAL-cUnc-cv2,1952,TIME,10991.5,10991.5
30-CAAL-cUnc-cv2,1953,TIME,10983.4,11036.9
30-CAAL-cUnc-cv2,1954,TIME,9844.06,11085.6
30-CAAL-cUnc-cv2,1955,TIME,8767.6,11153.5
30-CAAL-cUnc-cv2,1956,TIME,6902.54,11211.1
30-CAAL-cUnc-cv2,1957,TIME,5957.63,11237
30-CAAL-cUnc-cv2,1958,TIME,5465.32,11245.8
30-CAAL-cUnc-cv2,1959,TIME,4289.38,11274.3
30-CAAL-cUnc-cv2,1960,TIME,3874.34,11351.3
30-CAAL-cUnc-cv2,1961,TIME,3621.13,11456.4
30-CAAL-cUnc-cv2,1962,TIME,2726.3,11546
30-CAAL-cUnc-cv2,1963,TIME,2360.56,11621.4
30-CAAL-cUnc-cv2,1964,TIME,2002.37,11632.2
30-CAAL-cUnc-cv2,1965,TIME,2387.1,11566.1
30-CAAL-cUnc-cv2,1966,TIME,2430.2,11480.1
30-CAAL-cUnc-cv2,1967,TIME,2151.87,11392
30-CAAL-cUnc-cv2,1968,TIME,2575.64,11288.1
30-CAAL-cUnc-cv2,1969,TIME,3076.95,11178.2
30-CAAL-cUnc-cv2,1970,TIME,3490.47,11104.2
30-CAAL-cUnc-cv2,1971,TIME,2756.65,11076
30-CAAL-cUnc-cv2,1972,TIME,2047.15,11032.3
30-CAAL-cUnc-cv2,1973,TIME,1811.61,10950.6
30-CAAL-cUnc-cv2,1974,TIME,1740.88,10895.7
30-CAAL-cUnc-cv2,1975,TIME,1879.86,10887.6
30-CAAL-cUnc-cv2,1976,TIME,2101.36,10884.9
30-CAAL-cUnc-cv2,1977,TIME,2192.39,10772.9
30-CAAL-cUnc-cv2,1978,TIME,2666.71,10622.9
30-CAAL-cUnc-cv2,1979,TIME,2434.89,10575.6
30-CAAL-cUnc-cv2,1980,TIME,2329.61,10677.9
30-CAAL-cUnc-cv2,1981,TIME,2856.4,10991.7
30-CAAL-cUnc-cv2,1982,TIME,2445.61,11329.3
30-CAAL-cUnc-cv2,1983,TIME,1928.97,11550.8
30-CAAL-cUnc-cv2,1984,TIME,2065.98,11278.4
30-CAAL-cUnc-cv2,1985,TIME,2070.64,10961.5
30-CAAL-cUnc-cv2,1986,TIME,1885.47,10547.2
30-CAAL-cUnc-cv2,1987,TIME,1777.54,10042.5
30-CAAL-cUnc-cv2,1988,TIME,1661.72,9470.38
30-CAAL-cUnc-cv2,1989,TIME,1664.11,9436.72
30-CAAL-cUnc-cv2,1990,TIME,1547.37,10196
30-CAAL-cUnc-cv2,1991,TIME,1615.52,10603.4
30-CAAL-cUnc-cv2,1992,TIME,1761.23,10545.2
30-CAAL-cUnc-cv2,1993,TIME,2041.35,10411.1
30-CAAL-cUnc-cv2,1994,TIME,2210.99,10569.3
30-CAAL-cUnc-cv2,1995,TIME,1929.43,11063.2
30-CAAL-cUnc-cv2,1996,TIME,2005.54,11498.5
30-CAAL-cUnc-cv2,1997,TIME,2093.69,11596.3
30-CAAL-cUnc-cv2,1998,TIME,2397.6,11861.9
30-CAAL-cUnc-cv2,1999,TIME,2641.76,13180.4
30-CAAL-cUnc-cv2,2000,TIME,2519.63,13810.9
30-CAAL-cUnc-cv2,2001,TIME,2779.77,14336
30-CAAL-cUnc-cv2,2002,TIME,2825.54,14327.1
30-CAAL-cUnc-cv2,2003,TIME,2393.17,13491.4
30-CAAL-cUnc-cv2,2004,TIME,1900.2,13157
30-CAAL-cUnc-cv2,2005,TIME,1539.6,12611.9
30-CAAL-cUnc-cv2,2006,TIME,1569.21,12130.2
30-CAAL-cUnc-cv2,2007,TIME,1732.17,11775.7
30-CAAL-cUnc-cv2,2008,TIME,1803.27,11378.5
30-CAAL-cUnc-cv2,2009,TIME,1794.49,11236
30-CAAL-cUnc-cv2,2010,TIME,1895.07,11131.1
30-CAAL-cUnc-cv2,2011,TIME,1805.91,10868.6
30-CAAL-cUnc-cv2,2012,TIME,1484.71,10459
30-CAAL-cUnc-cv2,2013,TIME,1228.21,10009.6
30-CAAL-cUnc-cv2,2014,TIME,1293,9588.35
30-CAAL-cUnc-cv2,2015,TIME,1122.2,9300.55
30-CAAL-cUnc-cv2,2016,TIME,1016.97,9288.13
30-CAAL-cUnc-cv2,2017,TIME,1052.68,9162.4
30-CAAL-cUnc-cv2,2018,TIME,1177.45,9085.97
30-CAAL-cUnc-cv2,2019,TIME,1159.29,9094.7
30-CAAL-cUnc-cv2,2020,TIME,1078.82,9027.39
30-CAAL-cUnc-cv2,2021,TIME,1052.03,8830.25
30-CAAL-cUnc-cv2,2022,TIME,1300.27,9112.55
30-CAAL-cUnc-cv2,2023,FORE,1870.83,10021.1
