id,Fleet,Time,Obs,Exp,sel_bio,sel_num,F,Like,Mult
58-CAAL-NZdblnorm-75,1,1952.37,0.002,0.00199999,0.143805,0.00199999,5.35714e-05,3.41899e-08,1
58-CAAL-NZdblnorm-75,1,1952.62,0.002,0.00199999,0.143715,0.00199999,5.33681e-05,3.39273e-08,1
58-CAAL-NZdblnorm-75,1,1953.12,0.068,0.0679998,4.87313,0.0679998,0.001798,3.32125e-08,1
58-CAAL-NZdblnorm-75,1,1953.37,0.014,0.014,1.00291,0.014,0.000368773,3.32539e-08,1
58-CAAL-NZdblnorm-75,1,1953.62,0.023,0.0229999,1.64824,0.0229999,0.000603728,6.38136e-08,1
58-CAAL-NZdblnorm-75,1,1953.87,0.024,0.0239974,1.70575,0.0239974,0.000645595,4.85476e-05,1
58-CAAL-NZdblnorm-75,1,1954.12,0.175,0.174999,12.2875,0.174999,0.00480758,5.11903e-08,1
58-CAAL-NZdblnorm-75,1,1954.37,0.328,0.327999,23.0473,0.327999,0.00898729,3.6915e-08,1
58-CAAL-NZdblnorm-75,1,1954.62,0.257,0.256996,17.881,0.256996,0.00725691,8.2905e-07,1
58-CAAL-NZdblnorm-75,1,1954.87,0.34,0.34009,22.1561,0.34009,0.0113305,0.000291701,1
58-CAAL-NZdblnorm-75,1,1955.12,0.216,0.215999,13.225,0.215999,0.00794152,8.48407e-08,1
58-CAAL-NZdblnorm-75,1,1955.37,0.228,0.227999,14.0606,0.227999,0.00813323,6.54206e-08,1
58-CAAL-NZdblnorm-75,1,1955.62,0.184,0.183999,11.3439,0.183999,0.00657777,7.71125e-08,1
58-CAAL-NZdblnorm-75,1,1955.87,0.412,0.412004,24.8396,0.412004,0.0156831,3.89304e-07,1
58-CAAL-NZdblnorm-75,1,1956.12,0.14,0.139999,8.3241,0.139999,0.00544119,8.63654e-08,1
58-CAAL-NZdblnorm-75,1,1956.37,0.201,0.200999,12.1202,0.200999,0.00757262,7.53032e-08,1
58-CAAL-NZdblnorm-75,1,1956.62,0.112,0.111999,6.80614,0.111999,0.00418867,8.96816e-08,1
58-CAAL-NZdblnorm-75,1,1956.87,0.255,0.255002,15.2871,0.255002,0.0100474,2.83755e-07,1
58-CAAL-NZdblnorm-75,1,1957.12,0.125,0.124999,7.40677,0.124999,0.00501326,8.05994e-08,1
58-CAAL-NZdblnorm-75,1,1957.37,0.098,0.0979996,5.88594,0.0979996,0.0037978,8.37046e-08,1
58-CAAL-NZdblnorm-75,1,1957.62,0.234,0.233999,14.1732,0.233999,0.0089048,1.42915e-07,1
58-CAAL-NZdblnorm-75,1,1957.87,0.645,0.645005,38.5537,0.645005,0.0255692,2.86529e-07,1
58-CAAL-NZdblnorm-75,1,1958.12,0.27,0.269999,15.9229,0.269999,0.0108626,7.74372e-08,1
58-CAAL-NZdblnorm-75,1,1958.37,0.241,0.240999,14.3939,0.240999,0.00935587,7.50041e-08,1
58-CAAL-NZdblnorm-75,1,1958.62,0.61,0.609997,36.5217,0.609997,0.0235968,7.9051e-08,1
58-CAAL-NZdblnorm-75,1,1958.87,1.446,1.44608,83.8285,1.44608,0.0610393,1.1959e-05,1
58-CAAL-NZdblnorm-75,1,1959.12,0.22,0.219999,12.425,0.219999,0.00962935,9.56661e-08,1
58-CAAL-NZdblnorm-75,1,1959.37,0.264,0.263999,15.1336,0.263999,0.0110578,1.13691e-07,1
58-CAAL-NZdblnorm-75,1,1959.62,0.534,0.533998,30.6066,0.533998,0.0223583,4.31547e-08,1
58-CAAL-NZdblnorm-75,1,1959.87,0.9,0.9,50.6477,0.9,0.0394565,9.28464e-11,1
58-CAAL-NZdblnorm-75,1,1960.12,0.211,0.210999,11.8329,0.210999,0.00919783,9.67703e-08,1
58-CAAL-NZdblnorm-75,1,1960.37,0.495,0.494998,28.2959,0.494998,0.0207112,9.73923e-08,1
58-CAAL-NZdblnorm-75,1,1960.62,0.654,0.654,37.3068,0.654,0.0278382,8.6571e-10,1
58-CAAL-NZdblnorm-75,1,1960.87,0.978,0.977997,54.6886,0.977997,0.0439706,4.12717e-08,1
58-CAAL-NZdblnorm-75,1,1961.12,0.589,0.588997,32.8589,0.588997,0.0263,9.44448e-08,1
58-CAAL-NZdblnorm-75,1,1961.37,0.423,0.422998,24.0641,0.422998,0.0180984,1.06523e-07,1
58-CAAL-NZdblnorm-75,1,1961.62,7.602,7.60203,429.387,7.60203,0.341618,7.37284e-08,1
58-CAAL-NZdblnorm-75,1,1961.87,0.933,0.933054,50.4095,0.933054,0.0474732,1.37124e-05,1
58-CAAL-NZdblnorm-75,1,1962.12,1.645,1.64499,87.3095,1.64499,0.0854387,1.34504e-07,1
58-CAAL-NZdblnorm-75,1,1962.37,0.47,0.469997,25.5281,0.469997,0.0232666,1.37555e-07,1
58-CAAL-NZdblnorm-75,1,1962.62,1.061,1.061,58.0163,1.061,0.0530524,2.0544e-08,1
58-CAAL-NZdblnorm-75,1,1962.87,1.322,1.32207,70.4055,1.32207,0.0727174,1.11879e-05,1
58-CAAL-NZdblnorm-75,1,1963.12,1.526,1.52599,80.4663,1.52599,0.0860061,1.50932e-07,1
58-CAAL-NZdblnorm-75,1,1963.37,0.767,0.766996,41.3092,0.766996,0.0420322,1.38452e-07,1
58-CAAL-NZdblnorm-75,1,1963.62,1.105,1.10499,60.033,1.10499,0.0610699,1.35197e-07,1
58-CAAL-NZdblnorm-75,1,1963.87,1.758,1.75831,92.7201,1.75831,0.108105,0.000126277,1
58-CAAL-NZdblnorm-75,1,1964.12,0.843,0.842994,43.4344,0.842994,0.0540439,2.124e-07,1
58-CAAL-NZdblnorm-75,1,1964.37,0.588,0.587996,31.0184,0.587996,0.0358611,1.82702e-07,1
58-CAAL-NZdblnorm-75,1,1964.62,0.4,0.399998,21.3595,0.399998,0.0240621,1.36504e-07,1
58-CAAL-NZdblnorm-75,1,1964.87,0.468,0.467998,25.0018,0.467998,0.0287195,8.81688e-08,1
58-CAAL-NZdblnorm-75,1,1965.12,2.134,2.13399,114.795,2.13399,0.129582,1.73217e-07,1
58-CAAL-NZdblnorm-75,1,1965.37,1.537,1.53699,84.1443,1.53699,0.0911639,1.62494e-07,1
58-CAAL-NZdblnorm-75,1,1965.62,0.718,0.717997,39.3433,0.717997,0.0431747,7.7116e-08,1
58-CAAL-NZdblnorm-75,1,1965.87,0.641,0.640999,34.6448,0.640999,0.0402627,1.35331e-08,1
58-CAAL-NZdblnorm-75,1,1966.12,0.623,0.622996,33.5192,0.622996,0.0388426,1.98029e-07,1
58-CAAL-NZdblnorm-75,1,1966.37,1.634,1.63399,88.8325,1.63399,0.0991633,1.77273e-07,1
58-CAAL-NZdblnorm-75,1,1966.62,0.55,0.550003,29.5869,0.550003,0.0343212,1.14065e-07,1
58-CAAL-NZdblnorm-75,1,1966.87,0.582,0.582003,30.5856,0.582003,0.0381292,1.30104e-07,1
58-CAAL-NZdblnorm-75,1,1967.12,0.637,0.636996,33.4247,0.636996,0.0409494,2.02045e-07,1
58-CAAL-NZdblnorm-75,1,1967.37,0.479,0.478997,25.6462,0.478997,0.029535,1.76901e-07,1
58-CAAL-NZdblnorm-75,1,1967.62,0.625,0.624996,33.6966,0.624996,0.038455,1.49764e-07,1
58-CAAL-NZdblnorm-75,1,1967.87,0.399,0.398997,21.5966,0.398997,0.0247452,1.90491e-07,1
58-CAAL-NZdblnorm-75,1,1968.12,1.094,1.09399,59.7779,1.09399,0.06634,1.79034e-07,1
58-CAAL-NZdblnorm-75,1,1968.37,0.608,0.607996,33.6425,0.607996,0.035982,1.61567e-07,1
58-CAAL-NZdblnorm-75,1,1968.62,0.194,0.193999,10.7801,0.193999,0.0113418,1.8161e-07,1
58-CAAL-NZdblnorm-75,1,1968.87,0.265,0.264998,14.7867,0.264998,0.0152885,2.03848e-07,1
58-CAAL-NZdblnorm-75,1,1969.12,0.721,0.720996,40.291,0.720996,0.0407123,1.43042e-07,1
58-CAAL-NZdblnorm-75,1,1969.37,0.366,0.365998,20.6187,0.365998,0.0200768,1.45293e-07,1
58-CAAL-NZdblnorm-75,1,1969.62,0.151,0.150999,8.57959,0.150999,0.0080477,1.49312e-07,1
58-CAAL-NZdblnorm-75,1,1969.87,0.531,0.530997,30.2792,0.530997,0.0280322,1.67366e-07,1
