id,time,era,n,n_mature,n_pup_produced
58-CAAL-NZdblnorm-75,1950,VIRG,423.76436,108.693710847527,11356.2488995694
58-CAAL-NZdblnorm-75,1950.25,VIRG,372.2103,99.148416983103,10363.4543369034
58-CAAL-NZdblnorm-75,1950.5,VIRG,329.45056,90.467259458213,9459.54586386248
58-CAAL-NZdblnorm-75,1950.75,VIRG,293.6772,82.5695462374751,8636.3610296942
58-CAAL-NZdblnorm-75,1951,INIT,423.76436,108.693710847527,11356.2488995694
58-CAAL-NZdblnorm-75,1951.25,INIT,372.2103,99.148416983103,10363.4543369034
58-CAAL-NZdblnorm-75,1951.5,INIT,329.45056,90.467259458213,9459.54586386248
58-CAAL-NZdblnorm-75,1951.75,INIT,293.6772,82.5695462374751,8636.3610296942
58-CAAL-NZdblnorm-75,1952,TIME,465.4452,112.714597226939,11701.3523305936
58-CAAL-NZdblnorm-75,1952.25,TIME,407.66828,102.277687103691,10616.2768330856
58-CAAL-NZdblnorm-75,1952.5,TIME,360.39812,93.3162776881299,9689.7426913965
58-CAAL-NZdblnorm-75,1952.75,TIME,320.95566,85.1649910825373,8846.07909000698
58-CAAL-NZdblnorm-75,1953,TIME,467.09068,113.75416529554,11801.3756929935
58-CAAL-NZdblnorm-75,1953.25,TIME,409.23993,103.114968612401,10695.2769935105
58-CAAL-NZdblnorm-75,1953.5,TIME,361.97307,94.0749636609978,9761.32206926974
58-CAAL-NZdblnorm-75,1953.75,TIME,322.35871,85.7647547780641,8901.59088721277
58-CAAL-NZdblnorm-75,1954,TIME,449.22608,104.870270319124,10800.9948291889
58-CAAL-NZdblnorm-75,1954.25,TIME,392.24919,94.0241618843213,9678.22432371141
58-CAAL-NZdblnorm-75,1954.5,TIME,346.52994,85.6137246318053,8816.14271268876
58-CAAL-NZdblnorm-75,1954.75,TIME,294.38552,68.0105866679823,6977.09147379785
58-CAAL-NZdblnorm-75,1955,TIME,375.04168,56.6101211958236,5512.81823990744
58-CAAL-NZdblnorm-75,1955.25,TIME,325.26032,49.8713148206798,4844.96793713041
58-CAAL-NZdblnorm-75,1955.5,TIME,286.15057,45.3270446764655,4405.55629420972
58-CAAL-NZdblnorm-75,1955.75,TIME,244.316445,35.8759211409689,3469.20535350578
58-CAAL-NZdblnorm-75,1956,TIME,358.6026,49.4421772896466,4587.23861223641
58-CAAL-NZdblnorm-75,1956.25,TIME,311.695502,44.2176356428037,4097.07603771347
58-CAAL-NZdblnorm-75,1956.5,TIME,273.986763,40.1677264712165,3723.37433961001
58-CAAL-NZdblnorm-75,1956.75,TIME,237.026494,33.5794124027942,3104.55303799313
58-CAAL-NZdblnorm-75,1957,TIME,356.8121,48.4954190600404,4431.05622136057
58-CAAL-NZdblnorm-75,1957.25,TIME,310.294611,43.6621558580556,3986.23549077547
58-CAAL-NZdblnorm-75,1957.5,TIME,272.692619,39.7070278209317,3626.51973148051
58-CAAL-NZdblnorm-75,1957.75,TIME,237.992057,34.1472824210019,3113.45791474892
58-CAAL-NZdblnorm-75,1958,TIME,360.416919,48.2608171561767,4406.08503321882
58-CAAL-NZdblnorm-75,1958.25,TIME,312.872134,43.1880094802786,3938.70131002704
58-CAAL-NZdblnorm-75,1958.5,TIME,274.78965,39.2622006771965,3582.17366468204
58-CAAL-NZdblnorm-75,1958.75,TIME,234.837799,31.2800923236782,2842.20343842242
58-CAAL-NZdblnorm-75,1959,TIME,341.098998,39.0621386676479,3505.65330744735
58-CAAL-NZdblnorm-75,1959.25,TIME,295.327749,34.6725421535664,3108.55465317754
58-CAAL-NZdblnorm-75,1959.5,TIME,258.595981,31.1543437561617,2792.68395484143
58-CAAL-NZdblnorm-75,1959.75,TIME,218.365017,22.9110675094272,2035.59328337515
