id,sex,age,m,len,len_sd,wt,mat,mat_fec,sr
58-CAAL-NZdblnorm-75,1,0,0.707867,76.6,9.9314,3.29387,7.33489e-09,0,
58-CAAL-NZdblnorm-75,1,1,0.4718,130.076,10.3521,20.9773,0.000328415,0.0116491,
58-CAAL-NZdblnorm-75,1,2,0.4007,163.661,10.6164,47.3183,0.103098,6.46308,
58-CAAL-NZdblnorm-75,1,3,0.3766,184.752,10.7823,72.7962,0.600898,48.1962,
58-CAAL-NZdblnorm-75,1,4,0.3669,197.998,10.8865,93.1358,0.883582,84.8243,
58-CAAL-NZdblnorm-75,1,5,0.3629,206.316,10.952,107.836,0.960618,104.749,
58-CAAL-NZdblnorm-75,1,6,0.3612,211.54,10.9931,117.882,0.982092,116.388,
58-CAAL-NZdblnorm-75,1,7,0.3605,214.821,11.0189,124.527,0.989468,123.611,
58-CAAL-NZdblnorm-75,1,8,0.3602,216.882,11.0351,128.836,0.992547,128.17,
58-CAAL-NZdblnorm-75,1,9,0.36,218.176,11.0453,131.597,0.994028,131.054,
58-CAAL-NZdblnorm-75,1,10,0.36,219.42,11.0517,134.29,0.995193,133.846,
58-CAAL-NZdblnorm-75,1,0.25,0.64885,92.3833,10.0556,6.30775,1.73742e-07,0,
58-CAAL-NZdblnorm-75,1,1.25,0.454025,139.989,10.4301,27.1966,0.00225337,0.0116491,
58-CAAL-NZdblnorm-75,1,2.25,0.394675,169.886,10.6654,54.0261,0.206576,6.46308,
58-CAAL-NZdblnorm-75,1,3.25,0.374175,188.661,10.8131,78.4259,0.70395,48.1962,
58-CAAL-NZdblnorm-75,1,4.25,0.3659,200.453,10.9059,97.3133,0.913433,84.8243,
58-CAAL-NZdblnorm-75,1,5.25,0.362475,207.858,10.9641,110.734,0.968543,104.749,
58-CAAL-NZdblnorm-75,1,6.25,0.361025,212.509,11.0007,119.816,0.984648,116.388,
58-CAAL-NZdblnorm-75,1,7.25,0.360425,215.429,11.0237,125.788,0.990481,123.611,
58-CAAL-NZdblnorm-75,1,8.25,0.36015,217.264,11.0381,129.646,0.993016,128.17,
58-CAAL-NZdblnorm-75,1,9.25,0.36,218.416,11.0472,132.113,0.99427,131.054,
58-CAAL-NZdblnorm-75,1,10.25,0.36,219.523,11.0517,134.515,0.99528,133.846,
58-CAAL-NZdblnorm-75,1,0.5,0.589834,106.434,10.1661,10.3508,2.90847e-06,0,
58-CAAL-NZdblnorm-75,1,1.5,0.43625,148.813,10.4996,33.7695,0.0111879,0.0116491,
58-CAAL-NZdblnorm-75,1,2.5,0.38865,175.427,10.709,60.5532,0.337982,6.46308,
58-CAAL-NZdblnorm-75,1,3.5,0.37175,192.142,10.8405,83.6963,0.783204,48.1962,
58-CAAL-NZdblnorm-75,1,4.5,0.3649,202.639,10.9231,101.145,0.934623,84.8243,
58-CAAL-NZdblnorm-75,1,5.5,0.36205,209.231,10.9749,113.361,0.974392,104.749,
58-CAAL-NZdblnorm-75,1,6.5,0.36085,213.371,11.0075,121.557,0.986641,116.388,
58-CAAL-NZdblnorm-75,1,7.5,0.36035,215.971,11.028,126.918,0.991306,123.611,
58-CAAL-NZdblnorm-75,1,8.5,0.3601,217.604,11.0408,130.371,0.993411,128.17,
58-CAAL-NZdblnorm-75,1,9.5,0.36,218.629,11.0489,132.574,0.994478,131.054,
58-CAAL-NZdblnorm-75,1,10.5,0.36,219.615,11.0517,134.716,0.995356,133.846,
58-CAAL-NZdblnorm-75,1,0.75,0.530817,118.942,10.2645,15.2985,3.56851e-05,0,
58-CAAL-NZdblnorm-75,1,1.75,0.418475,156.668,10.5614,40.5257,0.039676,0.0116491,
58-CAAL-NZdblnorm-75,1,2.75,0.382625,180.36,10.7478,66.8272,0.475668,6.46308,
58-CAAL-NZdblnorm-75,1,3.75,0.369325,195.24,10.8648,88.5994,0.841598,48.1962,
58-CAAL-NZdblnorm-75,1,4.75,0.3639,204.584,10.9384,104.646,0.949738,84.8243,
58-CAAL-NZdblnorm-75,1,5.75,0.361625,210.453,10.9845,115.737,0.978769,104.749,
58-CAAL-NZdblnorm-75,1,6.75,0.360675,214.138,11.0135,123.122,0.988213,116.388,
58-CAAL-NZdblnorm-75,1,7.75,0.360275,216.453,11.0317,127.93,0.991985,123.611,
58-CAAL-NZdblnorm-75,1,8.75,0.36005,217.906,11.0432,131.018,0.993744,128.17,
58-CAAL-NZdblnorm-75,1,9.75,0.36,218.819,11.0504,132.985,0.994657,131.054,
58-CAAL-NZdblnorm-75,1,10.75,0.36,219.697,11.0517,134.895,0.995423,133.846,
