id,Fleet,Fleet_name,Used,Kind,Sex,Bin,Obs,Exp,Dev,effN,Nsamp_in,Nsamp_adj
58-CAAL-NZdblnorm-75,3,F03_LL.JP.3,yes,LEN,1,150,0.2619736733,0.07175648,0.1902171933,291.49608,235.0157,23.50157
58-CAAL-NZdblnorm-75,3,F03_LL.JP.3,yes,LEN,1,155,0.1016467435,0.12935949,-0.0277127465,322.07218,246.6102,24.66102
58-CAAL-NZdblnorm-75,3,F03_LL.JP.3,yes,LEN,1,160,0.4021734015,0.256708,0.1454654015,343.28088,279.0613,27.90613
58-CAAL-NZdblnorm-75,3,F03_LL.JP.3,yes,LEN,1,165,0.6382521629,0.4957766,0.1424755629,367.17858,285.37399,28.537399
58-CAAL-NZdblnorm-75,3,F03_LL.JP.3,yes,LEN,1,170,1.1300885506,1.0349458,0.0951427506000002,386.8579,291.19186,29.119186
58-CAAL-NZdblnorm-75,3,F03_LL.JP.3,yes,LEN,1,175,1.0708283504,1.5369963,-0.4661679496,395.36436,293.554,29.3554
58-CAAL-NZdblnorm-75,3,F03_LL.JP.3,yes,LEN,1,180,2.0293335107,2.8707155,-0.8413819893,416.19901,306.64002,30.664002
58-CAAL-NZdblnorm-75,3,F03_LL.JP.3,yes,LEN,1,185,2.6420956001,3.147864,-0.5057683999,422.78871,309.90665,30.990665
58-CAAL-NZdblnorm-75,3,F03_LL.JP.3,yes,LEN,1,190,3.2405472002,3.543789,-0.303241799799999,425.20321,313.42835,31.342835
58-CAAL-NZdblnorm-75,3,F03_LL.JP.3,yes,LEN,1,195,2.8063412403,3.014822,-0.208480759699999,425.20321,313.42835,31.342835
58-CAAL-NZdblnorm-75,3,F03_LL.JP.3,yes,LEN,1,200,2.3776542108,2.753848,-0.3761937892,425.20321,313.42835,31.342835
58-CAAL-NZdblnorm-75,3,F03_LL.JP.3,yes,LEN,1,205,1.6340529807,1.9671526,-0.3330996193,419.33326,307.85817,30.785817
58-CAAL-NZdblnorm-75,3,F03_LL.JP.3,yes,LEN,1,120,0.0215308525,0.000428955,0.0211018975,125.4666,114.13841,11.413841
58-CAAL-NZdblnorm-75,3,F03_LL.JP.3,yes,LEN,1,125,0.0374469832,0.000645326,0.0368016572,141.0429,121.59494,12.159494
58-CAAL-NZdblnorm-75,3,F03_LL.JP.3,yes,LEN,1,130,0.0004986438,0.00092461,-0.0004259662,141.0429,121.59494,12.159494
58-CAAL-NZdblnorm-75,3,F03_LL.JP.3,yes,LEN,1,135,0.0077949227,0.001932158,0.0058627647,141.0429,121.59494,12.159494
58-CAAL-NZdblnorm-75,3,F03_LL.JP.3,yes,LEN,1,140,0.0778866021,0.005825222,0.0720613801,160.1971,127.41939,12.741939
58-CAAL-NZdblnorm-75,3,F03_LL.JP.3,yes,LEN,1,145,0.1213681231,0.02155463,0.0998134931,182.44053,146.52692,14.652692
58-CAAL-NZdblnorm-75,3,F03_LL.JP.3,yes,LEN,1,210,1.7057103708,1.1834269,0.5222834708,376.43446,281.00757,28.100757
58-CAAL-NZdblnorm-75,3,F03_LL.JP.3,yes,LEN,1,215,1.1277379622,0.5975101,0.5302278622,338.09684,267.92269,26.792269
58-CAAL-NZdblnorm-75,3,F03_LL.JP.3,yes,LEN,1,220,0.8523702404,0.2778105,0.5745597404,299.91365,229.50192,22.950192
58-CAAL-NZdblnorm-75,3,F03_LL.JP.3,yes,LEN,1,225,0.229254363,0.06131258,0.167941783,210.97119,163.74584,16.374584
58-CAAL-NZdblnorm-75,3,F03_LL.JP.3,yes,LEN,1,230,0.1896826004,0.0167013,0.1729813004,151.2914,134.71558,13.471558
58-CAAL-NZdblnorm-75,3,F03_LL.JP.3,yes,LEN,1,235,0.1025047606,0.004414922,0.0980898386,98.5937,109.73118,10.973118
58-CAAL-NZdblnorm-75,3,F03_LL.JP.3,yes,LEN,1,240,0.0590636904,0.001044765,0.0580189254,79.4395,103.90673,10.390673
58-CAAL-NZdblnorm-75,3,F03_LL.JP.3,yes,LEN,1,245,0.0074715704,0.000304573,0.0071669974,63.8632,96.4502,9.64502
58-CAAL-NZdblnorm-75,3,F03_LL.JP.3,yes,LEN,1,250,0.0559987,0.000224643,0.055774057,63.8632,96.4502,9.64502
58-CAAL-NZdblnorm-75,3,F03_LL.JP.3,yes,LEN,1,80,0.0176889711,0.0001993627,0.0174896084,64.8965,60.3899,6.03899
58-CAAL-NZdblnorm-75,3,F03_LL.JP.3,yes,LEN,1,85,0.0001993621,0.0001993637,-1.60000000000351e-09,64.8965,60.3899,6.03899
58-CAAL-NZdblnorm-75,3,F03_LL.JP.3,yes,LEN,1,90,0.0001993621,0.0001993673,-5.1999999999843e-09,64.8965,60.3899,6.03899
58-CAAL-NZdblnorm-75,3,F03_LL.JP.3,yes,LEN,1,95,0.0001993621,0.0001993871,-2.50000000000142e-08,64.8965,60.3899,6.03899
58-CAAL-NZdblnorm-75,3,F03_LL.JP.3,yes,LEN,1,100,0.0001993621,0.0001994884,-1.26299999999999e-07,64.8965,60.3899,6.03899
58-CAAL-NZdblnorm-75,3,F03_LL.JP.3,yes,LEN,1,105,0.0001993621,0.00019992,-5.57899999999997e-07,64.8965,60.3899,6.03899
58-CAAL-NZdblnorm-75,3,F03_LL.JP.3,yes,LEN,1,110,0.0347096621,0.000301487,0.0344081751,84.8163,64.18821,6.418821
58-CAAL-NZdblnorm-75,3,F03_LL.JP.3,yes,LEN,1,115,0.0002991525,0.000306576,-7.42350000000001e-06,84.8163,64.18821,6.418821
58-CAAL-NZdblnorm-75,3,F03_LL.JP.3,yes,LEN,1,60,0.0146922,9.96711e-05,0.0145925289,42.7749,47,4.7
58-CAAL-NZdblnorm-75,3,F03_LL.JP.3,yes,LEN,1,65,9.96711e-05,9.96711e-05,0,42.7749,47,4.7
58-CAAL-NZdblnorm-75,3,F03_LL.JP.3,yes,LEN,1,70,9.96711e-05,9.96712e-05,-1.00000000006996e-10,42.7749,47,4.7
58-CAAL-NZdblnorm-75,3,F03_LL.JP.3,yes,LEN,1,75,9.96711e-05,9.96713e-05,-2.00000000000439e-10,42.7749,47,4.7
58-CAAL-NZdblnorm-75,5,F05_LL.TW.4,yes,LEN,1,120,0.1832969618,0.06678009,0.1165168718,151.56126,95.127137,9.5127137
58-CAAL-NZdblnorm-75,5,F05_LL.TW.4,yes,LEN,1,125,0.1765030529,0.06493206,0.1115709929,168.63076,100.565407,10.0565407
58-CAAL-NZdblnorm-75,5,F05_LL.TW.4,yes,LEN,1,130,0.1857569337,0.08315955,0.1025973837,168.63076,100.565407,10.0565407
58-CAAL-NZdblnorm-75,5,F05_LL.TW.4,yes,LEN,1,135,0.390516213,0.16275242,0.227763793,184.31166,103.484037,10.3484037
58-CAAL-NZdblnorm-75,5,F05_LL.TW.4,yes,LEN,1,140,0.1679879537,0.2407861,-0.0727981463,184.31166,103.484037,10.3484037
58-CAAL-NZdblnorm-75,5,F05_LL.TW.4,yes,LEN,1,145,0.2383778531,0.3949798,-0.1566019469,184.31166,103.484037,10.3484037
58-CAAL-NZdblnorm-75,5,F05_LL.TW.4,yes,LEN,1,150,0.4044531034,0.8599724,-0.4555192966,215.53702,106.951927,10.6951927
58-CAAL-NZdblnorm-75,5,F05_LL.TW.4,yes,LEN,1,155,0.7068341732,1.5919634,-0.8851292268,245.95183,122.463067,12.2463067
58-CAAL-NZdblnorm-75,5,F05_LL.TW.4,yes,LEN,1,160,0.6351043332,1.2475946,-0.6124902668,245.95183,122.463067,12.2463067
58-CAAL-NZdblnorm-75,5,F05_LL.TW.4,yes,LEN,1,165,1.4288749102,1.7361591,-0.3072841898,253.12607,123.583867,12.3583867
58-CAAL-NZdblnorm-75,5,F05_LL.TW.4,yes,LEN,1,170,1.6256894615,1.5536981,0.0719913615000001,253.12607,123.583867,12.3583867
58-CAAL-NZdblnorm-75,5,F05_LL.TW.4,yes,LEN,1,175,1.9269910621,2.2312083,-0.3042172379,254.6704,125.335637,12.5335637
58-CAAL-NZdblnorm-75,5,F05_LL.TW.4,yes,LEN,1,180,1.7408372622,1.7479502,-0.00711293779999989,254.6704,125.335637,12.5335637
58-CAAL-NZdblnorm-75,5,F05_LL.TW.4,yes,LEN,1,185,2.3909153711,2.1382768,0.252638571099999,254.6704,125.335637,12.5335637
58-CAAL-NZdblnorm-75,5,F05_LL.TW.4,yes,LEN,1,190,0.954984462,0.9046222,0.0503622619999998,207.1037,107.25924,10.725924
58-CAAL-NZdblnorm-75,5,F05_LL.TW.4,yes,LEN,1,195,0.639652884,0.7154295,-0.0757766159999999,207.1037,107.25924,10.725924
58-CAAL-NZdblnorm-75,5,F05_LL.TW.4,yes,LEN,1,200,1.0764629411,0.5905005,0.4859624411,197.74652,105.65494,10.565494
58-CAAL-NZdblnorm-75,5,F05_LL.TW.4,yes,LEN,1,205,0.3445104624,0.3011765,0.0433339623999999,166.52116,102.18705,10.218705
58-CAAL-NZdblnorm-75,5,F05_LL.TW.4,yes,LEN,1,210,0.4881305533,0.1958019,0.2923286533,134.71056,61.96675,6.196675
58-CAAL-NZdblnorm-75,5,F05_LL.TW.4,yes,LEN,1,215,0.2371958629,0.07299283,0.1642030329,94.57822,42.06235,4.206235
58-CAAL-NZdblnorm-75,5,F05_LL.TW.4,yes,LEN,1,220,0.1561534533,0.0420221,0.1141313533,94.57822,42.06235,4.206235
58-CAAL-NZdblnorm-75,5,F05_LL.TW.4,yes,LEN,1,225,0.1563563821,0.01802117,0.1383352121,93.03389,40.31058,4.031058
58-CAAL-NZdblnorm-75,5,F05_LL.TW.4,yes,LEN,1,230,0.0054402237,0.005476744,-3.65202999999996e-05,66.69836,27.7313,2.77313
58-CAAL-NZdblnorm-75,5,F05_LL.TW.4,yes,LEN,1,235,0.2476114217,0.002257603,0.2453538187,66.69836,27.7313,2.77313
58-CAAL-NZdblnorm-75,5,F05_LL.TW.4,yes,LEN,1,240,0.0447115531,0.001108351,0.0436032021,66.69836,27.7313,2.77313
58-CAAL-NZdblnorm-75,5,F05_LL.TW.4,yes,LEN,1,245,0.1175823621,0.000384205,0.1171981571,37.55406,5.98327,0.598327
58-CAAL-NZdblnorm-75,5,F05_LL.TW.4,yes,LEN,1,250,0.0001993621,0.000211331,-1.19689e-05,29.41001,4.7685,0.47685
58-CAAL-NZdblnorm-75,5,F05_LL.TW.4,yes,LEN,1,255,0.051578991,0.000201822,0.051377169,29.41001,4.7685,0.47685
58-CAAL-NZdblnorm-75,5,F05_LL.TW.4,yes,LEN,1,260,9.9691e-05,9.9835e-05,-1.43999999999991e-07,22.4815,1.30775,0.130775
58-CAAL-NZdblnorm-75,5,F05_LL.TW.4,yes,LEN,1,265,9.9691e-05,9.971e-05,-1.9000000000001e-08,22.4815,1.30775,0.130775
58-CAAL-NZdblnorm-75,5,F05_LL.TW.4,yes,LEN,1,270,0.0416376,9.96933e-05,0.0415379067,22.4815,1.30775,0.130775
58-CAAL-NZdblnorm-75,5,F05_LL.TW.4,yes,LEN,1,95,0.1174084,0.000660772,0.116747628,15.07256,4.67552,0.467552
58-CAAL-NZdblnorm-75,5,F05_LL.TW.4,yes,LEN,1,100,0.0770840621,0.001216243,0.0758678191,34.95256,5.228187,0.5228187
58-CAAL-NZdblnorm-75,5,F05_LL.TW.4,yes,LEN,1,105,0.0002991824,0.002435554,-0.0021363716,34.95256,5.228187,0.5228187
