"Label" "Value" "StdDev" "(Val-1.0)/Stddev" "CumNorm"
"SSB_Virgin" "SSB_Virgin" 11575.4 630.195 NA NA
"SSB_Initial" "SSB_Initial" 11575.4 630.195 NA NA
"SSB_1952" "SSB_1952" 11826.3 1032.44 NA NA
"SSB_1953" "SSB_1953" 11927.8 1023.21 NA NA
"SSB_1954" "SSB_1954" 10888.9 1009.24 NA NA
"SSB_1955" "SSB_1955" 5323.92 1058.24 NA NA
"SSB_1956" "SSB_1956" 4410.73 903.009 NA NA
"SSB_1957" "SSB_1957" 4278.76 818.367 NA NA
"SSB_1958" "SSB_1958" 4279.56 788.679 NA NA
"SSB_1959" "SSB_1959" 3354.3 727.886 NA NA
"SSB_1960" "SSB_1960" 3146.7 691.576 NA NA
"SSB_1961" "SSB_1961" 3031.67 663.777 NA NA
"SSB_1962" "SSB_1962" 2134.93 587.845 NA NA
"SSB_1963" "SSB_1963" 1790.78 505.154 NA NA
"SSB_1964" "SSB_1964" 1442.69 436.848 NA NA
"SSB_1965" "SSB_1965" 1833.17 481.831 NA NA
"SSB_1966" "SSB_1966" 1856.51 511.602 NA NA
"SSB_1967" "SSB_1967" 1533.53 514.244 NA NA
"SSB_1968" "SSB_1968" 1947.81 543.619 NA NA
"SSB_1969" "SSB_1969" 2449.28 591.74 NA NA
"SSB_1970" "SSB_1970" 2847.84 627.491 NA NA
"SSB_1971" "SSB_1971" 2136.47 543.776 NA NA
"SSB_1972" "SSB_1972" 1507.68 415.837 NA NA
"SSB_1973" "SSB_1973" 1325.8 332.902 NA NA
"SSB_1974" "SSB_1974" 1242.78 310.469 NA NA
"SSB_1975" "SSB_1975" 1312.07 316.821 NA NA
"SSB_1976" "SSB_1976" 1491.87 321.903 NA NA
"SSB_1977" "SSB_1977" 1539.33 322.914 NA NA
"SSB_1978" "SSB_1978" 1970.98 335.855 NA NA
"SSB_1979" "SSB_1979" 1760.89 296.246 NA NA
"SSB_1980" "SSB_1980" 1660.41 287.878 NA NA
"SSB_1981" "SSB_1981" 2210.17 286.304 NA NA
"SSB_1982" "SSB_1982" 1853.88 246.41 NA NA
"SSB_1983" "SSB_1983" 1393.97 215.452 NA NA
"SSB_1984" "SSB_1984" 1525.12 218.847 NA NA
"SSB_1985" "SSB_1985" 1515.72 212.897 NA NA
"SSB_1986" "SSB_1986" 1341.14 197.527 NA NA
"SSB_1987" "SSB_1987" 1267.45 177.701 NA NA
"SSB_1988" "SSB_1988" 1136.74 193.577 NA NA
"SSB_1989" "SSB_1989" 1092.11 204.256 NA NA
"SSB_1990" "SSB_1990" 1001.01 187.456 NA NA
"SSB_1991" "SSB_1991" 1061.48 187.307 NA NA
"SSB_1992" "SSB_1992" 1167.32 203.337 NA NA
"SSB_1993" "SSB_1993" 1382.2 234.344 NA NA
"SSB_1994" "SSB_1994" 1475.08 270.406 NA NA
"SSB_1995" "SSB_1995" 1229.8 244.073 NA NA
"SSB_1996" "SSB_1996" 1350.83 218.236 NA NA
"SSB_1997" "SSB_1997" 1375.89 210.111 NA NA
"SSB_1998" "SSB_1998" 1563.33 209.746 NA NA
"SSB_1999" "SSB_1999" 1713.37 207.716 NA NA
"SSB_2000" "SSB_2000" 1550.31 211.257 NA NA
"SSB_2001" "SSB_2001" 1750 227.095 NA NA
"SSB_2002" "SSB_2002" 1871.41 226.684 NA NA
"SSB_2003" "SSB_2003" 1631.87 202.143 NA NA
"SSB_2004" "SSB_2004" 1302.22 183.347 NA NA
"SSB_2005" "SSB_2005" 998.921 162.25 NA NA
"SSB_2006" "SSB_2006" 1004.75 158.868 NA NA
"SSB_2007" "SSB_2007" 1118.75 173.004 NA NA
"SSB_2008" "SSB_2008" 1150.55 185.676 NA NA
"SSB_2009" "SSB_2009" 1115.31 184.236 NA NA
"SSB_2010" "SSB_2010" 1245.02 181.699 NA NA
"SSB_2011" "SSB_2011" 1212.2 164.373 NA NA
"SSB_2012" "SSB_2012" 962.212 136.557 NA NA
"SSB_2013" "SSB_2013" 765.579 114.209 NA NA
"SSB_2014" "SSB_2014" 830.898 104.776 NA NA
"SSB_2015" "SSB_2015" 707.604 90.6876 NA NA
"SSB_2016" "SSB_2016" 615.463 83.8967 NA NA
"SSB_2017" "SSB_2017" 628.944 85.5831 NA NA
"SSB_2018" "SSB_2018" 704.116 96.4141 NA NA
"SSB_2019" "SSB_2019" 690.149 96.4964 NA NA
"SSB_2020" "SSB_2020" 600.031 92.5969 NA NA
"SSB_2021" "SSB_2021" 516.471 101.161 NA NA
"SSB_2022" "SSB_2022" 609.919 156.043 NA NA
"SSB_2023" "SSB_2023" 892.747 291.173 NA NA
"Recr_Virgin" "Recr_Virgin" 165.539 4.83921 NA NA
"Recr_Initial" "Recr_Initial" 165.539 4.83921 NA NA
"Recr_1952" "Recr_1952" 185.286 37.3989 NA NA
"Recr_1953" "Recr_1953" 181.262 35.9097 NA NA
"Recr_1954" "Recr_1954" 174.074 34.1015 NA NA
"Recr_1955" "Recr_1955" 160.872 31.4739 NA NA
"Recr_1956" "Recr_1956" 158.468 31.0724 NA NA
"Recr_1957" "Recr_1957" 161.721 31.8593 NA NA
"Recr_1958" "Recr_1958" 164.764 32.1409 NA NA
"Recr_1959" "Recr_1959" 155.678 30.5536 NA NA
"Recr_1960" "Recr_1960" 156.19 29.9103 NA NA
"Recr_1961" "Recr_1961" 149.216 27.9502 NA NA
"Recr_1962" "Recr_1962" 130.082 25.4973 NA NA
"Recr_1963" "Recr_1963" 123.824 24.5709 NA NA
"Recr_1964" "Recr_1964" 114.7 23.3722 NA NA
"Recr_1965" "Recr_1965" 121.194 23.7158 NA NA
"Recr_1966" "Recr_1966" 119.818 23.6909 NA NA
"Recr_1967" "Recr_1967" 114.292 23.6881 NA NA
"Recr_1968" "Recr_1968" 125.418 23.5722 NA NA
"Recr_1969" "Recr_1969" 129.954 23.0157 NA NA
"Recr_1970" "Recr_1970" 128.369 22.1441 NA NA
