id,Year,B.Bmsy,F.Fmsy
61-CAAL-NZdblnormV2-25,1952,4.62014,0.014703
61-CAAL-NZdblnormV2-25,1953,4.65982,0.164248
61-CAAL-NZdblnormV2-25,1954,4.25396,1.19192
61-CAAL-NZdblnormV2-25,1955,2.07989,0.768116
61-CAAL-NZdblnormV2-25,1956,1.72313,0.636255
61-CAAL-NZdblnormV2-25,1957,1.67157,0.582854
61-CAAL-NZdblnormV2-25,1958,1.67189,1.02615
61-CAAL-NZdblnormV2-25,1959,1.31042,0.92908
61-CAAL-NZdblnormV2-25,1960,1.22932,0.995398
61-CAAL-NZdblnormV2-25,1961,1.18438,1.69645
61-CAAL-NZdblnormV2-25,1962,0.834047,1.65403
61-CAAL-NZdblnormV2-25,1963,0.699599,2.02474
61-CAAL-NZdblnormV2-25,1964,0.563612,1.12614
61-CAAL-NZdblnormV2-25,1965,0.716161,1.27579
61-CAAL-NZdblnormV2-25,1966,0.725281,1.68989
61-CAAL-NZdblnormV2-25,1967,0.5991,0.8876
61-CAAL-NZdblnormV2-25,1968,0.760948,0.674622
61-CAAL-NZdblnormV2-25,1969,0.956854,0.630872
61-CAAL-NZdblnormV2-25,1970,1.11256,1.4008
61-CAAL-NZdblnormV2-25,1971,0.834649,2.1126
61-CAAL-NZdblnormV2-25,1972,0.589001,2.36345
61-CAAL-NZdblnormV2-25,1973,0.517949,2.36848
61-CAAL-NZdblnormV2-25,1974,0.485515,2.15531
61-CAAL-NZdblnormV2-25,1975,0.512583,1.57232
61-CAAL-NZdblnormV2-25,1976,0.582825,1.48255
61-CAAL-NZdblnormV2-25,1977,0.601367,0.727066
61-CAAL-NZdblnormV2-25,1978,0.769997,1.28016
61-CAAL-NZdblnormV2-25,1979,0.687925,1.40658
61-CAAL-NZdblnormV2-25,1980,0.648668,0.955423
61-CAAL-NZdblnormV2-25,1981,0.86344,1.71539
61-CAAL-NZdblnormV2-25,1982,0.724251,2.28364
61-CAAL-NZdblnormV2-25,1983,0.544581,1.57211
61-CAAL-NZdblnormV2-25,1984,0.595815,1.5947
61-CAAL-NZdblnormV2-25,1985,0.592143,1.50446
61-CAAL-NZdblnormV2-25,1986,0.52394,1.45662
61-CAAL-NZdblnormV2-25,1987,0.495153,1.44355
61-CAAL-NZdblnormV2-25,1988,0.444087,1.96368
61-CAAL-NZdblnormV2-25,1989,0.426653,3.13487
61-CAAL-NZdblnormV2-25,1990,0.391064,2.15588
61-CAAL-NZdblnormV2-25,1991,0.414686,1.65837
61-CAAL-NZdblnormV2-25,1992,0.456034,1.19749
61-CAAL-NZdblnormV2-25,1993,0.539979,1.541
61-CAAL-NZdblnormV2-25,1994,0.576267,2.50878
61-CAAL-NZdblnormV2-25,1995,0.480445,2.44942
61-CAAL-NZdblnormV2-25,1996,0.527725,2.03497
61-CAAL-NZdblnormV2-25,1997,0.537514,1.80095
61-CAAL-NZdblnormV2-25,1998,0.610742,2.40243
61-CAAL-NZdblnormV2-25,1999,0.669357,2.05125
61-CAAL-NZdblnormV2-25,2000,0.605658,1.63383
61-CAAL-NZdblnormV2-25,2001,0.683669,1.34522
61-CAAL-NZdblnormV2-25,2002,0.7311,1.39358
61-CAAL-NZdblnormV2-25,2003,0.637519,2.12994
61-CAAL-NZdblnormV2-25,2004,0.508734,2.19481
61-CAAL-NZdblnormV2-25,2005,0.390246,2.13585
61-CAAL-NZdblnormV2-25,2006,0.392522,1.78679
61-CAAL-NZdblnormV2-25,2007,0.437058,1.5822
61-CAAL-NZdblnormV2-25,2008,0.449482,1.80452
61-CAAL-NZdblnormV2-25,2009,0.435714,1.60272
61-CAAL-NZdblnormV2-25,2010,0.486391,1.58206
61-CAAL-NZdblnormV2-25,2011,0.473568,1.93787
61-CAAL-NZdblnormV2-25,2012,0.375905,2.23914
61-CAAL-NZdblnormV2-25,2013,0.299087,1.88234
61-CAAL-NZdblnormV2-25,2014,0.324605,2.16461
61-CAAL-NZdblnormV2-25,2015,0.276438,2.45326
61-CAAL-NZdblnormV2-25,2016,0.240442,2.4478
61-CAAL-NZdblnormV2-25,2017,0.245708,1.86369
61-CAAL-NZdblnormV2-25,2018,0.275075,2.06817
61-CAAL-NZdblnormV2-25,2019,0.269619,2.05346
61-CAAL-NZdblnormV2-25,2020,0.234413,2.0923
61-CAAL-NZdblnormV2-25,2021,0.201769,2.59104
61-CAAL-NZdblnormV2-25,2022,0.238276,1.72376
61-CAAL-NZdblnormV2-25,2023,0.348768,1.72376
