id,type,yr,Value,StdDev
2019-diagnostic,ssb,1952,16673,16.673
2019-diagnostic,ssb,1953,16639,16.639
2019-diagnostic,ssb,1954,16393,16.393
2019-diagnostic,ssb,1955,12956,12.956
2019-diagnostic,ssb,1956,12117,12.117
2019-diagnostic,ssb,1957,10823,10.823
2019-diagnostic,ssb,1958,9755,9.755
2019-diagnostic,ssb,1959,8480.9,8.4809
2019-diagnostic,ssb,1960,8420.3,8.4203
2019-diagnostic,ssb,1961,8284.5,8.2845
2019-diagnostic,ssb,1962,7087.4,7.0874
2019-diagnostic,ssb,1963,6409,6.409
2019-diagnostic,ssb,1964,5686.3,5.6863
2019-diagnostic,ssb,1965,5844.1,5.8441
2019-diagnostic,ssb,1966,5437.2,5.4372
2019-diagnostic,ssb,1967,4601.2,4.6012
2019-diagnostic,ssb,1968,4475,4.475
2019-diagnostic,ssb,1969,4918.1,4.9181
2019-diagnostic,ssb,1970,5779.5,5.7795
2019-diagnostic,ssb,1971,5843.7,5.8437
2019-diagnostic,ssb,1972,5601.1,5.6011
2019-diagnostic,ssb,1973,5029,5.029
2019-diagnostic,ssb,1974,4271.9,4.2719
2019-diagnostic,ssb,1975,3851.1,3.8511
2019-diagnostic,ssb,1976,3857.8,3.8578
2019-diagnostic,ssb,1977,3898.4,3.8984
2019-diagnostic,ssb,1978,4488.6,4.4886
2019-diagnostic,ssb,1979,4083.8,4.0838
2019-diagnostic,ssb,1980,3784.7,3.7847
2019-diagnostic,ssb,1981,4034.2,4.0342
2019-diagnostic,ssb,1982,3538.9,3.5389
2019-diagnostic,ssb,1983,3049.6,3.0496
2019-diagnostic,ssb,1984,3121.1,3.1211
2019-diagnostic,ssb,1985,2997.3,2.9973
2019-diagnostic,ssb,1986,2693.2,2.6932
2019-diagnostic,ssb,1987,2537.3,2.5373
2019-diagnostic,ssb,1988,2779.5,2.7795
2019-diagnostic,ssb,1989,3053.8,3.0538
2019-diagnostic,ssb,1990,2714,2.714
2019-diagnostic,ssb,1991,2462.9,2.4629
2019-diagnostic,ssb,1992,2357.1,2.3571
2019-diagnostic,ssb,1993,2608.6,2.6086
2019-diagnostic,ssb,1994,3001.3,3.0013
2019-diagnostic,ssb,1995,2880.4,2.8804
2019-diagnostic,ssb,1996,2780.8,2.7808
2019-diagnostic,ssb,1997,3022.1,3.0221
2019-diagnostic,ssb,1998,3497.4,3.4974
2019-diagnostic,ssb,1999,3223.4,3.2234
2019-diagnostic,ssb,2000,2736.5,2.7365
2019-diagnostic,ssb,2001,2322.8,2.3228
2019-diagnostic,ssb,2002,1903.6,1.9036
2019-diagnostic,ssb,2003,1711.2,1.7112
2019-diagnostic,ssb,2004,1499.9,1.4999
2019-diagnostic,ssb,2005,1383.9,1.3839
2019-diagnostic,ssb,2006,1325.9,1.3259
2019-diagnostic,ssb,2007,1308.3,1.3083
2019-diagnostic,ssb,2008,1423.3,1.4233
2019-diagnostic,ssb,2009,1349.8,1.3498
2019-diagnostic,ssb,2010,1277.1,1.2771
2019-diagnostic,ssb,2011,1279,1.279
2019-diagnostic,ssb,2012,1169,1.169
2019-diagnostic,ssb,2013,1060.8,1.0608
2019-diagnostic,ssb,2014,1225.3,1.2253
2019-diagnostic,ssb,2015,1292.8,1.2928
2019-diagnostic,ssb,2016,1357.9,1.3579
2019-diagnostic,ssb,2017,1592,1.592
