"Label" "Value" "StdDev" "(Val-1.0)/Stddev" "CumNorm"
"SPRratio_1978" "SPRratio_1978" 1.11524 0.0418022 2.75682 0.997082
"SPRratio_1979" "SPRratio_1979" 1.08941 0.0452719 1.97504 0.975868
"SPRratio_1980" "SPRratio_1980" 0.948075 0.0501188 -1.03604 0.150091
"SPRratio_1981" "SPRratio_1981" 1.15081 0.0307582 4.90304 1
"SPRratio_1982" "SPRratio_1982" 1.17617 0.030915 5.69867 1
"SPRratio_1983" "SPRratio_1983" 1.06312 0.0438696 1.43889 0.924909
"SPRratio_1984" "SPRratio_1984" 1.09335 0.0404345 2.30872 0.989521
"SPRratio_1985" "SPRratio_1985" 1.11121 0.0394037 2.82221 0.997615
"SPRratio_1986" "SPRratio_1986" 1.0869 0.040498 2.14568 0.984051
"SPRratio_1987" "SPRratio_1987" 1.08923 0.0442443 2.01682 0.978143
"SPRratio_1988" "SPRratio_1988" 1.15186 0.0384558 3.94907 0.999961
"SPRratio_1989" "SPRratio_1989" 1.21446 0.0300542 7.13575 1
"SPRratio_1990" "SPRratio_1990" 1.14773 0.0400976 3.68421 0.999885
"SPRratio_1991" "SPRratio_1991" 1.08628 0.0486791 1.77235 0.961832
"SPRratio_1992" "SPRratio_1992" 1.02345 0.0544972 0.430336 0.666524
"SPRratio_1993" "SPRratio_1993" 1.05477 0.0499441 1.09667 0.863606
"SPRratio_1994" "SPRratio_1994" 1.17569 0.0354275 4.95901 1
"SPRratio_1995" "SPRratio_1995" 1.11597 0.0429199 2.70199 0.996554
"SPRratio_1996" "SPRratio_1996" 1.06334 0.0482381 1.31306 0.905419
"SPRratio_1997" "SPRratio_1997" 1.03659 0.0471225 0.776525 0.78128
"SPRratio_1998" "SPRratio_1998" 1.14705 0.0340671 4.3164 0.999992
"SPRratio_1999" "SPRratio_1999" 1.16834 0.0331336 5.08079 1
"SPRratio_2000" "SPRratio_2000" 1.15606 0.0361495 4.31713 0.999992
"SPRratio_2001" "SPRratio_2001" 1.13477 0.0406679 3.31401 0.99954
"SPRratio_2002" "SPRratio_2002" 1.12876 0.0383096 3.36104 0.999612
"SPRratio_2003" "SPRratio_2003" 1.1978 0.0289634 6.82928 1
"SPRratio_2004" "SPRratio_2004" 1.19888 0.0298945 6.65277 1
"SPRratio_2005" "SPRratio_2005" 1.1617 0.0365737 4.42123 0.999995
"SPRratio_2006" "SPRratio_2006" 1.12363 0.0420055 2.94315 0.998376
"SPRratio_2007" "SPRratio_2007" 1.09769 0.0443693 2.20183 0.986162
"SPRratio_2008" "SPRratio_2008" 1.14537 0.0393688 3.69249 0.999889
"SPRratio_2009" "SPRratio_2009" 1.13162 0.0392064 3.35701 0.999606
"SPRratio_2010" "SPRratio_2010" 1.13316 0.0370532 3.5938 0.999837
"SPRratio_2011" "SPRratio_2011" 1.18004 0.0315075 5.7142 1
"SPRratio_2012" "SPRratio_2012" 1.19753 0.0306962 6.43514 1
"SPRratio_2013" "SPRratio_2013" 1.1103 0.0397862 2.77231 0.997217
"SPRratio_2014" "SPRratio_2014" 1.2094 0.0287206 7.29105 1
"SPRratio_2015" "SPRratio_2015" 1.20557 0.0309096 6.65058 1
"SPRratio_2016" "SPRratio_2016" 1.1439 0.0397474 3.6203 0.999853
"SPRratio_2017" "SPRratio_2017" 1.12428 0.0437684 2.83939 0.99774
"SPRratio_2018" "SPRratio_2018" 1.16804 0.0383198 4.38525 0.999994
"SPRratio_2019" "SPRratio_2019" 1.15045 0.0433015 3.47458 0.999744
"SPRratio_2020" "SPRratio_2020" 1.14857 0.050067 2.96748 0.998499
"SPRratio_2021" "SPRratio_2021" 1.13481 0.0608016 2.21727 0.986698
"SPRratio_2022" "SPRratio_2022" 1.03992 0.0857913 0.465276 0.679133
"SPRratio_2023" "SPRratio_2023" 1.03992 0.0857913 0.465276 0.679133
"F_1952" "F_1952" 0.0145442 0.00201529 -488.99 0
"F_1953" "F_1953" 0.179859 0.039606 -20.7075 1.60615e-95
"F_1954" "F_1954" 1.2931 0.298109 0.983191 0.837243
"F_1955" "F_1955" 0.816804 0.181423 -1.00977 0.156302
"F_1956" "F_1956" 0.673711 0.148618 -2.19549 0.0140642
"F_1957" "F_1957" 0.616354 0.143597 -2.67168 0.00377368
"F_1958" "F_1958" 1.08952 0.250072 0.35797 0.639817
"F_1959" "F_1959" 0.975926 0.23224 -0.10366 0.45872
"F_1960" "F_1960" 1.03871 0.248174 0.15599 0.56198
"F_1961" "F_1961" 1.79628 0.448044 1.77724 0.962236
"F_1962" "F_1962" 1.74293 0.458249 1.62124 0.947517
"F_1963" "F_1963" 2.08361 0.559113 1.93809 0.973694
"F_1964" "F_1964" 1.15379 0.316447 0.486001 0.686517
"F_1965" "F_1965" 1.33583 0.355951 0.943464 0.827278
"F_1966" "F_1966" 1.78101 0.561177 1.39174 0.917999
"F_1967" "F_1967" 0.919863 0.263745 -0.303844 0.380624
"F_1968" "F_1968" 0.687273 0.17834 -1.75354 0.0397543
"F_1969" "F_1969" 0.63294 0.154849 -2.37044 0.00888351
"F_1970" "F_1970" 1.4381 0.327777 1.33658 0.90932
"F_1971" "F_1971" 2.10503 0.529596 2.08655 0.981536
"F_1972" "F_1972" 2.26685 0.595018 2.12909 0.983377
"F_1973" "F_1973" 2.25355 0.58801 2.13186 0.983491
"F_1974" "F_1974" 2.02457 0.556442 1.84129 0.967211
"F_1975" "F_1975" 1.50346 0.37188 1.35382 0.912103
"F_1976" "F_1976" 1.39676 0.338412 1.17242 0.879485
"F_1977" "F_1977" 0.700551 0.144739 -2.06889 0.0192782
"F_1978" "F_1978" 1.28664 0.211752 1.35368 0.91208
"F_1979" "F_1979" 1.38851 0.253834 1.53058 0.937064
"F_1980" "F_1980" 0.928393 0.155519 -0.460439 0.322601
"F_1981" "F_1981" 1.71715 0.253235 2.83195 0.997687
"F_1982" "F_1982" 2.20594 0.373947 3.22489 0.99937
"F_1983" "F_1983" 1.47457 0.273963 1.73224 0.958385
"F_1984" "F_1984" 1.53038 0.267903 1.97973 0.976133
"F_1985" "F_1985" 1.47981 0.2541 1.88828 0.970506
"F_1986" "F_1986" 1.36253 0.225818 1.60541 0.945799
"F_1987" "F_1987" 1.35083 0.240861 1.45656 0.927381
"F_1988" "F_1988" 1.76548 0.338848 2.25908 0.988061
"F_1989" "F_1989" 2.65884 0.530868 3.12476 0.99911
"F_1990" "F_1990" 1.88215 0.374301 2.3568 0.990784
"F_1991" "F_1991" 1.44744 0.287617 1.55569 0.940109
"F_1992" "F_1992" 1.06156 0.197759 0.311281 0.622207
"F_1993" "F_1993" 1.30654 0.266231 1.15141 0.875219
"F_1994" "F_1994" 2.05491 0.404224 2.60972 0.995469
"F_1995" "F_1995" 1.87275 0.403199 2.16456 0.98479
"F_1996" "F_1996" 1.50003 0.303494 1.64758 0.95028
"F_1997" "F_1997" 1.22671 0.22128 1.02455 0.847212
"F_1998" "F_1998" 1.83185 0.300055 2.77232 0.997217
"F_1999" "F_1999" 1.85531 0.30089 2.8426 0.997763
"F_2000" "F_2000" 1.75782 0.299622 2.52925 0.994285
"F_2001" "F_2001" 1.63026 0.283877 2.22019 0.986797
"F_2002" "F_2002" 1.51249 0.252262 2.03159 0.978903
"F_2003" "F_2003" 2.04223 0.317419 3.28345 0.999487
"F_2004" "F_2004" 1.95715 0.301261 3.17716 0.999256
"F_2005" "F_2005" 1.84612 0.320169 2.64273 0.995888
"F_2006" "F_2006" 1.60785 0.287744 2.11247 0.982677
"F_2007" "F_2007" 1.42118 0.248394 1.6956 0.955019
"F_2008" "F_2008" 1.65864 0.291794 2.25722 0.988003
"F_2009" "F_2009" 1.51945 0.254113 2.04416 0.979531
"F_2010" "F_2010" 1.55867 0.252554 2.21207 0.986519
"F_2011" "F_2011" 1.86631 0.291048 2.97653 0.998542
"F_2012" "F_2012" 2.01641 0.322029 3.15627 0.999201
"F_2013" "F_2013" 1.55884 0.259369 2.15463 0.984404
"F_2014" "F_2014" 1.89748 0.275651 3.25588 0.999435
"F_2015" "F_2015" 2.07222 0.34067 3.14737 0.999176
"F_2016" "F_2016" 1.86641 0.344807 2.51275 0.99401
"F_2017" "F_2017" 1.51656 0.265848 1.94305 0.973995
"F_2018" "F_2018" 1.69176 0.294691 2.34742 0.990548
"F_2019" "F_2019" 1.5953 0.297213 2.00293 0.977408
"F_2020" "F_2020" 1.47693 0.302801 1.57506 0.942378
"F_2021" "F_2021" 1.60706 0.397113 1.52869 0.936829
"F_2022" "F_2022" 1.14114 0.324177 0.435377 0.668356
"F_2023" "F_2023" 1.14114 0.324177 0.435377 0.668356
"Bratio_1953" "Bratio_1953" 4.60125 0.406494 8.85928 1
"Bratio_1954" "Bratio_1954" 4.2077 0.400748 8.00429 1
"Bratio_1955" "Bratio_1955" 2.0942 0.42143 2.5964 0.99529
"Bratio_1956" "Bratio_1956" 1.73808 0.363015 2.03319 0.978983
"Bratio_1957" "Bratio_1957" 1.67862 0.329948 2.05675 0.980145
"Bratio_1958" "Bratio_1958" 1.66673 0.316661 2.10549 0.982376
"Bratio_1959" "Bratio_1959" 1.30771 0.292184 1.05314 0.853861
"Bratio_1960" "Bratio_1960" 1.22699 0.277776 0.817172 0.793085
"Bratio_1961" "Bratio_1961" 1.18132 0.267109 0.678827 0.751376
"Bratio_1962" "Bratio_1962" 0.815152 0.233084 -0.793053 0.213873
"Bratio_1963" "Bratio_1963" 0.686363 0.202021 -1.5525 0.0602712
"Bratio_1964" "Bratio_1964" 0.54515 0.177946 -2.55611 0.00529248
"Bratio_1965" "Bratio_1965" 0.692106 0.198243 -1.55311 0.0601982
"Bratio_1966" "Bratio_1966" 0.696011 0.2131 -1.42651 0.0768605
"Bratio_1967" "Bratio_1967" 0.576362 0.2146 -1.97409 0.0241859
"Bratio_1968" "Bratio_1968" 0.748823 0.230503 -1.08969 0.137925
"Bratio_1969" "Bratio_1969" 0.942203 0.25457 -0.227037 0.410198
"Bratio_1970" "Bratio_1970" 1.0999 0.270343 0.369537 0.644136
"Bratio_1971" "Bratio_1971" 0.835626 0.230746 -0.712359 0.238121
"Bratio_1972" "Bratio_1972" 0.590162 0.176263 -2.32515 0.0100318
"Bratio_1973" "Bratio_1973" 0.521737 0.145783 -3.28065 0.000517892
"Bratio_1974" "Bratio_1974" 0.486053 0.139392 -3.68707 0.000113456
"Bratio_1975" "Bratio_1975" 0.515245 0.145046 -3.34208 0.000415823
"Bratio_1976" "Bratio_1976" 0.586707 0.151787 -2.72285 0.00323613
"Bratio_1977" "Bratio_1977" 0.616356 0.155253 -2.4711 0.00673499
"Bratio_1978" "Bratio_1978" 0.795305 0.164101 -1.24738 0.10613
"Bratio_1979" "Bratio_1979" 0.709786 0.145174 -1.99908 0.0227999
"Bratio_1980" "Bratio_1980" 0.673928 0.138086 -2.36137 0.00910382
"Bratio_1981" "Bratio_1981" 0.87108 0.143354 -0.89931 0.184244
"Bratio_1982" "Bratio_1982" 0.732044 0.123665 -2.16679 0.0151255
"Bratio_1983" "Bratio_1983" 0.558933 0.110011 -4.00928 3.04663e-05
"Bratio_1984" "Bratio_1984" 0.613382 0.111241 -3.47551 0.00025499
"Bratio_1985" "Bratio_1985" 0.602533 0.112026 -3.54799 0.00019413
"Bratio_1986" "Bratio_1986" 0.550167 0.104983 -4.2848 9.15155e-06
"Bratio_1987" "Bratio_1987" 0.53276 0.0975437 -4.79005 8.3475e-07
"Bratio_1988" "Bratio_1988" 0.487836 0.100706 -5.08573 1.83419e-07
"Bratio_1989" "Bratio_1989" 0.50238 0.103599 -4.80334 7.81199e-07
"Bratio_1990" "Bratio_1990" 0.44548 0.0999569 -5.54759 1.45186e-08
"Bratio_1991" "Bratio_1991" 0.470296 0.103158 -5.13488 1.41414e-07
"Bratio_1992" "Bratio_1992" 0.515698 0.113025 -4.28492 9.14675e-06
"Bratio_1993" "Bratio_1993" 0.611031 0.12952 -3.00316 0.00133604
"Bratio_1994" "Bratio_1994" 0.683711 0.142762 -2.21551 0.0133626
"Bratio_1995" "Bratio_1995" 0.599714 0.13318 -3.00561 0.00132532
"Bratio_1996" "Bratio_1996" 0.651665 0.137306 -2.53692 0.00559159
"Bratio_1997" "Bratio_1997" 0.772672 0.16082 -1.41356 0.0787459
"Bratio_1998" "Bratio_1998" 0.951839 0.175927 -0.273755 0.392136
"Bratio_1999" "Bratio_1999" 0.846865 0.163145 -0.938644 0.173957
"Bratio_2000" "Bratio_2000" 0.6991 0.14163 -2.12455 0.016812
"Bratio_2001" "Bratio_2001" 0.629459 0.128928 -2.87401 0.00202652
"Bratio_2002" "Bratio_2002" 0.616207 0.133103 -2.88342 0.00196698
"Bratio_2003" "Bratio_2003" 0.668232 0.130321 -2.54578 0.00545167
"Bratio_2004" "Bratio_2004" 0.586545 0.117548 -3.51733 0.000218001
"Bratio_2005" "Bratio_2005" 0.495227 0.102591 -4.92023 4.32845e-07
"Bratio_2006" "Bratio_2006" 0.468332 0.0992036 -5.35936 4.185e-08
"Bratio_2007" "Bratio_2007" 0.494659 0.105171 -4.80495 7.74968e-07
"Bratio_2008" "Bratio_2008" 0.53096 0.110315 -4.25182 1.0609e-05
"Bratio_2009" "Bratio_2009" 0.503976 0.109271 -4.53939 2.82359e-06
"Bratio_2010" "Bratio_2010" 0.5064 0.105289 -4.68805 1.38066e-06
"Bratio_2011" "Bratio_2011" 0.485586 0.0968021 -5.31408 5.37131e-08
"Bratio_2012" "Bratio_2012" 0.41921 0.0845769 -6.86701 3.29799e-12
"Bratio_2013" "Bratio_2013" 0.362351 0.0762152 -8.36643 3.00463e-17
"Bratio_2014" "Bratio_2014" 0.405732 0.0784634 -7.57382 1.82753e-14
"Bratio_2015" "Bratio_2015" 0.348945 0.0713573 -9.12387 3.67994e-20
"Bratio_2016" "Bratio_2016" 0.309517 0.0668814 -10.324 2.80338e-25
"Bratio_2017" "Bratio_2017" 0.333118 0.0700246 -9.52354 8.51391e-22
"Bratio_2018" "Bratio_2018" 0.358004 0.0772521 -8.31041 4.82389e-17
"Bratio_2019" "Bratio_2019" 0.351216 0.0781908 -8.29745 5.37975e-17
"Bratio_2020" "Bratio_2020" 0.349376 0.0819337 -7.94087 1.01392e-15
"Bratio_2021" "Bratio_2021" 0.353025 0.0916052 -7.06264 8.22293e-13
"Bratio_2022" "Bratio_2022" 0.411172 0.122322 -4.81374 7.4164e-07
"Bratio_2023" "Bratio_2023" 0.545575 0.180799 -2.51343 0.00597826
"SSB_unfished" "SSB_unfished" 11957.5 425.498 NA NA
"Totbio_unfished" "Totbio_unfished" 17211.6 687.231 NA NA
"SmryBio_unfished" "SmryBio_unfished" 17211.6 687.231 NA NA
"Recr_unfished" "Recr_unfished" 151.025 5.37412 NA NA
"SSB_Btgt" "SSB_Btgt" 3587.24 127.65 NA NA
"SPR_Btgt" "SPR_Btgt" 0.34375 1.13307e-17 NA NA
"annF_Btgt" "annF_Btgt" 0.545343 0.0346105 NA NA
"Dead_Catch_Btgt" "Dead_Catch_Btgt" 1934.31 77.6086 NA NA
"SSB_SPR" "SSB_SPR" 3029.23 107.793 NA NA
"annF_SPR" "annF_SPR" 0.642706 0.0416497 NA NA
"Dead_Catch_SPR" "Dead_Catch_SPR" 1975.03 77.6609 NA NA
"SSB_MSY" "SSB_MSY" 2678.37 130.165 NA NA
"SPR_MSY" "SPR_MSY" 0.272492 0.0031402 NA NA
"annF_MSY" "annF_MSY" 0.716054 0.0445759 NA NA
"Dead_Catch_MSY" "Dead_Catch_MSY" 1983.26 76.9387 NA NA
"Ret_Catch_MSY" "Ret_Catch_MSY" 1983.26 76.9387 NA NA
"B_MSY/SSB_unfished" "B_MSY/SSB_unfished" 0.223992 0.00334955 NA NA
"ForeCatch_2023" "ForeCatch_2023" 1405.32 88.0105 NA NA
"OFLCatch_2023" "OFLCatch_2023" 1405.32 88.0105 NA NA
"ln(SPB)_1952" "ln(SPB)_1952" 9.41218 0.0856265 NA NA
"ln(SPB)_1987" "ln(SPB)_1987" 7.26328 0.165722 NA NA
"ln(SPB)_2022" "ln(SPB)_2022" 7.00422 0.285689 NA NA
