"Label" "Value" "StdDev" "(Val-1.0)/Stddev" "CumNorm"
"SSB_Virgin" "SSB_Virgin" 60242200 0 NA NA
"SSB_Initial" "SSB_Initial" 60242200 0 NA NA
"SSB_1952" "SSB_1952" 60243100 0 NA NA
"SSB_1953" "SSB_1953" 60243300 0 NA NA
"SSB_1954" "SSB_1954" 60242600 0 NA NA
"SSB_1955" "SSB_1955" 60236600 0 NA NA
"SSB_1956" "SSB_1956" 60236600 0 NA NA
"SSB_1957" "SSB_1957" 60237900 0 NA NA
"SSB_1958" "SSB_1958" 60239700 0 NA NA
"SSB_1959" "SSB_1959" 60240800 0 NA NA
"SSB_1960" "SSB_1960" 60243400 0 NA NA
"SSB_1961" "SSB_1961" 60246700 0 NA NA
"SSB_1962" "SSB_1962" 60250000 0 NA NA
"SSB_1963" "SSB_1963" 60255700 0 NA NA
"SSB_1964" "SSB_1964" 60263700 0 NA NA
"SSB_1965" "SSB_1965" 60275700 0 NA NA
"SSB_1966" "SSB_1966" 60288600 0 NA NA
"SSB_1967" "SSB_1967" 60303500 0 NA NA
"SSB_1968" "SSB_1968" 60324000 0 NA NA
"SSB_1969" "SSB_1969" 60352000 0 NA NA
"SSB_1970" "SSB_1970" 60391100 0 NA NA
"SSB_1971" "SSB_1971" 60444500 0 NA NA
"SSB_1972" "SSB_1972" 60520500 0 NA NA
"SSB_1973" "SSB_1973" 60628200 0 NA NA
"SSB_1974" "SSB_1974" 60779800 0 NA NA
"SSB_1975" "SSB_1975" 60993100 0 NA NA
"SSB_1976" "SSB_1976" 61296300 0 NA NA
"SSB_1977" "SSB_1977" 61735100 0 NA NA
"SSB_1978" "SSB_1978" 62347300 0 NA NA
"SSB_1979" "SSB_1979" 62977800 0 NA NA
"SSB_1980" "SSB_1980" 63255900 0 NA NA
"SSB_1981" "SSB_1981" 63424900 0 NA NA
"SSB_1982" "SSB_1982" 63674000 0 NA NA
"SSB_1983" "SSB_1983" 63480900 0 NA NA
"SSB_1984" "SSB_1984" 63009600 0 NA NA
"SSB_1985" "SSB_1985" 62410000 0 NA NA
"SSB_1986" "SSB_1986" 61759300 0 NA NA
"SSB_1987" "SSB_1987" 61129500 0 NA NA
"SSB_1988" "SSB_1988" 60338600 0 NA NA
"SSB_1989" "SSB_1989" 60045300 0 NA NA
"SSB_1990" "SSB_1990" 60093100 0 NA NA
"SSB_1991" "SSB_1991" 59852500 0 NA NA
"SSB_1992" "SSB_1992" 59446400 0 NA NA
"SSB_1993" "SSB_1993" 59326600 0 NA NA
"SSB_1994" "SSB_1994" 59789200 0 NA NA
"SSB_1995" "SSB_1995" 60699400 0 NA NA
"SSB_1996" "SSB_1996" 61494900 0 NA NA
"SSB_1997" "SSB_1997" 62096000 0 NA NA
"SSB_1998" "SSB_1998" 62617900 0 NA NA
"SSB_1999" "SSB_1999" 62746600 0 NA NA
"SSB_2000" "SSB_2000" 62182100 0 NA NA
"SSB_2001" "SSB_2001" 61396600 0 NA NA
"SSB_2002" "SSB_2002" 60809600 0 NA NA
"SSB_2003" "SSB_2003" 60499400 0 NA NA
"SSB_2004" "SSB_2004" 60273600 0 NA NA
"SSB_2005" "SSB_2005" 59896300 0 NA NA
"SSB_2006" "SSB_2006" 59340000 0 NA NA
"SSB_2007" "SSB_2007" 58737400 0 NA NA
"SSB_2008" "SSB_2008" 58190200 0 NA NA
"SSB_2009" "SSB_2009" 57680500 0 NA NA
"SSB_2010" "SSB_2010" 57196300 0 NA NA
"SSB_2011" "SSB_2011" 56775100 0 NA NA
