id,Yr,Era,SSB,SSB_nofishing
08-relax-growth,1950,VIRG,13645.4,13645.4
08-relax-growth,1951,INIT,13645.4,13645.4
08-relax-growth,1952,TIME,13483.4,13483.4
08-relax-growth,1953,TIME,13432.9,13482
08-relax-growth,1954,TIME,12127.9,13362.4
08-relax-growth,1955,TIME,5255.46,13227.4
08-relax-growth,1956,TIME,4213.46,13059
08-relax-growth,1957,TIME,3997.11,12931.6
08-relax-growth,1958,TIME,4013.98,12834.6
08-relax-growth,1959,TIME,2952.11,12697.3
08-relax-growth,1960,TIME,2688.96,12564.5
08-relax-growth,1961,TIME,2509.08,12570.7
08-relax-growth,1962,TIME,1530.8,12822.3
08-relax-growth,1963,TIME,1036.06,12761.7
08-relax-growth,1964,TIME,647.034,12810.1
08-relax-growth,1965,TIME,1036.77,13053.2
08-relax-growth,1966,TIME,834.639,13123.8
08-relax-growth,1967,TIME,743.851,13258
08-relax-growth,1968,TIME,1137.84,13467.5
08-relax-growth,1969,TIME,1316.7,13060.8
08-relax-growth,1970,TIME,2066.32,13212.8
08-relax-growth,1971,TIME,1305.32,12871
08-relax-growth,1972,TIME,1174.67,12985.4
08-relax-growth,1973,TIME,1049.7,13018.8
08-relax-growth,1974,TIME,879.296,12700.8
08-relax-growth,1975,TIME,672.741,12151.9
08-relax-growth,1976,TIME,889.883,12331.2
08-relax-growth,1977,TIME,808.174,12196.3
08-relax-growth,1978,TIME,1418.14,12468.4
08-relax-growth,1979,TIME,870.825,12058.8
08-relax-growth,1980,TIME,950.943,12132.2
08-relax-growth,1981,TIME,1165.25,12242.9
08-relax-growth,1982,TIME,790.838,12685.2
08-relax-growth,1983,TIME,669.349,13368.5
08-relax-growth,1984,TIME,660.144,13133.8
08-relax-growth,1985,TIME,681.059,13248.2
08-relax-growth,1986,TIME,616.075,13253.1
08-relax-growth,1987,TIME,648.542,13055.2
08-relax-growth,1988,TIME,770.371,13128.4
08-relax-growth,1989,TIME,654.676,13235.1
08-relax-growth,1990,TIME,622.201,14350.1
08-relax-growth,1991,TIME,612.062,14726.2
08-relax-growth,1992,TIME,697.097,14553.2
08-relax-growth,1993,TIME,830.133,14179
08-relax-growth,1994,TIME,909.75,14126.5
08-relax-growth,1995,TIME,815,14848.4
08-relax-growth,1996,TIME,894.139,15168.4
08-relax-growth,1997,TIME,1069.57,15409
08-relax-growth,1998,TIME,1133.8,15325.8
08-relax-growth,1999,TIME,1305.47,16526.6
08-relax-growth,2000,TIME,1110.93,16905.4
08-relax-growth,2001,TIME,1240.56,16974.5
08-relax-growth,2002,TIME,1441.57,16928
08-relax-growth,2003,TIME,1156.45,15989.8
08-relax-growth,2004,TIME,998.376,15846.4
08-relax-growth,2005,TIME,720.079,15408.9
08-relax-growth,2006,TIME,677.835,14843.5
08-relax-growth,2007,TIME,717.93,14470.5
08-relax-growth,2008,TIME,774.172,14189
08-relax-growth,2009,TIME,724.079,14143.9
08-relax-growth,2010,TIME,733.485,13972.7
08-relax-growth,2011,TIME,727.545,13892
08-relax-growth,2012,TIME,621.743,13810.9
08-relax-growth,2013,TIME,536.346,13747.9
08-relax-growth,2014,TIME,665.524,13636.9
08-relax-growth,2015,TIME,492.036,13695.6
08-relax-growth,2016,TIME,429.09,13671.1
08-relax-growth,2017,TIME,463.579,13595.4
08-relax-growth,2018,TIME,478.157,13522.4
08-relax-growth,2019,TIME,476.004,13597.7
08-relax-growth,2020,TIME,483.513,13756.5
08-relax-growth,2021,TIME,437.911,13624.8
08-relax-growth,2022,TIME,455.492,13821.9
08-relax-growth,2023,FORE,537.886,14084.6
