"Label" "Value" "StdDev" "(Val-1.0)/Stddev" "CumNorm"
"SSB_Virgin" "SSB_Virgin" 13645.4 0 NA NA
"SSB_Initial" "SSB_Initial" 13645.4 0 NA NA
"SSB_1952" "SSB_1952" 13483.4 0 NA NA
"SSB_1953" "SSB_1953" 13432.9 0 NA NA
"SSB_1954" "SSB_1954" 12127.9 0 NA NA
"SSB_1955" "SSB_1955" 5255.46 0 NA NA
"SSB_1956" "SSB_1956" 4213.46 0 NA NA
"SSB_1957" "SSB_1957" 3997.11 0 NA NA
"SSB_1958" "SSB_1958" 4013.98 0 NA NA
"SSB_1959" "SSB_1959" 2952.11 0 NA NA
"SSB_1960" "SSB_1960" 2688.96 0 NA NA
"SSB_1961" "SSB_1961" 2509.08 0 NA NA
"SSB_1962" "SSB_1962" 1530.8 0 NA NA
"SSB_1963" "SSB_1963" 1036.06 0 NA NA
"SSB_1964" "SSB_1964" 647.034 0 NA NA
"SSB_1965" "SSB_1965" 1036.77 0 NA NA
"SSB_1966" "SSB_1966" 834.639 0 NA NA
"SSB_1967" "SSB_1967" 743.851 0 NA NA
"SSB_1968" "SSB_1968" 1137.84 0 NA NA
"SSB_1969" "SSB_1969" 1316.7 0 NA NA
"SSB_1970" "SSB_1970" 2066.32 0 NA NA
"SSB_1971" "SSB_1971" 1305.32 0 NA NA
"SSB_1972" "SSB_1972" 1174.67 0 NA NA
"SSB_1973" "SSB_1973" 1049.7 0 NA NA
"SSB_1974" "SSB_1974" 879.296 0 NA NA
"SSB_1975" "SSB_1975" 672.741 0 NA NA
"SSB_1976" "SSB_1976" 889.883 0 NA NA
"SSB_1977" "SSB_1977" 808.174 0 NA NA
"SSB_1978" "SSB_1978" 1418.14 0 NA NA
"SSB_1979" "SSB_1979" 870.825 0 NA NA
"SSB_1980" "SSB_1980" 950.943 0 NA NA
"SSB_1981" "SSB_1981" 1165.25 0 NA NA
"SSB_1982" "SSB_1982" 790.838 0 NA NA
"SSB_1983" "SSB_1983" 669.349 0 NA NA
"SSB_1984" "SSB_1984" 660.144 0 NA NA
"SSB_1985" "SSB_1985" 681.059 0 NA NA
"SSB_1986" "SSB_1986" 616.075 0 NA NA
"SSB_1987" "SSB_1987" 648.542 0 NA NA
"SSB_1988" "SSB_1988" 770.371 0 NA NA
"SSB_1989" "SSB_1989" 654.676 0 NA NA
"SSB_1990" "SSB_1990" 622.201 0 NA NA
"SSB_1991" "SSB_1991" 612.062 0 NA NA
"SSB_1992" "SSB_1992" 697.097 0 NA NA
"SSB_1993" "SSB_1993" 830.133 0 NA NA
"SSB_1994" "SSB_1994" 909.75 0 NA NA
"SSB_1995" "SSB_1995" 815 0 NA NA
"SSB_1996" "SSB_1996" 894.138 0 NA NA
"SSB_1997" "SSB_1997" 1069.57 0 NA NA
