"Label" "Value" "StdDev" "(Val-1.0)/Stddev" "CumNorm"
"SPRratio_1989" "SPRratio_1989" 1.22083 0.039112 5.64604 1
"SPRratio_1990" "SPRratio_1990" 1.15857 0.0497606 3.18658 0.99928
"SPRratio_1991" "SPRratio_1991" 1.08462 0.0602531 1.40447 0.919911
"SPRratio_1992" "SPRratio_1992" 1.01919 0.066253 0.289674 0.613967
"SPRratio_1993" "SPRratio_1993" 1.05924 0.0593744 0.997669 0.84078
"SPRratio_1994" "SPRratio_1994" 1.18719 0.0407864 4.58955 0.999998
"SPRratio_1995" "SPRratio_1995" 1.13069 0.0486658 2.68545 0.996378
"SPRratio_1996" "SPRratio_1996" 1.07795 0.0534046 1.4597 0.927813
"SPRratio_1997" "SPRratio_1997" 1.06506 0.0523102 1.24374 0.893202
"SPRratio_1998" "SPRratio_1998" 1.18628 0.037928 4.91136 1
"SPRratio_1999" "SPRratio_1999" 1.19674 0.0351004 5.60501 1
"SPRratio_2000" "SPRratio_2000" 1.17724 0.0380751 4.65504 0.999998
"SPRratio_2001" "SPRratio_2001" 1.15225 0.0444404 3.42602 0.999694
"SPRratio_2002" "SPRratio_2002" 1.14668 0.0433224 3.38579 0.999645
"SPRratio_2003" "SPRratio_2003" 1.21974 0.031344 7.01068 1
"SPRratio_2004" "SPRratio_2004" 1.21882 0.0315054 6.94562 1
"SPRratio_2005" "SPRratio_2005" 1.18675 0.0384335 4.85905 0.999999
"SPRratio_2006" "SPRratio_2006" 1.15898 0.0438082 3.62898 0.999858
"SPRratio_2007" "SPRratio_2007" 1.1426 0.0455807 3.12855 0.999122
"SPRratio_2008" "SPRratio_2008" 1.19319 0.039035 4.94913 1
"SPRratio_2009" "SPRratio_2009" 1.17912 0.0403264 4.44176 0.999996
"SPRratio_2010" "SPRratio_2010" 1.17632 0.040105 4.39651 0.999994
"SPRratio_2011" "SPRratio_2011" 1.21359 0.0349172 6.11693 1
"SPRratio_2012" "SPRratio_2012" 1.22114 0.0345679 6.39712 1
"SPRratio_2013" "SPRratio_2013" 1.13163 0.0475769 2.76674 0.997169
"SPRratio_2014" "SPRratio_2014" 1.22143 0.0355219 6.23368 1
"SPRratio_2015" "SPRratio_2015" 1.21936 0.0391758 5.59934 1
"SPRratio_2016" "SPRratio_2016" 1.15268 0.0512427 2.9796 0.998557
"SPRratio_2017" "SPRratio_2017" 1.11975 0.0589763 2.03046 0.978845
