id,Fleet,Time,Obs,Exp,sel_bio,sel_num,F,Like,Mult
51-CAAL-oneFleet-09,1,1952.37,0.002,0.00199999,0.14615,0.00199999,5.32379e-05,3.37916e-08,1
51-CAAL-oneFleet-09,1,1952.62,0.002,0.00199999,0.146147,0.00199999,5.32487e-05,3.38042e-08,1
51-CAAL-oneFleet-09,1,1953.12,0.068,0.0679998,4.96121,0.0679998,0.00181005,3.36914e-08,1
51-CAAL-oneFleet-09,1,1953.37,0.014,0.014,1.02103,0.014,0.000372798,3.40118e-08,1
51-CAAL-oneFleet-09,1,1953.62,0.023,0.0229999,1.67733,0.0229999,0.000612516,6.58905e-08,1
51-CAAL-oneFleet-09,1,1953.87,0.024,0.0239973,1.73407,0.0239973,0.000657986,5.37902e-05,1
51-CAAL-oneFleet-09,1,1954.12,0.175,0.174999,12.4671,0.174999,0.00491683,5.36363e-08,1
51-CAAL-oneFleet-09,1,1954.37,0.328,0.327999,23.3396,0.327999,0.00919983,3.86815e-08,1
51-CAAL-oneFleet-09,1,1954.62,0.257,0.256996,18.0504,0.256996,0.00744596,8.97849e-07,1
51-CAAL-oneFleet-09,1,1954.87,0.34,0.340241,21.8888,0.340241,0.0121233,0.00206815,1
51-CAAL-oneFleet-09,1,1955.12,0.216,0.215999,12.7529,0.215999,0.00868805,1.00571e-07,1
51-CAAL-oneFleet-09,1,1955.37,0.228,0.227999,13.5715,0.227999,0.0087946,7.6501e-08,1
51-CAAL-oneFleet-09,1,1955.62,0.184,0.183999,10.9493,0.183999,0.00706671,7.00541e-08,1
51-CAAL-oneFleet-09,1,1955.87,0.412,0.41201,23.8736,0.41201,0.0169247,2.31954e-06,1
51-CAAL-oneFleet-09,1,1956.12,0.14,0.139999,7.99159,0.139999,0.00586356,9.97633e-08,1
51-CAAL-oneFleet-09,1,1956.37,0.201,0.200999,11.6896,0.200999,0.00809351,8.62375e-08,1
51-CAAL-oneFleet-09,1,1956.62,0.112,0.111999,6.58951,0.111999,0.00445883,1.00611e-07,1
51-CAAL-oneFleet-09,1,1956.87,0.255,0.255005,14.8098,0.255005,0.010763,1.48508e-06,1
51-CAAL-oneFleet-09,1,1957.12,0.125,0.124999,7.18368,0.124999,0.00538469,9.26917e-08,1
51-CAAL-oneFleet-09,1,1957.37,0.098,0.0979995,5.7334,0.0979995,0.00406317,9.61804e-08,1
51-CAAL-oneFleet-09,1,1957.62,0.234,0.233999,13.8565,0.233999,0.00951502,1.65286e-07,1
51-CAAL-oneFleet-09,1,1957.87,0.645,0.645012,37.7138,0.645012,0.02755,1.51397e-06,1
51-CAAL-oneFleet-09,1,1958.12,0.27,0.269999,15.5813,0.269999,0.0117649,9.04453e-08,1
51-CAAL-oneFleet-09,1,1958.37,0.241,0.240999,14.1303,0.240999,0.0101126,8.77368e-08,1
51-CAAL-oneFleet-09,1,1958.62,0.61,0.609997,35.9203,0.609997,0.0255557,8.1217e-08,1
51-CAAL-oneFleet-09,1,1958.87,1.446,1.44616,82.0858,1.44616,0.0673334,4.79347e-05,1
51-CAAL-oneFleet-09,1,1959.12,0.22,0.219999,12.119,0.219999,0.0107244,1.17988e-07,1
51-CAAL-oneFleet-09,1,1959.37,0.264,0.263998,14.8014,0.263998,0.0122634,1.40395e-07,1
51-CAAL-oneFleet-09,1,1959.62,0.534,0.534,29.9363,0.534,0.0248601,6.38118e-10,1
51-CAAL-oneFleet-09,1,1959.87,0.9,0.900005,49.3648,0.900005,0.0443324,1.42243e-07,1
51-CAAL-oneFleet-09,1,1960.12,0.211,0.210999,11.5254,0.210999,0.0103502,1.21979e-07,1
51-CAAL-oneFleet-09,1,1960.37,0.495,0.494997,27.6465,0.494997,0.0231922,1.22252e-07,1
51-CAAL-oneFleet-09,1,1960.62,0.654,0.654005,36.4328,0.654005,0.0313594,2.16317e-07,1
51-CAAL-oneFleet-09,1,1960.87,0.978,0.978001,53.2005,0.978001,0.0502075,2.28597e-09,1
51-CAAL-oneFleet-09,1,1961.12,0.589,0.588997,31.9498,0.588997,0.0300837,1.22426e-07,1
51-CAAL-oneFleet-09,1,1961.37,0.423,0.422998,23.4674,0.422998,0.0205853,1.38169e-07,1
51-CAAL-oneFleet-09,1,1961.62,7.602,7.60211,417.151,7.60211,0.393511,8.90911e-07,1
51-CAAL-oneFleet-09,1,1961.87,0.933,0.933154,48.2021,0.933154,0.0565567,0.000112081,1
51-CAAL-oneFleet-09,1,1962.12,1.645,1.64499,82.8838,1.64499,0.102294,1.89313e-07,1
51-CAAL-oneFleet-09,1,1962.37,0.47,0.469997,24.3504,0.469997,0.0274859,1.91962e-07,1
51-CAAL-oneFleet-09,1,1962.62,1.061,1.061,55.3648,1.061,0.0626883,1.10757e-08,1
51-CAAL-oneFleet-09,1,1962.87,1.322,1.32221,66.4978,1.32221,0.0882845,0.000104554,1
51-CAAL-oneFleet-09,1,1963.12,1.526,1.52599,75.8164,1.52599,0.104873,2.18864e-07,1
51-CAAL-oneFleet-09,1,1963.37,0.767,0.766995,39.1939,0.766995,0.0507672,1.93646e-07,1
51-CAAL-oneFleet-09,1,1963.62,1.105,1.10499,57.1934,1.10499,0.0738466,1.79068e-07,1
51-CAAL-oneFleet-09,1,1963.87,1.758,1.75901,87.429,1.75901,0.136488,0.0013649,1
51-CAAL-oneFleet-09,1,1964.12,0.843,0.842992,40.7566,0.842992,0.0693469,3.29113e-07,1
51-CAAL-oneFleet-09,1,1964.37,0.588,0.587995,29.3814,0.587995,0.045508,2.88614e-07,1
51-CAAL-oneFleet-09,1,1964.62,0.4,0.399998,20.3474,0.399998,0.0306086,1.25853e-07,1
51-CAAL-oneFleet-09,1,1964.87,0.468,0.468,23.8524,0.468,0.0370872,2.26509e-09,1
51-CAAL-oneFleet-09,1,1965.12,2.134,2.13398,109.725,2.13398,0.168121,2.81432e-07,1
51-CAAL-oneFleet-09,1,1965.37,1.537,1.53699,80.6256,1.53699,0.118083,2.63454e-07,1
51-CAAL-oneFleet-09,1,1965.62,0.718,0.718,37.5163,0.718,0.0564272,8.00733e-13,1
51-CAAL-oneFleet-09,1,1965.87,0.641,0.641007,32.6313,0.641007,0.0535237,4.87111e-07,1
51-CAAL-oneFleet-09,1,1966.12,0.623,0.622994,31.3287,0.622994,0.0513749,3.28673e-07,1
51-CAAL-oneFleet-09,1,1966.37,1.634,1.63399,82.9639,1.63399,0.129339,2.82963e-07,1
51-CAAL-oneFleet-09,1,1966.62,0.55,0.55002,27.3928,0.55002,0.0449784,5.38121e-06,1
51-CAAL-oneFleet-09,1,1966.87,0.582,0.582026,27.9865,0.582026,0.0505192,8.36832e-06,1
51-CAAL-oneFleet-09,1,1967.12,0.637,0.636994,30.6849,0.636994,0.0535834,3.31083e-07,1
51-CAAL-oneFleet-09,1,1967.37,0.479,0.478996,23.8133,0.478996,0.0380062,2.83357e-07,1
51-CAAL-oneFleet-09,1,1967.62,0.625,0.624997,31.522,0.624997,0.049512,1.26554e-07,1
51-CAAL-oneFleet-09,1,1967.87,0.399,0.398997,20.3366,0.398997,0.0320761,2.98334e-07,1
51-CAAL-oneFleet-09,1,1968.12,1.094,1.09399,56.6818,1.09399,0.0859575,2.92214e-07,1
51-CAAL-oneFleet-09,1,1968.37,0.608,0.607995,32.0588,0.607995,0.0465893,2.60613e-07,1
51-CAAL-oneFleet-09,1,1968.62,0.194,0.193998,10.2758,0.193998,0.0147207,2.72659e-07,1
51-CAAL-oneFleet-09,1,1968.87,0.265,0.264998,14.0734,0.264998,0.0198442,3.32159e-07,1
51-CAAL-oneFleet-09,1,1969.12,0.721,0.720995,38.2064,0.720995,0.0525681,2.2601e-07,1
51-CAAL-oneFleet-09,1,1969.37,0.366,0.365997,19.5088,0.365997,0.0256283,2.34283e-07,1
51-CAAL-oneFleet-09,1,1969.62,0.151,0.150999,8.10108,0.150999,0.010123,2.28706e-07,1
51-CAAL-oneFleet-09,1,1969.87,0.531,0.530996,28.4971,0.530996,0.0348522,2.37686e-07,1
51-CAAL-oneFleet-09,1,1970.12,1.161,1.16099,62.0571,1.16099,0.0743992,1.88141e-07,1
51-CAAL-oneFleet-09,1,1970.37,0.53,0.529997,28.4928,0.529997,0.0328754,1.76007e-07,1
51-CAAL-oneFleet-09,1,1970.62,0.988,0.987997,52.7252,0.987997,0.061689,4.86972e-08,1
