id,Year,B.Bmsy,F.Fmsy
55-CAAL-NZdblnorm-01,1952,4.64961,0.0156048
55-CAAL-NZdblnorm-01,1953,4.69026,0.184873
55-CAAL-NZdblnorm-01,1954,4.29215,1.28596
55-CAAL-NZdblnorm-01,1955,2.18117,0.820853
55-CAAL-NZdblnorm-01,1956,1.81194,0.678148
55-CAAL-NZdblnorm-01,1957,1.7504,0.621736
55-CAAL-NZdblnorm-01,1958,1.74377,1.08342
55-CAAL-NZdblnorm-01,1959,1.38283,0.974969
55-CAAL-NZdblnorm-01,1960,1.30131,1.04079
55-CAAL-NZdblnorm-01,1961,1.25549,1.75669
55-CAAL-NZdblnorm-01,1962,0.893822,1.68315
55-CAAL-NZdblnorm-01,1963,0.763523,1.99118
55-CAAL-NZdblnorm-01,1964,0.626023,1.0947
55-CAAL-NZdblnorm-01,1965,0.787305,1.25214
55-CAAL-NZdblnorm-01,1966,0.803437,1.6397
55-CAAL-NZdblnorm-01,1967,0.682895,0.852251
55-CAAL-NZdblnorm-01,1968,0.855231,0.648682
55-CAAL-NZdblnorm-01,1969,1.0613,0.604291
55-CAAL-NZdblnorm-01,1970,1.22786,1.36725
55-CAAL-NZdblnorm-01,1971,0.94284,1.97948
55-CAAL-NZdblnorm-01,1972,0.679929,2.1388
55-CAAL-NZdblnorm-01,1973,0.605827,2.09939
55-CAAL-NZdblnorm-01,1974,0.581963,1.83578
55-CAAL-NZdblnorm-01,1975,0.62289,1.35899
55-CAAL-NZdblnorm-01,1976,0.704036,1.26113
55-CAAL-NZdblnorm-01,1977,0.735485,0.63798
55-CAAL-NZdblnorm-01,1978,0.921967,1.16438
55-CAAL-NZdblnorm-01,1979,0.832372,1.26404
55-CAAL-NZdblnorm-01,1980,0.793031,0.85729
55-CAAL-NZdblnorm-01,1981,1.01144,1.58602
55-CAAL-NZdblnorm-01,1982,0.852223,2.06285
55-CAAL-NZdblnorm-01,1983,0.659219,1.36032
55-CAAL-NZdblnorm-01,1984,0.714415,1.40626
55-CAAL-NZdblnorm-01,1985,0.717214,1.34733
55-CAAL-NZdblnorm-01,1986,0.647043,1.26477
55-CAAL-NZdblnorm-01,1987,0.614466,1.24572
55-CAAL-NZdblnorm-01,1988,0.565622,1.64512
55-CAAL-NZdblnorm-01,1989,0.560572,2.545
55-CAAL-NZdblnorm-01,1990,0.521508,1.76737
55-CAAL-NZdblnorm-01,1991,0.545353,1.35179
55-CAAL-NZdblnorm-01,1992,0.595761,0.986816
55-CAAL-NZdblnorm-01,1993,0.695613,1.24039
55-CAAL-NZdblnorm-01,1994,0.755562,2.0074
55-CAAL-NZdblnorm-01,1995,0.653624,1.87701
55-CAAL-NZdblnorm-01,1996,0.695388,1.6048
55-CAAL-NZdblnorm-01,1997,0.726504,1.42425
55-CAAL-NZdblnorm-01,1998,0.829058,1.95073
55-CAAL-NZdblnorm-01,1999,0.910262,1.67578
55-CAAL-NZdblnorm-01,2000,0.850441,1.35076
55-CAAL-NZdblnorm-01,2001,0.948831,1.15815
55-CAAL-NZdblnorm-01,2002,0.991042,1.23761
55-CAAL-NZdblnorm-01,2003,0.842328,1.89541
55-CAAL-NZdblnorm-01,2004,0.664178,1.89589
55-CAAL-NZdblnorm-01,2005,0.523506,1.76476
55-CAAL-NZdblnorm-01,2006,0.528903,1.47037
55-CAAL-NZdblnorm-01,2007,0.586418,1.30307
55-CAAL-NZdblnorm-01,2008,0.609067,1.49734
55-CAAL-NZdblnorm-01,2009,0.602488,1.30713
55-CAAL-NZdblnorm-01,2010,0.646732,1.32259
55-CAAL-NZdblnorm-01,2011,0.621381,1.63955
55-CAAL-NZdblnorm-01,2012,0.505877,1.8399
55-CAAL-NZdblnorm-01,2013,0.415385,1.46924
55-CAAL-NZdblnorm-01,2014,0.447384,1.7968
55-CAAL-NZdblnorm-01,2015,0.382914,1.98133
55-CAAL-NZdblnorm-01,2016,0.341971,1.83084
55-CAAL-NZdblnorm-01,2017,0.354164,1.44503
55-CAAL-NZdblnorm-01,2018,0.398164,1.61019
55-CAAL-NZdblnorm-01,2019,0.392686,1.57985
55-CAAL-NZdblnorm-01,2020,0.361158,1.51417
55-CAAL-NZdblnorm-01,2021,0.341466,1.65683
55-CAAL-NZdblnorm-01,2022,0.418264,1.10309
55-CAAL-NZdblnorm-01,2023,0.611868,1.10309
