id,number,name,tag,n_warn,par_status,par_afterbound,nfleets,startyr,endyr,n_seasons,ss_version,n_par_active,n_par_active_nd,n_par_total,log_det_hessian,mgc,nll,Catch,Equil_catch,Survey,Length_comp,Age_comp,SizeFreq,Recruitment,InitEQ_Regime,Forecast_Recruitment,Parm_priors,Parm_softbounds,Parm_devs,Crash_Pen,ltrend,runs,ar,sdr,sigmaR,steepness,M_m,L0_m,Linf_m,k_m,M_f,L0_f,Linf_f,k_f,F_2016,F_2022,SSB_virgin,SSB_Initial,SSB_2016,SSB_2022,MSY,SSB_MSY,F_MSY,B_Bmsy_2016,B_Bmsy_2022,F_Fmsy_2016,F_Fmsy_2022,R_virgin,R_initial,dep_st,dep_dyn_2016,dep_dyn_2022,mohns_rho_ssb,mohns_rho_f,average_xval_cpue_mase,average_xval_len_mase
24-CAAL-Richards,24,CAAL-Richards,Richards,188,0.237762237762238,0.986013986013986,16,1952,2022,4,3.3,225,143,2606,1082.22,0.00693906,880.964,0.708224,0,-27.9429,108.326,0.109574,799.451,0.265761,0,0.0200043,0,0.026438,0,0,0.122,0.00174591634087507,0.0354282128820983,0.187017473745887,0.2,0.8,,,,0.510745,0.36,82.3253,219.615,0.510745,1.87827,1.15396,11492.6,11492.6,832.891,995.117,1928.86,2551.03,0.736862,0.326493,0.390085,1.87827,1.15396,160.89,160.89,0.127040878478325,0.0835543013524928,0.10175010046002,,,,
