id,Yr,Era,SSB,SSB_nofishing
24-CAAL-Richards,1950,VIRG,11492.6,11492.6
24-CAAL-Richards,1951,INIT,11492.6,11492.6
24-CAAL-Richards,1952,TIME,11806.9,11806.9
24-CAAL-Richards,1953,TIME,11899.1,11954.1
24-CAAL-Richards,1954,TIME,10873.1,12117.8
24-CAAL-Richards,1955,TIME,5449.67,12312.3
24-CAAL-Richards,1956,TIME,4529.64,12445.9
24-CAAL-Richards,1957,TIME,4400.62,12476.8
24-CAAL-Richards,1958,TIME,4385.1,12440.2
24-CAAL-Richards,1959,TIME,3453.32,12412.7
24-CAAL-Richards,1960,TIME,3236.38,12450.6
24-CAAL-Richards,1961,TIME,3120.02,12531.9
24-CAAL-Richards,1962,TIME,2186.22,12595.1
24-CAAL-Richards,1963,TIME,1858.93,12651.6
24-CAAL-Richards,1964,TIME,1515.32,12631
24-CAAL-Richards,1965,TIME,1920.06,12490.6
24-CAAL-Richards,1966,TIME,1954.52,12320.5
24-CAAL-Richards,1967,TIME,1638.4,12159.4
24-CAAL-Richards,1968,TIME,2079.94,11990.8
24-CAAL-Richards,1969,TIME,2600.77,11821.9
24-CAAL-Richards,1970,TIME,3014.24,11697.8
24-CAAL-Richards,1971,TIME,2296.48,11637.8
24-CAAL-Richards,1972,TIME,1641.99,11569.1
24-CAAL-Richards,1973,TIME,1458.13,11434.9
24-CAAL-Richards,1974,TIME,1383.97,11312.2
24-CAAL-Richards,1975,TIME,1478.28,11262.2
24-CAAL-Richards,1976,TIME,1683.6,11280.9
24-CAAL-Richards,1977,TIME,1765.13,11198.8
24-CAAL-Richards,1978,TIME,2229.65,11057.1
24-CAAL-Richards,1979,TIME,2007.97,11011.8
24-CAAL-Richards,1980,TIME,1895.92,11101.7
24-CAAL-Richards,1981,TIME,2457.57,11440
24-CAAL-Richards,1982,TIME,2076.94,11821.6
24-CAAL-Richards,1983,TIME,1599.7,12112.1
24-CAAL-Richards,1984,TIME,1730.5,11791
24-CAAL-Richards,1985,TIME,1741.7,11425.5
24-CAAL-Richards,1986,TIME,1570.07,10994.3
24-CAAL-Richards,1987,TIME,1503.7,10512.1
24-CAAL-Richards,1988,TIME,1376.1,9893.28
24-CAAL-Richards,1989,TIME,1354.25,9810.81
24-CAAL-Richards,1990,TIME,1263.6,10664.2
24-CAAL-Richards,1991,TIME,1325.13,11155.8
24-CAAL-Richards,1992,TIME,1451.74,11112.9
24-CAAL-Richards,1993,TIME,1699.41,10950.7
24-CAAL-Richards,1994,TIME,1845.75,11101.8
24-CAAL-Richards,1995,TIME,1596.12,11669.9
24-CAAL-Richards,1996,TIME,1710.42,12190.4
24-CAAL-Richards,1997,TIME,1789.98,12285.1
24-CAAL-Richards,1998,TIME,2032.13,12473.2
24-CAAL-Richards,1999,TIME,2239.45,13814.4
24-CAAL-Richards,2000,TIME,2080.16,14431.7
24-CAAL-Richards,2001,TIME,2326.81,14928
24-CAAL-Richards,2002,TIME,2452.47,14978.7
24-CAAL-Richards,2003,TIME,2072.97,14141.3
24-CAAL-Richards,2004,TIME,1640.06,13847.6
24-CAAL-Richards,2005,TIME,1289.08,13271.8
24-CAAL-Richards,2006,TIME,1307.33,12720.9
24-CAAL-Richards,2007,TIME,1450.97,12318.6
24-CAAL-Richards,2008,TIME,1498.73,11891.5
24-CAAL-Richards,2009,TIME,1480.31,11757.7
24-CAAL-Richards,2010,TIME,1596.55,11689.6
24-CAAL-Richards,2011,TIME,1536.46,11472.2
24-CAAL-Richards,2012,TIME,1247.08,11092.2
24-CAAL-Richards,2013,TIME,1021.28,10648.2
24-CAAL-Richards,2014,TIME,1103.92,10221.1
24-CAAL-Richards,2015,TIME,937.169,9933.64
24-CAAL-Richards,2016,TIME,832.891,9968.26
24-CAAL-Richards,2017,TIME,861.512,9847.03
24-CAAL-Richards,2018,TIME,971.103,9767.85
24-CAAL-Richards,2019,TIME,953.583,9821.41
24-CAAL-Richards,2020,TIME,875.647,9809.48
24-CAAL-Richards,2021,TIME,821.981,9579.78
24-CAAL-Richards,2022,TIME,995.117,9780.01
24-CAAL-Richards,2023,FORE,1460.03,10652.6
