id,Fleet,Time,Obs,Exp,sel_bio,sel_num,F,Like,Mult
29-CAAL-ASPM-all,1,1952.37,0.002,0.002,0.146441,0.002,2.78917e-09,9.27539e-17,1
29-CAAL-ASPM-all,1,1952.62,0.002,0.002,0.146453,0.002,2.79133e-09,9.28955e-17,1
29-CAAL-ASPM-all,1,1953.12,0.068,0.068,4.97676,0.068,9.48514e-08,9.32536e-17,1
29-CAAL-ASPM-all,1,1953.37,0.014,0.014,1.02508,0.014,1.95238e-08,9.32967e-17,1
29-CAAL-ASPM-all,1,1953.62,0.023,0.023,1.6842,0.023,3.20996e-08,1.81012e-16,1
29-CAAL-ASPM-all,1,1953.87,0.024,0.024,1.75915,0.024,3.35496e-08,1.53874e-13,1
29-CAAL-ASPM-all,1,1954.12,0.175,0.175,12.8077,0.175,2.44097e-07,1.34884e-16,1
29-CAAL-ASPM-all,1,1954.37,0.328,0.328,24.016,0.328,4.57404e-07,9.5778e-17,1
29-CAAL-ASPM-all,1,1954.62,0.257,0.257,18.819,0.257,3.5867e-07,2.83679e-15,1
29-CAAL-ASPM-all,1,1954.87,0.34,0.34,24.9211,0.34,4.75279e-07,1.72589e-14,1
29-CAAL-ASPM-all,1,1955.12,0.216,0.216,15.8082,0.216,3.01282e-07,1.26823e-16,1
29-CAAL-ASPM-all,1,1955.37,0.228,0.228,16.6938,0.228,3.17947e-07,9.98574e-17,1
29-CAAL-ASPM-all,1,1955.62,0.184,0.184,13.4734,0.184,2.56787e-07,1.87271e-16,1
29-CAAL-ASPM-all,1,1955.87,0.412,0.412,30.1983,0.412,5.75912e-07,2.36413e-16,1
29-CAAL-ASPM-all,1,1956.12,0.14,0.14,10.246,0.14,1.9527e-07,1.13044e-16,1
29-CAAL-ASPM-all,1,1956.37,0.201,0.201,14.7169,0.201,2.80287e-07,1.02599e-16,1
29-CAAL-ASPM-all,1,1956.62,0.112,0.112,8.20114,0.112,1.563e-07,1.34587e-16,1
29-CAAL-ASPM-all,1,1956.87,0.255,0.255,18.6906,0.255,3.56438e-07,1.94946e-16,1
29-CAAL-ASPM-all,1,1957.12,0.125,0.125,9.14818,0.125,1.74341e-07,9.87041e-17,1
29-CAAL-ASPM-all,1,1957.37,0.098,0.098,7.17533,0.098,1.36652e-07,1.07494e-16,1
29-CAAL-ASPM-all,1,1957.62,0.234,0.234,17.1344,0.234,3.26541e-07,1.94367e-16,1
29-CAAL-ASPM-all,1,1957.87,0.645,0.645,47.2758,0.645,9.01537e-07,2.99134e-16,1
29-CAAL-ASPM-all,1,1958.12,0.27,0.27,19.7599,0.27,3.76559e-07,9.49708e-17,1
29-CAAL-ASPM-all,1,1958.37,0.241,0.241,17.6453,0.241,3.36034e-07,9.67383e-17,1
29-CAAL-ASPM-all,1,1958.62,0.61,0.61,44.6661,0.61,8.51192e-07,1.43882e-16,1
29-CAAL-ASPM-all,1,1958.87,1.446,1.446,105.984,1.446,2.021e-06,1.74888e-16,1
29-CAAL-ASPM-all,1,1959.12,0.22,0.22,16.1004,0.22,3.06807e-07,9.92643e-17,1
29-CAAL-ASPM-all,1,1959.37,0.264,0.264,19.329,0.264,3.68079e-07,1.24378e-16,1
29-CAAL-ASPM-all,1,1959.62,0.534,0.534,39.1005,0.534,7.45088e-07,3.0304e-16,1
29-CAAL-ASPM-all,1,1959.87,0.9,0.9,65.9642,0.9,1.25779e-06,2.75468e-16,1
29-CAAL-ASPM-all,1,1960.12,0.211,0.211,15.4415,0.211,2.9423e-07,9.99657e-17,1
29-CAAL-ASPM-all,1,1960.37,0.495,0.495,36.2412,0.495,6.90085e-07,1.07913e-16,1
29-CAAL-ASPM-all,1,1960.62,0.654,0.654,47.8861,0.654,9.12434e-07,2.87279e-16,1
29-CAAL-ASPM-all,1,1960.87,0.978,0.978,71.6795,0.978,1.36665e-06,2.79799e-16,1
29-CAAL-ASPM-all,1,1961.12,0.589,0.589,43.1034,0.589,8.21241e-07,9.42107e-17,1
29-CAAL-ASPM-all,1,1961.37,0.423,0.423,30.9689,0.423,5.89637e-07,1.12062e-16,1
29-CAAL-ASPM-all,1,1961.62,7.602,7.602,556.605,7.602,1.06046e-05,1.2296e-16,1
29-CAAL-ASPM-all,1,1961.87,0.933,0.933,68.3793,0.933,1.30359e-06,2.85723e-16,1
