id,Year,B.Bmsy,F.Fmsy
05-exclude-bad-comp,1952,4.56769,0.0180365
05-exclude-bad-comp,1953,4.60032,0.165811
05-exclude-bad-comp,1954,4.23253,1.32022
05-exclude-bad-comp,1955,1.90792,0.809064
05-exclude-bad-comp,1956,1.63384,0.6599
05-exclude-bad-comp,1957,1.60751,0.59468
05-exclude-bad-comp,1958,1.62213,1.04171
05-exclude-bad-comp,1959,1.28124,0.897845
05-exclude-bad-comp,1960,1.24526,0.94614
05-exclude-bad-comp,1961,1.22176,1.66615
05-exclude-bad-comp,1962,0.831993,1.55315
05-exclude-bad-comp,1963,0.732755,1.85664
05-exclude-bad-comp,1964,0.564597,1.03109
05-exclude-bad-comp,1965,0.71796,1.2377
05-exclude-bad-comp,1966,0.697457,1.60213
05-exclude-bad-comp,1967,0.592782,0.847455
05-exclude-bad-comp,1968,0.777997,0.632154
05-exclude-bad-comp,1969,0.965687,0.563471
05-exclude-bad-comp,1970,1.15584,1.24911
05-exclude-bad-comp,1971,0.894618,1.83613
05-exclude-bad-comp,1972,0.618429,1.9947
05-exclude-bad-comp,1973,0.531042,1.97208
05-exclude-bad-comp,1974,0.491115,1.85574
05-exclude-bad-comp,1975,0.503616,1.43187
05-exclude-bad-comp,1976,0.585179,1.30964
05-exclude-bad-comp,1977,0.618808,0.677793
05-exclude-bad-comp,1978,0.812467,1.25068
05-exclude-bad-comp,1979,0.739011,1.2853
05-exclude-bad-comp,1980,0.702105,0.855545
05-exclude-bad-comp,1981,0.948618,1.49552
05-exclude-bad-comp,1982,0.82529,1.86697
05-exclude-bad-comp,1983,0.640716,1.25379
05-exclude-bad-comp,1984,0.694888,1.29386
05-exclude-bad-comp,1985,0.707754,1.24819
05-exclude-bad-comp,1986,0.626313,1.16763
05-exclude-bad-comp,1987,0.623865,1.14878
05-exclude-bad-comp,1988,0.563827,1.57195
05-exclude-bad-comp,1989,0.521728,2.45316
05-exclude-bad-comp,1990,0.448521,1.7698
05-exclude-bad-comp,1991,0.468225,1.34415
05-exclude-bad-comp,1992,0.554759,0.965591
05-exclude-bad-comp,1993,0.703316,1.10958
05-exclude-bad-comp,1994,0.804089,1.73852
05-exclude-bad-comp,1995,0.683032,1.55629
05-exclude-bad-comp,1996,0.772443,1.30121
05-exclude-bad-comp,1997,0.820414,1.13681
05-exclude-bad-comp,1998,0.974872,1.48395
05-exclude-bad-comp,1999,1.15748,1.26085
05-exclude-bad-comp,2000,1.17121,1.0074
05-exclude-bad-comp,2001,1.2717,0.9343
05-exclude-bad-comp,2002,1.24271,1.08188
05-exclude-bad-comp,2003,1.03736,1.65815
05-exclude-bad-comp,2004,0.73953,1.69312
05-exclude-bad-comp,2005,0.590129,1.48238
05-exclude-bad-comp,2006,0.63391,1.17976
05-exclude-bad-comp,2007,0.765769,1.02862
05-exclude-bad-comp,2008,0.785639,1.16116
05-exclude-bad-comp,2009,0.791212,1.02518
05-exclude-bad-comp,2010,0.898619,1.03984
05-exclude-bad-comp,2011,0.841537,1.31993
05-exclude-bad-comp,2012,0.667375,1.56154
05-exclude-bad-comp,2013,0.506146,1.24328
05-exclude-bad-comp,2014,0.54138,1.64934
05-exclude-bad-comp,2015,0.4488,1.7503
05-exclude-bad-comp,2016,0.394583,1.56941
05-exclude-bad-comp,2017,0.415323,1.30076
05-exclude-bad-comp,2018,0.447833,1.45603
05-exclude-bad-comp,2019,0.450846,1.44862
05-exclude-bad-comp,2020,0.392204,1.45427
05-exclude-bad-comp,2021,0.355247,1.51785
05-exclude-bad-comp,2022,0.461875,1.01706
05-exclude-bad-comp,2023,0.627718,1.01706
