id,number,name,tag,n_warn,par_status,par_afterbound,nfleets,startyr,endyr,n_seasons,ss_version,n_par_active,n_par_active_nd,n_par_total,log_det_hessian,mgc,nll,Catch,Equil_catch,Survey,Length_comp,SizeFreq,Recruitment,InitEQ_Regime,Forecast_Recruitment,Parm_priors,Parm_softbounds,Parm_devs,Crash_Pen,ltrend,runs,ar,sdr,sigmaR,steepness,M_m,L0_m,Linf_m,k_m,M_f,L0_f,Linf_f,k_f,F_2016,F_2022,SSB_virgin,SSB_Initial,SSB_2016,SSB_2022,MSY,SSB_MSY,F_MSY,B_Bmsy_2016,B_Bmsy_2022,F_Fmsy_2016,F_Fmsy_2022,R_virgin,R_initial,dep_st,dep_dyn_2016,dep_dyn_2022,mohns_rho_ssb,mohns_rho_f,average_xval_cpue_mase,average_xval_len_mase
05-exclude-bad-comp,05,exclude-bad-comp,,10,0.857142857142857,1,15,1952,2022,4,3.3,117,35,194,279.416,0.00162975,988.205,0.0151361,0,-17.2356,159.074,848.181,-1.87601,0,0.0214711,0,0.0254474,0,0,0.181,0.000308490760256199,6.78416812902583e-08,0.18038776956334,0.2,0.8,,,,0.8351,0.36,88.3822,210.992,0.8351,1.56941,1.01706,11264.2,11264.2,1011.75,1184.29,1926.53,2564.09,0.801649,0.394583,0.461875,1.56941,1.01706,121.205,121.205,0.142888975692903,0.108141011389677,0.127943105187989,,,,
