id,Fleet,Fleet_name,Time,Obs,Exp,SE,Dev,Use
05-exclude-bad-comp,15,S01_INDEX.1-4,1979.83,1.86281,1.07475,0.523979,0.550002,1
05-exclude-bad-comp,15,S01_INDEX.1-4,1980.83,1.31391,1.34837,0.523317,-0.0258909,1
05-exclude-bad-comp,15,S01_INDEX.1-4,1981.83,1.2559,1.28355,0.523402,-0.021779,1
05-exclude-bad-comp,15,S01_INDEX.1-4,1982.83,1.50646,1.00376,0.517153,0.406006,1
05-exclude-bad-comp,15,S01_INDEX.1-4,1983.83,0.922278,0.993621,0.52108,-0.0745089,1
05-exclude-bad-comp,15,S01_INDEX.1-4,1984.83,1.32673,0.970582,0.51412,0.312577,1
05-exclude-bad-comp,15,S01_INDEX.1-4,1985.83,0.877509,0.903922,0.512722,-0.0296563,1
05-exclude-bad-comp,15,S01_INDEX.1-4,1986.83,0.855618,0.88015,0.526053,-0.0282682,1
05-exclude-bad-comp,15,S01_INDEX.1-4,1987.83,0.835362,0.821704,0.536613,0.0164852,1
05-exclude-bad-comp,15,S01_INDEX.1-4,1988.83,0.736157,0.791025,0.548397,-0.071886,1
05-exclude-bad-comp,15,S01_INDEX.1-4,1989.83,1.65752,0.727505,0.511416,0.823457,1
05-exclude-bad-comp,15,S01_INDEX.1-4,1990.83,1.13159,0.734865,0.527422,0.431692,1
05-exclude-bad-comp,15,S01_INDEX.1-4,1991.83,1.02708,0.803638,0.536473,0.245326,1
05-exclude-bad-comp,15,S01_INDEX.1-4,1992.83,0.558306,1.00319,0.575191,-0.586036,1
05-exclude-bad-comp,15,S01_INDEX.1-4,1993.83,0.81207,1.10742,0.539697,-0.3102,1
05-exclude-bad-comp,15,S01_INDEX.1-4,1994.83,1.12053,1.02241,0.53193,0.0916436,1
05-exclude-bad-comp,15,S01_INDEX.1-4,1995.83,1.11373,1.08029,0.549242,0.0304873,1
05-exclude-bad-comp,15,S01_INDEX.1-4,1996.83,1.1907,1.1493,0.532667,0.0353868,1
05-exclude-bad-comp,15,S01_INDEX.1-4,1997.83,1.31626,1.39831,0.538998,-0.0604725,1
05-exclude-bad-comp,15,S01_INDEX.1-4,1998.83,1.99334,1.66437,0.519467,0.180367,1
05-exclude-bad-comp,15,S01_INDEX.1-4,1999.83,1.18608,1.66861,0.560247,-0.341337,1
05-exclude-bad-comp,15,S01_INDEX.1-4,2000.83,0.788006,1.79073,0.574838,-0.820871,1
05-exclude-bad-comp,15,S01_INDEX.1-4,2001.83,0.727835,1.71705,0.571019,-0.858289,1
05-exclude-bad-comp,15,S01_INDEX.1-4,2002.83,0.803887,1.49399,0.552375,-0.619744,1
05-exclude-bad-comp,15,S01_INDEX.1-4,2003.83,1.3191,1.10376,0.535812,0.178228,1
05-exclude-bad-comp,15,S01_INDEX.1-4,2004.83,1.26325,0.909597,0.539745,0.328441,1
05-exclude-bad-comp,15,S01_INDEX.1-4,2005.83,1.04284,0.945167,0.555266,0.0983413,1
05-exclude-bad-comp,15,S01_INDEX.1-4,2006.83,0.740614,1.05976,0.56539,-0.35832,1
05-exclude-bad-comp,15,S01_INDEX.1-4,2007.83,0.829133,1.13533,0.554383,-0.314297,1
05-exclude-bad-comp,15,S01_INDEX.1-4,2008.83,1.047,1.13438,0.552237,-0.0801589,1
05-exclude-bad-comp,15,S01_INDEX.1-4,2009.83,0.645173,1.23889,0.570791,-0.652455,1
05-exclude-bad-comp,15,S01_INDEX.1-4,2010.83,0.790723,1.16468,0.567114,-0.387253,1
05-exclude-bad-comp,15,S01_INDEX.1-4,2011.83,0.722675,0.955707,0.571027,-0.279491,1
05-exclude-bad-comp,15,S01_INDEX.1-4,2012.83,0.69595,0.75002,0.575333,-0.0748225,1
05-exclude-bad-comp,15,S01_INDEX.1-4,2013.83,0.717588,0.760517,0.579687,-0.0581031,1
05-exclude-bad-comp,15,S01_INDEX.1-4,2014.83,0.790042,0.68528,0.575679,0.142259,1
05-exclude-bad-comp,15,S01_INDEX.1-4,2015.83,0.78514,0.608593,0.577051,0.254712,1
05-exclude-bad-comp,15,S01_INDEX.1-4,2016.83,0.687733,0.610216,0.571492,0.119588,1
05-exclude-bad-comp,15,S01_INDEX.1-4,2017.83,0.591417,0.645484,0.557913,-0.0874792,1
05-exclude-bad-comp,15,S01_INDEX.1-4,2018.83,0.724244,0.68771,0.567553,0.0517608,1
05-exclude-bad-comp,15,S01_INDEX.1-4,2019.83,0.794833,0.587734,0.552768,0.301857,1
05-exclude-bad-comp,15,S01_INDEX.1-4,2020.83,0.742562,0.552573,0.563178,0.29552,1
05-exclude-bad-comp,15,S01_INDEX.1-4,2021.83,1.23811,0.678596,0.548316,0.601316,1
05-exclude-bad-comp,15,S01_INDEX.1-4,2022.83,0.912191,0.884774,0.574636,0.0305169,1
