id,type,yr,Value,StdDev
44-CAAL-revASPM-14,ssb,1952,13833,2458.75
44-CAAL-revASPM-14,ssb,1953,13782.9,2441.92
44-CAAL-revASPM-14,ssb,1954,12564,2438.99
44-CAAL-revASPM-14,ssb,1955,6076.64,2519.79
44-CAAL-revASPM-14,ssb,1956,5124.35,2353.25
44-CAAL-revASPM-14,ssb,1957,5111.07,2268.03
44-CAAL-revASPM-14,ssb,1958,5231.54,2271.7
44-CAAL-revASPM-14,ssb,1959,4340.12,2219.44
44-CAAL-revASPM-14,ssb,1960,4134.02,2214.64
44-CAAL-revASPM-14,ssb,1961,3985.81,2194.77
44-CAAL-revASPM-14,ssb,1962,2968.55,2083.07
44-CAAL-revASPM-14,ssb,1963,2621.01,2043.44
44-CAAL-revASPM-14,ssb,1964,2331.86,2024.87
44-CAAL-revASPM-14,ssb,1965,2994.02,2287.73
44-CAAL-revASPM-14,ssb,1966,3272.57,2506.97
44-CAAL-revASPM-14,ssb,1967,3164.07,2679.36
44-CAAL-revASPM-14,ssb,1968,3879.01,2861.89
44-CAAL-revASPM-14,ssb,1969,4707.19,3015.56
44-CAAL-revASPM-14,ssb,1970,5409.77,3135.44
44-CAAL-revASPM-14,ssb,1971,4800.12,3041.05
44-CAAL-revASPM-14,ssb,1972,4194.68,2894.55
44-CAAL-revASPM-14,ssb,1973,4141.06,2791.01
44-CAAL-revASPM-14,ssb,1974,4283.54,2760.01
44-CAAL-revASPM-14,ssb,1975,4650.25,2815.79
44-CAAL-revASPM-14,ssb,1976,5160.04,2894.85
44-CAAL-revASPM-14,ssb,1977,5622.68,2956.95
44-CAAL-revASPM-14,ssb,1978,6540.37,3035.65
44-CAAL-revASPM-14,ssb,1979,6449.22,2992.56
44-CAAL-revASPM-14,ssb,1980,6333.1,2972.82
44-CAAL-revASPM-14,ssb,1981,6689.05,2953.83
44-CAAL-revASPM-14,ssb,1982,5824.39,2818.16
44-CAAL-revASPM-14,ssb,1983,5007.9,2709.35
44-CAAL-revASPM-14,ssb,1984,5330.08,2695.61
44-CAAL-revASPM-14,ssb,1985,5382.6,2679.84
44-CAAL-revASPM-14,ssb,1986,5342.72,2688.59
44-CAAL-revASPM-14,ssb,1987,5537.51,2713.18
44-CAAL-revASPM-14,ssb,1988,5840.97,2734.4
44-CAAL-revASPM-14,ssb,1989,5791.02,2706.86
44-CAAL-revASPM-14,ssb,1990,5026.34,2623.01
44-CAAL-revASPM-14,ssb,1991,5075.73,2613.82
44-CAAL-revASPM-14,ssb,1992,5428.6,2639.87
44-CAAL-revASPM-14,ssb,1993,5891.06,2681.45
44-CAAL-revASPM-14,ssb,1994,6056.21,2707.89
44-CAAL-revASPM-14,ssb,1995,5490.57,2658.27
44-CAAL-revASPM-14,ssb,1996,5594.21,2659.11
44-CAAL-revASPM-14,ssb,1997,5995.71,2666.77
44-CAAL-revASPM-14,ssb,1998,6272.94,2637.53
44-CAAL-revASPM-14,ssb,1999,5378.76,2501.91
44-CAAL-revASPM-14,ssb,2000,4772.77,2375.63
44-CAAL-revASPM-14,ssb,2001,4471,2313.5
44-CAAL-revASPM-14,ssb,2002,4543.04,2300.58
44-CAAL-revASPM-14,ssb,2003,4711.75,2273.97
44-CAAL-revASPM-14,ssb,2004,4188.88,2176.98
44-CAAL-revASPM-14,ssb,2005,3956.21,2125.08
44-CAAL-revASPM-14,ssb,2006,3997.25,2147.53
44-CAAL-revASPM-14,ssb,2007,4205.69,2226.27
44-CAAL-revASPM-14,ssb,2008,4402.67,2312.05
44-CAAL-revASPM-14,ssb,2009,4293.86,2352.99
44-CAAL-revASPM-14,ssb,2010,4257.18,2349.95
44-CAAL-revASPM-14,ssb,2011,4176.52,2334.89
44-CAAL-revASPM-14,ssb,2012,3950.17,2315.27
44-CAAL-revASPM-14,ssb,2013,3825.02,2318.3
44-CAAL-revASPM-14,ssb,2014,4160.23,2389.69
44-CAAL-revASPM-14,ssb,2015,4122.31,2423.07
44-CAAL-revASPM-14,ssb,2016,4079.11,2471.38
44-CAAL-revASPM-14,ssb,2017,4333.65,2534.72
44-CAAL-revASPM-14,ssb,2018,4666.48,2591.99
44-CAAL-revASPM-14,ssb,2019,4874.37,2638.23
44-CAAL-revASPM-14,ssb,2020,5134.04,2690.58
44-CAAL-revASPM-14,ssb,2021,5417.33,2721.12
44-CAAL-revASPM-14,ssb,2022,5625.88,2741.3
