id,Year,B.Bmsy,F.Fmsy
03-chg-selex-1979,1979,2.72116,0.214441
03-chg-selex-1979,1980,2.83968,0.142675
03-chg-selex-1979,1981,3.09468,0.286217
03-chg-selex-1979,1982,3.18159,0.275238
03-chg-selex-1979,1983,3.10155,0.174434
03-chg-selex-1979,1984,3.07568,0.196716
03-chg-selex-1979,1985,3.10803,0.199998
03-chg-selex-1979,1986,3.01422,0.18621
03-chg-selex-1979,1987,2.95952,0.192564
03-chg-selex-1979,1988,2.82565,0.234113
03-chg-selex-1979,1989,2.89713,0.263719
03-chg-selex-1979,1990,3.10836,0.18234
03-chg-selex-1979,1991,3.24211,0.160217
03-chg-selex-1979,1992,3.26244,0.15875
03-chg-selex-1979,1993,3.28822,0.194204
03-chg-selex-1979,1994,3.3568,0.305142
03-chg-selex-1979,1995,3.2865,0.238268
03-chg-selex-1979,1996,3.27032,0.227049
03-chg-selex-1979,1997,3.18704,0.217821
03-chg-selex-1979,1998,3.3892,0.270212
03-chg-selex-1979,1999,3.92419,0.27461
03-chg-selex-1979,2000,4.15974,0.244134
03-chg-selex-1979,2001,4.22511,0.265959
03-chg-selex-1979,2002,3.89724,0.314544
03-chg-selex-1979,2003,3.44988,0.401132
03-chg-selex-1979,2004,3.11744,0.324493
03-chg-selex-1979,2005,3.05234,0.226121
03-chg-selex-1979,2006,3.24401,0.207512
03-chg-selex-1979,2007,3.34418,0.196698
03-chg-selex-1979,2008,3.32306,0.253972
03-chg-selex-1979,2009,3.14771,0.265608
03-chg-selex-1979,2010,2.96376,0.282905
03-chg-selex-1979,2011,2.71733,0.348865
03-chg-selex-1979,2012,2.42046,0.356152
03-chg-selex-1979,2013,2.19334,0.243608
03-chg-selex-1979,2014,2.17335,0.32631
03-chg-selex-1979,2015,2.20068,0.286305
03-chg-selex-1979,2016,2.25494,0.204908
03-chg-selex-1979,2017,2.38235,0.196517
03-chg-selex-1979,2018,2.50278,0.222151
03-chg-selex-1979,2019,2.61498,0.203271
03-chg-selex-1979,2020,2.65704,0.187001
03-chg-selex-1979,2021,2.74871,0.158816
03-chg-selex-1979,2022,3.27796,0.125584
03-chg-selex-1979,2023,3.80224,0.125584
