id,type,yr,Value,StdDev
58-CAAL-NZdblnorm-75,rec,1952,183.584,37.4372
58-CAAL-NZdblnorm-75,rec,1953,179.318,35.8713
58-CAAL-NZdblnorm-75,rec,1954,171.873,33.9746
58-CAAL-NZdblnorm-75,rec,1955,159.469,31.4807
58-CAAL-NZdblnorm-75,rec,1956,158.121,31.337
58-CAAL-NZdblnorm-75,rec,1957,161.596,32.1785
58-CAAL-NZdblnorm-75,rec,1958,164.02,32.3856
58-CAAL-NZdblnorm-75,rec,1959,155.942,30.9361
58-CAAL-NZdblnorm-75,rec,1960,156.592,30.4559
58-CAAL-NZdblnorm-75,rec,1961,150.022,28.5971
58-CAAL-NZdblnorm-75,rec,1962,131.622,26.1637
58-CAAL-NZdblnorm-75,rec,1963,126.036,25.3863
58-CAAL-NZdblnorm-75,rec,1964,118.026,24.3917
58-CAAL-NZdblnorm-75,rec,1965,123.607,24.6328
58-CAAL-NZdblnorm-75,rec,1966,122.348,24.5408
58-CAAL-NZdblnorm-75,rec,1967,118.068,24.614
58-CAAL-NZdblnorm-75,rec,1968,128.438,24.6458
58-CAAL-NZdblnorm-75,rec,1969,132.126,23.9745
58-CAAL-NZdblnorm-75,rec,1970,130.672,23.3053
58-CAAL-NZdblnorm-75,rec,1971,125.311,22.8822
58-CAAL-NZdblnorm-75,rec,1972,116.723,22.449
58-CAAL-NZdblnorm-75,rec,1973,115.796,21.3845
58-CAAL-NZdblnorm-75,rec,1974,105.095,19.6293
58-CAAL-NZdblnorm-75,rec,1975,105.075,19.5546
58-CAAL-NZdblnorm-75,rec,1976,116.259,20.3704
58-CAAL-NZdblnorm-75,rec,1977,120.815,21.4722
58-CAAL-NZdblnorm-75,rec,1978,148.023,22.0432
58-CAAL-NZdblnorm-75,rec,1979,140.022,21.7626
58-CAAL-NZdblnorm-75,rec,1980,148.217,18.6853
58-CAAL-NZdblnorm-75,rec,1981,104.113,16.0763
58-CAAL-NZdblnorm-75,rec,1982,119.797,17.0503
58-CAAL-NZdblnorm-75,rec,1983,96.1816,14.4312
58-CAAL-NZdblnorm-75,rec,1984,97.242,12.9914
58-CAAL-NZdblnorm-75,rec,1985,75.3268,12.1339
58-CAAL-NZdblnorm-75,rec,1986,99.9326,19.0946
58-CAAL-NZdblnorm-75,rec,1987,164.133,22.3783
58-CAAL-NZdblnorm-75,rec,1988,113.63,18.5082
58-CAAL-NZdblnorm-75,rec,1989,98.4152,16.8263
58-CAAL-NZdblnorm-75,rec,1990,95.8937,18.0802
58-CAAL-NZdblnorm-75,rec,1991,115.165,22.3993
58-CAAL-NZdblnorm-75,rec,1992,142.944,25.2272
58-CAAL-NZdblnorm-75,rec,1993,145.02,24.5748
58-CAAL-NZdblnorm-75,rec,1994,125.709,21.0588
58-CAAL-NZdblnorm-75,rec,1995,116.172,20.8058
58-CAAL-NZdblnorm-75,rec,1996,238.436,25.2752
58-CAAL-NZdblnorm-75,rec,1997,136.423,17.089
58-CAAL-NZdblnorm-75,rec,1998,190.885,21.9726
58-CAAL-NZdblnorm-75,rec,1999,169.658,15.0742
58-CAAL-NZdblnorm-75,rec,2000,86.1933,11.0727
58-CAAL-NZdblnorm-75,rec,2001,178.305,17.6826
58-CAAL-NZdblnorm-75,rec,2002,112.589,15.5923
58-CAAL-NZdblnorm-75,rec,2003,123.767,18.3213
58-CAAL-NZdblnorm-75,rec,2004,119.962,18.1278
58-CAAL-NZdblnorm-75,rec,2005,94.1145,15.3961
58-CAAL-NZdblnorm-75,rec,2006,116.69,18.9761
58-CAAL-NZdblnorm-75,rec,2007,114.704,17.935
58-CAAL-NZdblnorm-75,rec,2008,105.584,15.3309
58-CAAL-NZdblnorm-75,rec,2009,96.1276,14.1273
58-CAAL-NZdblnorm-75,rec,2010,93.6859,12.7615
58-CAAL-NZdblnorm-75,rec,2011,90.0794,11.9824
58-CAAL-NZdblnorm-75,rec,2012,83.234,10.7282
58-CAAL-NZdblnorm-75,rec,2013,98.6612,10.1551
58-CAAL-NZdblnorm-75,rec,2014,78.4024,8.64546
58-CAAL-NZdblnorm-75,rec,2015,81.5529,9.77951
58-CAAL-NZdblnorm-75,rec,2016,82.6018,9.73627
58-CAAL-NZdblnorm-75,rec,2017,80.6528,8.75206
58-CAAL-NZdblnorm-75,rec,2018,67.1362,8.9187
58-CAAL-NZdblnorm-75,rec,2019,92.5848,15.2905
58-CAAL-NZdblnorm-75,rec,2020,130.085,26.5029
58-CAAL-NZdblnorm-75,rec,2021,98.5192,21.9585
58-CAAL-NZdblnorm-75,rec,2022,105.483,25.5609
