id,number,name,tag,n_warn,par_status,par_afterbound,nfleets,startyr,endyr,n_seasons,ss_version,n_par_active,n_par_active_nd,n_par_total,log_det_hessian,mgc,nll,Catch,Equil_catch,Survey,Length_comp,Age_comp,SizeFreq,Recruitment,InitEQ_Regime,Forecast_Recruitment,Parm_priors,Parm_softbounds,Parm_devs,Crash_Pen,ltrend,runs,ar,sdr,sigmaR,steepness,M_m,L0_m,Linf_m,k_m,M_f,L0_f,Linf_f,k_f,F_2016,F_2022,SSB_virgin,SSB_Initial,SSB_2016,SSB_2022,MSY,SSB_MSY,F_MSY,B_Bmsy_2016,B_Bmsy_2022,F_Fmsy_2016,F_Fmsy_2022,R_virgin,R_initial,dep_st,dep_dyn_2016,dep_dyn_2022,mohns_rho_ssb,mohns_rho_f,average_xval_cpue_mase,average_xval_len_mase
58-CAAL-NZdblnorm-75,58,CAAL-NZdblnorm-75,,146,0.232394366197183,0.985915492957746,16,1952,2022,4,3.3,224,142,2609,1093.18,0.00278413,838.665,0.828539,0,-28.3635,108.576,0.10872,756.566,0.902297,0,0.0207488,0,0.0261423,0,0,0.074,0.000308490760256199,0.0255601741420304,0.188825221009661,0.2,0.8,,,,0.465188,0.36,76.6,220.36,0.465188,1.7629,1.0551,11356.2,11356.2,890.626,1100.76,1902.97,2512.13,0.725745,0.354531,0.438177,1.7629,1.0551,160.237,160.237,0.141377397368838,0.0910958595859586,0.114691531293859,,,,
