id,Fleet,Fleet_name,Time,Obs,Exp,SE,Dev,Use
28-CAAL-noNZrec-ASPM,16,S01_INDEX.1-4,1979.83,1.86281,1.20822,0.333202,0.43294,1
28-CAAL-noNZrec-ASPM,16,S01_INDEX.1-4,1980.83,1.31391,1.53764,0.33254,-0.157243,1
28-CAAL-noNZrec-ASPM,16,S01_INDEX.1-4,1981.83,1.2559,1.4221,0.332625,-0.124279,1
28-CAAL-noNZrec-ASPM,16,S01_INDEX.1-4,1982.83,1.50646,1.09614,0.326376,0.317968,1
28-CAAL-noNZrec-ASPM,16,S01_INDEX.1-4,1983.83,0.922278,1.13095,0.330303,-0.20397,1
28-CAAL-noNZrec-ASPM,16,S01_INDEX.1-4,1984.83,1.32673,1.0995,0.323343,0.18786,1
28-CAAL-noNZrec-ASPM,16,S01_INDEX.1-4,1985.83,0.877509,1.02686,0.321945,-0.157178,1
28-CAAL-noNZrec-ASPM,16,S01_INDEX.1-4,1986.83,0.855618,1.00152,0.335276,-0.15745,1
28-CAAL-noNZrec-ASPM,16,S01_INDEX.1-4,1987.83,0.835362,0.921858,0.345836,-0.098526,1
28-CAAL-noNZrec-ASPM,16,S01_INDEX.1-4,1988.83,0.736157,0.83993,0.35762,-0.131875,1
28-CAAL-noNZrec-ASPM,16,S01_INDEX.1-4,1989.83,1.65752,0.836414,0.320639,0.683954,1
28-CAAL-noNZrec-ASPM,16,S01_INDEX.1-4,1990.83,1.13159,0.901073,0.336645,0.227792,1
28-CAAL-noNZrec-ASPM,16,S01_INDEX.1-4,1991.83,1.02708,0.945801,0.345696,0.082443,1
28-CAAL-noNZrec-ASPM,16,S01_INDEX.1-4,1992.83,0.558306,1.11232,0.384414,-0.689298,1
28-CAAL-noNZrec-ASPM,16,S01_INDEX.1-4,1993.83,0.81207,1.13621,0.34892,-0.335868,1
28-CAAL-noNZrec-ASPM,16,S01_INDEX.1-4,1994.83,1.12053,1.02821,0.341153,0.0859846,1
28-CAAL-noNZrec-ASPM,16,S01_INDEX.1-4,1995.83,1.11373,1.09993,0.358465,0.0124675,1
28-CAAL-noNZrec-ASPM,16,S01_INDEX.1-4,1996.83,1.1907,1.16433,0.34189,0.0223993,1
28-CAAL-noNZrec-ASPM,16,S01_INDEX.1-4,1997.83,1.31626,1.28619,0.348221,0.0231076,1
28-CAAL-noNZrec-ASPM,16,S01_INDEX.1-4,1998.83,1.99334,1.48428,0.32869,0.294883,1
28-CAAL-noNZrec-ASPM,16,S01_INDEX.1-4,1999.83,1.18608,1.37352,0.36947,-0.146724,1
28-CAAL-noNZrec-ASPM,16,S01_INDEX.1-4,2000.83,0.788006,1.539,0.384061,-0.669385,1
28-CAAL-noNZrec-ASPM,16,S01_INDEX.1-4,2001.83,0.727835,1.6814,0.380242,-0.837309,1
28-CAAL-noNZrec-ASPM,16,S01_INDEX.1-4,2002.83,0.803887,1.50031,0.361598,-0.62397,1
28-CAAL-noNZrec-ASPM,16,S01_INDEX.1-4,2003.83,1.3191,1.14364,0.345035,0.142732,1
28-CAAL-noNZrec-ASPM,16,S01_INDEX.1-4,2004.83,1.26325,0.918576,0.348968,0.318619,1
28-CAAL-noNZrec-ASPM,16,S01_INDEX.1-4,2005.83,1.04284,0.887926,0.364489,0.160815,1
28-CAAL-noNZrec-ASPM,16,S01_INDEX.1-4,2006.83,0.740614,0.955061,0.374613,-0.254295,1
28-CAAL-noNZrec-ASPM,16,S01_INDEX.1-4,2007.83,0.829133,1.03662,0.363606,-0.223336,1
28-CAAL-noNZrec-ASPM,16,S01_INDEX.1-4,2008.83,1.047,0.965213,0.36146,0.0813356,1
28-CAAL-noNZrec-ASPM,16,S01_INDEX.1-4,2009.83,0.645173,1.05779,0.380014,-0.494414,1
28-CAAL-noNZrec-ASPM,16,S01_INDEX.1-4,2010.83,0.790723,1.05376,0.376337,-0.28717,1
28-CAAL-noNZrec-ASPM,16,S01_INDEX.1-4,2011.83,0.722675,0.870462,0.38025,-0.186064,1
28-CAAL-noNZrec-ASPM,16,S01_INDEX.1-4,2012.83,0.69595,0.702018,0.384556,-0.00868141,1
28-CAAL-noNZrec-ASPM,16,S01_INDEX.1-4,2013.83,0.717588,0.733491,0.38891,-0.0219204,1
28-CAAL-noNZrec-ASPM,16,S01_INDEX.1-4,2014.83,0.790042,0.670324,0.384902,0.164325,1
28-CAAL-noNZrec-ASPM,16,S01_INDEX.1-4,2015.83,0.78514,0.583264,0.386274,0.297221,1
28-CAAL-noNZrec-ASPM,16,S01_INDEX.1-4,2016.83,0.687733,0.572294,0.380715,0.183747,1
28-CAAL-noNZrec-ASPM,16,S01_INDEX.1-4,2017.83,0.591417,0.630545,0.367136,-0.0640628,1
28-CAAL-noNZrec-ASPM,16,S01_INDEX.1-4,2018.83,0.724244,0.685436,0.376776,0.0550735,1
28-CAAL-noNZrec-ASPM,16,S01_INDEX.1-4,2019.83,0.794833,0.599843,0.361991,0.281465,1
28-CAAL-noNZrec-ASPM,16,S01_INDEX.1-4,2020.83,0.742562,0.526203,0.372401,0.34442,1
28-CAAL-noNZrec-ASPM,16,S01_INDEX.1-4,2021.83,1.23811,0.572878,0.357539,0.770668,1
28-CAAL-noNZrec-ASPM,16,S01_INDEX.1-4,2022.83,0.912191,0.827892,0.383859,0.0969665,1
