id,Yr,Era,SSB,SSB_nofishing
28-CAAL-noNZrec-ASPM,1950,VIRG,13500.5,13500.5
28-CAAL-noNZrec-ASPM,1951,INIT,13500.5,13500.5
28-CAAL-noNZrec-ASPM,1952,TIME,13524.4,13524.4
28-CAAL-noNZrec-ASPM,1953,TIME,13469.7,13532.6
28-CAAL-noNZrec-ASPM,1954,TIME,12123.2,13545.5
28-CAAL-noNZrec-ASPM,1955,TIME,5046.8,13568.4
28-CAAL-noNZrec-ASPM,1956,TIME,4016.46,13595.5
28-CAAL-noNZrec-ASPM,1957,TIME,3987.6,13620.6
28-CAAL-noNZrec-ASPM,1958,TIME,4071.41,13642
28-CAAL-noNZrec-ASPM,1959,TIME,3101.28,13661.1
28-CAAL-noNZrec-ASPM,1960,TIME,2844.31,13679.1
28-CAAL-noNZrec-ASPM,1961,TIME,2659.19,13695.7
28-CAAL-noNZrec-ASPM,1962,TIME,1625.47,13709.8
28-CAAL-noNZrec-ASPM,1963,TIME,1261.98,13720.9
28-CAAL-noNZrec-ASPM,1964,TIME,943.813,13727.8
28-CAAL-noNZrec-ASPM,1965,TIME,1313.61,13724.7
28-CAAL-noNZrec-ASPM,1966,TIME,1278.93,13711.2
28-CAAL-noNZrec-ASPM,1967,TIME,906.159,13692.9
28-CAAL-noNZrec-ASPM,1968,TIME,1333.37,13674.5
28-CAAL-noNZrec-ASPM,1969,TIME,1824.61,13656.6
28-CAAL-noNZrec-ASPM,1970,TIME,2142.18,13639.7
28-CAAL-noNZrec-ASPM,1971,TIME,1468,13626
28-CAAL-noNZrec-ASPM,1972,TIME,1038.17,13614.9
28-CAAL-noNZrec-ASPM,1973,TIME,1050.86,13605.2
28-CAAL-noNZrec-ASPM,1974,TIME,1010.04,13596.9
28-CAAL-noNZrec-ASPM,1975,TIME,1021.04,13587.7
28-CAAL-noNZrec-ASPM,1976,TIME,1165.06,13574.6
28-CAAL-noNZrec-ASPM,1977,TIME,1287.89,13563.9
28-CAAL-noNZrec-ASPM,1978,TIME,1794.15,13561
28-CAAL-noNZrec-ASPM,1979,TIME,1578.86,13546.6
28-CAAL-noNZrec-ASPM,1980,TIME,1431.96,13538
28-CAAL-noNZrec-ASPM,1981,TIME,1954.32,13709.8
28-CAAL-noNZrec-ASPM,1982,TIME,1614.99,14020.3
28-CAAL-noNZrec-ASPM,1983,TIME,1266.8,14441.2
28-CAAL-noNZrec-ASPM,1984,TIME,1440.91,14150.4
28-CAAL-noNZrec-ASPM,1985,TIME,1436.07,13680.8
28-CAAL-noNZrec-ASPM,1986,TIME,1265.44,13144.2
28-CAAL-noNZrec-ASPM,1987,TIME,1251.11,12597.6
28-CAAL-noNZrec-ASPM,1988,TIME,1144.46,11875.1
28-CAAL-noNZrec-ASPM,1989,TIME,1104.65,11682.6
28-CAAL-noNZrec-ASPM,1990,TIME,1025.32,12586.2
28-CAAL-noNZrec-ASPM,1991,TIME,1088.56,13208.1
28-CAAL-noNZrec-ASPM,1992,TIME,1195.77,13216.5
28-CAAL-noNZrec-ASPM,1993,TIME,1408.17,13022.3
28-CAAL-noNZrec-ASPM,1994,TIME,1527.91,13150.5
28-CAAL-noNZrec-ASPM,1995,TIME,1311.09,13797.9
28-CAAL-noNZrec-ASPM,1996,TIME,1466.6,14458.6
28-CAAL-noNZrec-ASPM,1997,TIME,1537.96,14591.3
28-CAAL-noNZrec-ASPM,1998,TIME,1725.38,14718.3
28-CAAL-noNZrec-ASPM,1999,TIME,1871.41,16042.3
28-CAAL-noNZrec-ASPM,2000,TIME,1698.58,16701.5
28-CAAL-noNZrec-ASPM,2001,TIME,1904.66,17162.8
28-CAAL-noNZrec-ASPM,2002,TIME,2081.13,17270.2
28-CAAL-noNZrec-ASPM,2003,TIME,1791.9,16483.1
28-CAAL-noNZrec-ASPM,2004,TIME,1414.53,16202.2
28-CAAL-noNZrec-ASPM,2005,TIME,1090.19,15585.1
28-CAAL-noNZrec-ASPM,2006,TIME,1096.71,14914.4
28-CAAL-noNZrec-ASPM,2007,TIME,1220.91,14405.5
28-CAAL-noNZrec-ASPM,2008,TIME,1247.66,13920.2
28-CAAL-noNZrec-ASPM,2009,TIME,1203.05,13742.8
28-CAAL-noNZrec-ASPM,2010,TIME,1334.08,13684.4
28-CAAL-noNZrec-ASPM,2011,TIME,1312.42,13527.9
28-CAAL-noNZrec-ASPM,2012,TIME,1059.26,13192
28-CAAL-noNZrec-ASPM,2013,TIME,861.104,12737.4
28-CAAL-noNZrec-ASPM,2014,TIME,953.595,12256.6
28-CAAL-noNZrec-ASPM,2015,TIME,796.773,11933.2
28-CAAL-noNZrec-ASPM,2016,TIME,695.682,12001.1
28-CAAL-noNZrec-ASPM,2017,TIME,718.407,11892.5
28-CAAL-noNZrec-ASPM,2018,TIME,812.949,11811
28-CAAL-noNZrec-ASPM,2019,TIME,797.508,11931.4
28-CAAL-noNZrec-ASPM,2020,TIME,726.111,12010.7
28-CAAL-noNZrec-ASPM,2021,TIME,653.172,11769.1
28-CAAL-noNZrec-ASPM,2022,TIME,755.237,11875
28-CAAL-noNZrec-ASPM,2023,FORE,1089.93,12682.2
