"Label" "Value" "StdDev" "(Val-1.0)/Stddev" "CumNorm"
"Bratio_2001" "Bratio_2001" 0.629041 0.0869907 -4.26436 1.00309e-05
"Bratio_2002" "Bratio_2002" 0.687323 0.0891776 -3.50623 0.000227299
"Bratio_2003" "Bratio_2003" 0.591801 0.0776857 -5.2545 7.43621e-08
"Bratio_2004" "Bratio_2004" 0.467168 0.0676255 -7.87916 1.66402e-15
"Bratio_2005" "Bratio_2005" 0.360051 0.0582686 -10.9827 2.37155e-28
"Bratio_2006" "Bratio_2006" 0.362203 0.0578624 -11.0226 1.52382e-28
"Bratio_2007" "Bratio_2007" 0.403223 0.0630959 -9.45826 1.5921e-21
"Bratio_2008" "Bratio_2008" 0.412058 0.0674956 -8.71082 1.52863e-18
"Bratio_2009" "Bratio_2009" 0.397326 0.0669289 -9.0047 1.09726e-19
"Bratio_2010" "Bratio_2010" 0.440599 0.0671794 -8.32697 4.19516e-17
"Bratio_2011" "Bratio_2011" 0.433447 0.0624835 -9.06725 6.19447e-20
"Bratio_2012" "Bratio_2012" 0.349836 0.0521327 -12.4713 5.53103e-36
"Bratio_2013" "Bratio_2013" 0.284392 0.0443819 -16.1239 9.15553e-59
"Bratio_2014" "Bratio_2014" 0.314938 0.0424139 -16.1518 5.82258e-59
"Bratio_2015" "Bratio_2015" 0.263145 0.0356223 -20.6852 2.55086e-95
"Bratio_2016" "Bratio_2016" 0.229759 0.0327653 -23.5079 1.86312e-122
"Bratio_2017" "Bratio_2017" 0.237264 0.0338996 -22.4999 2.27606e-112
"Bratio_2018" "Bratio_2018" 0.268488 0.0383161 -19.0915 1.59657e-81
"Bratio_2019" "Bratio_2019" 0.263388 0.0389036 -18.9343 3.19601e-80
"Bratio_2020" "Bratio_2020" 0.239808 0.0383946 -19.7995 1.62249e-87
"Bratio_2021" "Bratio_2021" 0.215719 0.0417049 -18.8055 3.65226e-79
"Bratio_2022" "Bratio_2022" 0.249428 0.0616706 -12.1707 2.29865e-34
"Bratio_2023" "Bratio_2023" 0.359963 0.111939 -5.71773 5.4136e-09
"SSB_unfished" "SSB_unfished" 13500.5 459.492 NA NA
"Totbio_unfished" "Totbio_unfished" 20116.6 1094.86 NA NA
"SmryBio_unfished" "SmryBio_unfished" 20116.6 1094.86 NA NA
"Recr_unfished" "Recr_unfished" 174.227 5.92986 NA NA
"SSB_Btgt" "SSB_Btgt" 4050.14 137.848 NA NA
"SPR_Btgt" "SPR_Btgt" 0.34375 3.51045e-18 NA NA
"annF_Btgt" "annF_Btgt" 0.538891 0.0274487 NA NA
"Dead_Catch_Btgt" "Dead_Catch_Btgt" 2069.65 86.8225 NA NA
"SSB_SPR" "SSB_SPR" 3420.11 116.405 NA NA
"annF_SPR" "annF_SPR" 0.638091 0.0327641 NA NA
"Dead_Catch_SPR" "Dead_Catch_SPR" 2112.55 86.5184 NA NA
"SSB_MSY" "SSB_MSY" 3027.88 139.262 NA NA
"SPR_MSY" "SPR_MSY" 0.272763 0.0032081 NA NA
"annF_MSY" "annF_MSY" 0.712567 0.0360384 NA NA
"Dead_Catch_MSY" "Dead_Catch_MSY" 2121.09 85.5204 NA NA
"Ret_Catch_MSY" "Ret_Catch_MSY" 2121.09 85.5204 NA NA
"B_MSY/SSB_unfished" "B_MSY/SSB_unfished" 0.22428 0.00342198 NA NA
"ForeCatch_2023" "ForeCatch_2023" 1366.41 105.706 NA NA
"OFLCatch_2023" "OFLCatch_2023" 1366.41 105.706 NA NA
"ln(SPB)_1952" "ln(SPB)_1952" 9.51225 0.0926898 NA NA
"ln(SPB)_1987" "ln(SPB)_1987" 7.13178 0.124933 NA NA
"ln(SPB)_2022" "ln(SPB)_2022" 6.62703 0.241805 NA NA
