id,number,name,tag,n_warn,par_status,par_afterbound,nfleets,startyr,endyr,n_seasons,ss_version,n_par_active,n_par_active_nd,n_par_total,log_det_hessian,mgc,nll,Catch,Equil_catch,Survey,Length_comp,Age_comp,SizeFreq,Recruitment,InitEQ_Regime,Forecast_Recruitment,Parm_priors,Parm_softbounds,Parm_devs,Crash_Pen,ltrend,runs,ar,sdr,sigmaR,steepness,M_m,L0_m,Linf_m,k_m,M_f,L0_f,Linf_f,k_f,F_2016,F_2022,SSB_virgin,SSB_Initial,SSB_2016,SSB_2022,MSY,SSB_MSY,F_MSY,B_Bmsy_2016,B_Bmsy_2022,F_Fmsy_2016,F_Fmsy_2022,R_virgin,R_initial,dep_st,dep_dyn_2016,dep_dyn_2022,mohns_rho_ssb,mohns_rho_f,average_xval_cpue_mase,average_xval_len_mase
28-CAAL-noNZrec-ASPM,28,CAAL-noNZrec-ASPM,,170,0.221428571428571,0.985714285714286,16,1952,2022,4,3.3,222,140,2605,1042.89,0.0806018,778.173,0.0497226,0,-26.6697,106.312,0.114056,701.581,-3.26096,0,0.0185513,0,0.0287877,0,0,0.446,1.65604274955972e-05,0.169886526878964,0.176651516794806,0.2,0.8,,,,0.372156,0.36,86.4577,232.996,0.372156,2.38158,1.62503,13500.5,13500.5,695.682,755.237,2121.09,3027.88,0.712567,0.229759,0.249428,2.38158,1.62503,174.227,174.227,0.0807325654605385,0.0579681862495938,0.0635989052631579,,,,
