id,Year,B.Bmsy,F.Fmsy
24-CAAL-Richards,1952,4.62831,0.015486
24-CAAL-Richards,1953,4.66445,0.181677
24-CAAL-Richards,1954,4.26224,1.2788
24-CAAL-Richards,1955,2.13627,0.821644
24-CAAL-Richards,1956,1.77561,0.677193
24-CAAL-Richards,1957,1.72504,0.61674
24-CAAL-Richards,1958,1.71896,1.08555
24-CAAL-Richards,1959,1.3537,0.975785
24-CAAL-Richards,1960,1.26866,1.04185
24-CAAL-Richards,1961,1.22305,1.77406
24-CAAL-Richards,1962,0.856995,1.71434
24-CAAL-Richards,1963,0.728699,2.02755
24-CAAL-Richards,1964,0.594003,1.1164
24-CAAL-Richards,1965,0.752663,1.27894
24-CAAL-Richards,1966,0.766172,1.68477
24-CAAL-Richards,1967,0.642252,0.880826
24-CAAL-Richards,1968,0.815333,0.66256
24-CAAL-Richards,1969,1.0195,0.612503
24-CAAL-Richards,1970,1.18158,1.39105
24-CAAL-Richards,1971,0.90022,2.01709
24-CAAL-Richards,1972,0.643659,2.18828
24-CAAL-Richards,1973,0.571586,2.16214
24-CAAL-Richards,1974,0.542514,1.90905
24-CAAL-Richards,1975,0.579483,1.40671
24-CAAL-Richards,1976,0.659971,1.30575
24-CAAL-Richards,1977,0.691931,0.659641
24-CAAL-Richards,1978,0.874023,1.2121
24-CAAL-Richards,1979,0.787124,1.30777
24-CAAL-Richards,1980,0.743197,0.883391
24-CAAL-Richards,1981,0.963365,1.62448
24-CAAL-Richards,1982,0.814158,2.10173
24-CAAL-Richards,1983,0.627082,1.39358
24-CAAL-Richards,1984,0.678354,1.43861
24-CAAL-Richards,1985,0.682746,1.38055
24-CAAL-Richards,1986,0.615467,1.29054
24-CAAL-Richards,1987,0.58945,1.2688
24-CAAL-Richards,1988,0.539431,1.684
24-CAAL-Richards,1989,0.530865,2.59343
24-CAAL-Richards,1990,0.495331,1.80207
24-CAAL-Richards,1991,0.51945,1.38217
24-CAAL-Richards,1992,0.569083,1.01383
24-CAAL-Richards,1993,0.666166,1.26635
24-CAAL-Richards,1994,0.723533,2.04819
24-CAAL-Richards,1995,0.625677,1.89821
24-CAAL-Richards,1996,0.670484,1.62015
24-CAAL-Richards,1997,0.701669,1.44198
24-CAAL-Richards,1998,0.796592,1.97006
24-CAAL-Richards,1999,0.877864,1.70679
24-CAAL-Richards,2000,0.815421,1.37281
24-CAAL-Richards,2001,0.912108,1.16953
24-CAAL-Richards,2002,0.961367,1.25645
24-CAAL-Richards,2003,0.812602,1.92535
24-CAAL-Richards,2004,0.642901,1.92896
24-CAAL-Richards,2005,0.50532,1.78527
24-CAAL-Richards,2006,0.512473,1.48627
24-CAAL-Richards,2007,0.568779,1.32127
24-CAAL-Richards,2008,0.5875,1.51999
24-CAAL-Richards,2009,0.580282,1.32618
24-CAAL-Richards,2010,0.625848,1.33954
24-CAAL-Richards,2011,0.602292,1.66222
24-CAAL-Richards,2012,0.488855,1.8716
24-CAAL-Richards,2013,0.40034,1.49269
24-CAAL-Richards,2014,0.432734,1.83384
24-CAAL-Richards,2015,0.36737,2.02548
24-CAAL-Richards,2016,0.326493,1.87827
24-CAAL-Richards,2017,0.337712,1.48793
24-CAAL-Richards,2018,0.380672,1.65359
24-CAAL-Richards,2019,0.373804,1.63439
24-CAAL-Richards,2020,0.343253,1.58372
24-CAAL-Richards,2021,0.322216,1.73374
24-CAAL-Richards,2022,0.390085,1.15396
24-CAAL-Richards,2023,0.572329,1.15396
