id,Fleet,Fleet_name,Time,Obs,Exp,SE,Dev,Use
24-CAAL-Richards,16,S01_INDEX.1-4,1979.83,1.86281,1.29932,0.333202,0.360242,1
24-CAAL-Richards,16,S01_INDEX.1-4,1980.83,1.31391,1.59353,0.33254,-0.192945,1
24-CAAL-Richards,16,S01_INDEX.1-4,1981.83,1.2559,1.48422,0.332625,-0.16704,1
24-CAAL-Richards,16,S01_INDEX.1-4,1982.83,1.50646,1.13979,0.326376,0.278922,1
24-CAAL-Richards,16,S01_INDEX.1-4,1983.83,0.922278,1.12491,0.330303,-0.198613,1
24-CAAL-Richards,16,S01_INDEX.1-4,1984.83,1.32673,1.1013,0.323343,0.186228,1
24-CAAL-Richards,16,S01_INDEX.1-4,1985.83,0.877509,1.04499,0.321945,-0.174677,1
24-CAAL-Richards,16,S01_INDEX.1-4,1986.83,0.855618,0.994995,0.335276,-0.150914,1
24-CAAL-Richards,16,S01_INDEX.1-4,1987.83,0.835362,0.91132,0.345836,-0.0870289,1
24-CAAL-Richards,16,S01_INDEX.1-4,1988.83,0.736157,0.863009,0.35762,-0.158982,1
24-CAAL-Richards,16,S01_INDEX.1-4,1989.83,1.65752,0.854174,0.320639,0.662943,1
24-CAAL-Richards,16,S01_INDEX.1-4,1990.83,1.13159,0.900588,0.336645,0.228331,1
24-CAAL-Richards,16,S01_INDEX.1-4,1991.83,1.02708,0.943727,0.345696,0.0846382,1
24-CAAL-Richards,16,S01_INDEX.1-4,1992.83,0.558306,1.10339,0.384414,-0.68124,1
24-CAAL-Richards,16,S01_INDEX.1-4,1993.83,0.81207,1.14604,0.34892,-0.344479,1
24-CAAL-Richards,16,S01_INDEX.1-4,1994.83,1.12053,1.04446,0.341153,0.0702992,1
24-CAAL-Richards,16,S01_INDEX.1-4,1995.83,1.11373,1.07307,0.358465,0.0371869,1
24-CAAL-Richards,16,S01_INDEX.1-4,1996.83,1.1907,1.12227,0.34189,0.0591906,1
24-CAAL-Richards,16,S01_INDEX.1-4,1997.83,1.31626,1.26452,0.348221,0.0401029,1
24-CAAL-Richards,16,S01_INDEX.1-4,1998.83,1.99334,1.4658,0.32869,0.307407,1
24-CAAL-Richards,16,S01_INDEX.1-4,1999.83,1.18608,1.38184,0.36947,-0.152765,1
24-CAAL-Richards,16,S01_INDEX.1-4,2000.83,0.788006,1.54556,0.384061,-0.673634,1
24-CAAL-Richards,16,S01_INDEX.1-4,2001.83,0.727835,1.62912,0.380242,-0.805719,1
24-CAAL-Richards,16,S01_INDEX.1-4,2002.83,0.803887,1.42688,0.361598,-0.57379,1
24-CAAL-Richards,16,S01_INDEX.1-4,2003.83,1.3191,1.10054,0.345035,0.181148,1
24-CAAL-Richards,16,S01_INDEX.1-4,2004.83,1.26325,0.89177,0.348968,0.348235,1
24-CAAL-Richards,16,S01_INDEX.1-4,2005.83,1.04284,0.872711,0.364489,0.178099,1
24-CAAL-Richards,16,S01_INDEX.1-4,2006.83,0.740614,0.936114,0.374613,-0.234258,1
24-CAAL-Richards,16,S01_INDEX.1-4,2007.83,0.829133,1.01568,0.363606,-0.202937,1
24-CAAL-Richards,16,S01_INDEX.1-4,2008.83,1.047,0.977468,0.36146,0.0687189,1
24-CAAL-Richards,16,S01_INDEX.1-4,2009.83,0.645173,1.04686,0.380014,-0.484033,1
24-CAAL-Richards,16,S01_INDEX.1-4,2010.83,0.790723,1.01767,0.376337,-0.252324,1
24-CAAL-Richards,16,S01_INDEX.1-4,2011.83,0.722675,0.844336,0.38025,-0.15559,1
24-CAAL-Richards,16,S01_INDEX.1-4,2012.83,0.69595,0.688173,0.384556,0.0112377,1
24-CAAL-Richards,16,S01_INDEX.1-4,2013.83,0.717588,0.704999,0.38891,0.0176988,1
24-CAAL-Richards,16,S01_INDEX.1-4,2014.83,0.790042,0.647383,0.384902,0.199148,1
24-CAAL-Richards,16,S01_INDEX.1-4,2015.83,0.78514,0.574086,0.386274,0.313083,1
24-CAAL-Richards,16,S01_INDEX.1-4,2016.83,0.687733,0.567072,0.380715,0.192914,1
24-CAAL-Richards,16,S01_INDEX.1-4,2017.83,0.591417,0.623306,0.367136,-0.0525169,1
24-CAAL-Richards,16,S01_INDEX.1-4,2018.83,0.724244,0.67048,0.376776,0.0771351,1
24-CAAL-Richards,16,S01_INDEX.1-4,2019.83,0.794833,0.593607,0.361991,0.291915,1
24-CAAL-Richards,16,S01_INDEX.1-4,2020.83,0.742562,0.543936,0.372401,0.311274,1
24-CAAL-Richards,16,S01_INDEX.1-4,2021.83,1.23811,0.626396,0.357539,0.681359,1
24-CAAL-Richards,16,S01_INDEX.1-4,2022.83,0.912191,0.910581,0.383859,0.00176699,1
