id,sex,age,m,len,len_sd,wt,mat,mat_fec,sr
26-CAAL-maxAge-15,1,0,0.707867,78.5509,9.9314,3.59166,1.07818e-08,0,
26-CAAL-maxAge-15,1,1,0.4718,130.421,10.3398,21.1728,0.000349556,0.0124804,
26-CAAL-maxAge-15,1,2,0.4007,163.6,10.601,47.2536,0.102142,6.39555,
26-CAAL-maxAge-15,1,3,0.3766,184.822,10.7681,72.8915,0.602931,48.3903,
26-CAAL-maxAge-15,1,4,0.3669,198.397,10.875,93.8021,0.889085,85.8456,
26-CAAL-maxAge-15,1,5,0.3629,207.079,10.9433,109.259,0.964837,106.477,
26-CAAL-maxAge-15,1,6,0.3612,212.633,10.9871,120.063,0.985009,118.794,
26-CAAL-maxAge-15,1,7,0.3605,216.186,11.015,127.365,0.991651,126.625,
26-CAAL-maxAge-15,1,8,0.3602,218.458,11.0329,132.2,0.994338,131.683,
26-CAAL-maxAge-15,1,9,0.36,219.911,11.0444,135.362,0.995605,134.952,
26-CAAL-maxAge-15,1,10,0.36,220.841,11.0517,137.413,0.99627,137.061,
26-CAAL-maxAge-15,1,11,0.36,221.436,11.0517,138.735,0.996649,138.416,
26-CAAL-maxAge-15,1,12,0.36,221.816,11.0517,139.585,0.996872,139.286,
26-CAAL-maxAge-15,1,13,0.36,222.059,11.0517,140.131,0.997007,139.844,
26-CAAL-maxAge-15,1,14,0.36,222.215,11.0517,140.481,0.997091,140.201,
26-CAAL-maxAge-15,1,15,0.36,222.36,11.0517,140.807,0.997167,140.534,
26-CAAL-maxAge-15,1,0.25,0.64885,93.7653,10.0512,6.64201,2.27856e-07,0,
26-CAAL-maxAge-15,1,1.25,0.454025,140.153,10.4164,27.308,0.00231248,0.0124804,
26-CAAL-maxAge-15,1,2.25,0.394675,169.825,10.65,53.9546,0.205129,6.39555,
26-CAAL-maxAge-15,1,3.25,0.374175,188.804,10.7995,78.6334,0.707609,48.3903,
26-CAAL-maxAge-15,1,4.25,0.3659,200.943,10.895,98.1603,0.918775,85.8456,
26-CAAL-maxAge-15,1,5.25,0.362475,208.708,10.9562,112.352,0.972379,106.477,
26-CAAL-maxAge-15,1,6.25,0.361025,213.675,10.9953,122.172,0.987337,118.794,
26-CAAL-maxAge-15,1,7.25,0.360425,216.852,11.0203,128.769,0.992542,126.625,
26-CAAL-maxAge-15,1,8.25,0.36015,218.884,11.0363,133.122,0.994742,131.683,
26-CAAL-maxAge-15,1,9.25,0.36,220.184,11.0465,135.961,0.995811,134.952,
26-CAAL-maxAge-15,1,10.25,0.36,221.015,11.0517,137.799,0.996385,137.061,
26-CAAL-maxAge-15,1,11.25,0.36,221.547,11.0517,138.984,0.996716,138.416,
26-CAAL-maxAge-15,1,12.25,0.36,221.887,11.0517,139.745,0.996912,139.286,
26-CAAL-maxAge-15,1,13.25,0.36,222.105,11.0517,140.234,0.997032,139.844,
26-CAAL-maxAge-15,1,14.25,0.36,222.244,11.0517,140.547,0.997106,140.201,
26-CAAL-maxAge-15,1,15.25,0.36,222.374,11.0517,140.839,0.997174,140.534,
26-CAAL-maxAge-15,1,0.5,0.589834,107.372,10.1583,10.6731,3.48911e-06,0,
26-CAAL-maxAge-15,1,1.5,0.43625,148.856,10.4849,33.8024,0.0112255,0.0124804,
26-CAAL-maxAge-15,1,2.5,0.38865,175.392,10.6939,60.5066,0.336907,6.39555,
26-CAAL-maxAge-15,1,3.5,0.37175,192.364,10.8275,84.039,0.787994,48.3903,
26-CAAL-maxAge-15,1,4.5,0.3649,203.221,10.913,102.18,0.93964,85.8456,
26-CAAL-maxAge-15,1,5.5,0.36205,210.165,10.9676,115.171,0.977881,106.477,
26-CAAL-maxAge-15,1,6.5,0.36085,214.607,11.0026,124.081,0.989134,118.794,
26-CAAL-maxAge-15,1,7.5,0.36035,217.448,11.025,130.035,0.993263,126.625,
26-CAAL-maxAge-15,1,8.5,0.3601,219.266,11.0393,133.95,0.995079,131.683,
26-CAAL-maxAge-15,1,9.5,0.36,220.428,11.0484,136.498,0.995987,134.952,
26-CAAL-maxAge-15,1,10.5,0.36,221.171,11.0517,138.146,0.996485,137.061,
26-CAAL-maxAge-15,1,11.5,0.36,221.647,11.0517,139.207,0.996775,138.416,
26-CAAL-maxAge-15,1,12.5,0.36,221.951,11.0517,139.888,0.996948,139.286,
26-CAAL-maxAge-15,1,13.5,0.36,222.146,11.0517,140.325,0.997054,139.844,
26-CAAL-maxAge-15,1,14.5,0.36,222.27,11.0517,140.606,0.99712,140.201,
26-CAAL-maxAge-15,1,15.5,0.36,222.386,11.0517,140.867,0.99718,140.534,
26-CAAL-maxAge-15,1,0.75,0.530817,119.54,10.2541,15.5696,3.99804e-05,0,
26-CAAL-maxAge-15,1,1.75,0.418475,156.639,10.5462,40.4973,0.0393932,0.0124804,
26-CAAL-maxAge-15,1,2.75,0.382625,180.37,10.7331,66.8368,0.475922,6.39555,
26-CAAL-maxAge-15,1,3.75,0.369325,195.549,10.8526,89.0963,0.846967,48.3903,
26-CAAL-maxAge-15,1,4.75,0.3639,205.258,10.929,105.875,0.954361,85.8456,
26-CAAL-maxAge-15,1,5.75,0.361625,211.468,10.9779,117.735,0.981952,106.477,
26-CAAL-maxAge-15,1,6.75,0.360675,215.44,11.0092,125.807,0.990539,118.794,
26-CAAL-maxAge-15,1,7.75,0.360275,217.981,11.0292,131.175,0.993852,126.625,
26-CAAL-maxAge-15,1,8.75,0.36005,219.606,11.042,134.694,0.995364,131.683,
26-CAAL-maxAge-15,1,9.75,0.36,220.646,11.0502,136.98,0.996139,134.952,
26-CAAL-maxAge-15,1,10.75,0.36,221.311,11.0517,138.457,0.996573,137.061,
26-CAAL-maxAge-15,1,11.75,0.36,221.736,11.0517,139.406,0.996827,138.416,
26-CAAL-maxAge-15,1,12.75,0.36,222.008,11.0517,140.016,0.996979,139.286,
26-CAAL-maxAge-15,1,13.75,0.36,222.182,11.0517,140.408,0.997074,139.844,
26-CAAL-maxAge-15,1,14.75,0.36,222.294,11.0517,140.658,0.997132,140.201,
26-CAAL-maxAge-15,1,15.75,0.36,222.397,11.0517,140.892,0.997186,140.534,
