id,Fleet,Time,Obs,Exp,sel_bio,sel_num,F,Like,Mult
26-CAAL-maxAge-15,1,1952.37,0.002,0.00199999,0.143528,0.00199999,5.35033e-05,3.41847e-08,1
26-CAAL-maxAge-15,1,1952.62,0.002,0.00199999,0.143744,0.00199999,5.31808e-05,3.37704e-08,1
26-CAAL-maxAge-15,1,1953.12,0.068,0.0679998,4.85718,0.0679998,0.00179968,3.34406e-08,1
26-CAAL-maxAge-15,1,1953.37,0.014,0.014,1.00177,0.014,0.000368291,3.32496e-08,1
26-CAAL-maxAge-15,1,1953.62,0.023,0.0229999,1.64999,0.0229999,0.00060178,6.48409e-08,1
26-CAAL-maxAge-15,1,1953.87,0.024,0.0239973,1.71069,0.0239973,0.00064328,5.16732e-05,1
26-CAAL-maxAge-15,1,1954.12,0.175,0.174999,12.2519,0.174999,0.00482159,5.22397e-08,1
26-CAAL-maxAge-15,1,1954.37,0.328,0.327999,23.0298,0.327999,0.008996,3.71076e-08,1
26-CAAL-maxAge-15,1,1954.62,0.257,0.256996,17.896,0.256996,0.00726067,8.58762e-07,1
26-CAAL-maxAge-15,1,1954.87,0.34,0.340109,22.1351,0.340109,0.0114132,0.000423246,1
26-CAAL-maxAge-15,1,1955.12,0.216,0.215999,13.118,0.215999,0.00805271,8.77915e-08,1
26-CAAL-maxAge-15,1,1955.37,0.228,0.227999,13.9801,0.227999,0.00822205,6.71052e-08,1
26-CAAL-maxAge-15,1,1955.62,0.184,0.183999,11.2997,0.183999,0.00663877,7.31472e-08,1
26-CAAL-maxAge-15,1,1955.87,0.412,0.412005,24.7556,0.412005,0.0158512,7.03219e-07,1
26-CAAL-maxAge-15,1,1956.12,0.14,0.139999,8.274,0.139999,0.00550637,8.89129e-08,1
26-CAAL-maxAge-15,1,1956.37,0.201,0.200999,12.0738,0.200999,0.0076387,7.69354e-08,1
26-CAAL-maxAge-15,1,1956.62,0.112,0.111999,6.79358,0.111999,0.00421601,9.09503e-08,1
26-CAAL-maxAge-15,1,1956.87,0.255,0.255003,15.274,0.255003,0.0101206,5.02929e-07,1
26-CAAL-maxAge-15,1,1957.12,0.125,0.124999,7.38962,0.124999,0.00505228,8.21225e-08,1
26-CAAL-maxAge-15,1,1957.37,0.098,0.0979996,5.88377,0.0979996,0.00381721,8.50118e-08,1
26-CAAL-maxAge-15,1,1957.62,0.234,0.233999,14.1946,0.233999,0.00893422,1.46275e-07,1
26-CAAL-maxAge-15,1,1957.87,0.645,0.645007,38.6472,0.645007,0.0256827,5.00853e-07,1
26-CAAL-maxAge-15,1,1958.12,0.27,0.269999,15.9427,0.269999,0.0109184,7.83562e-08,1
26-CAAL-maxAge-15,1,1958.37,0.241,0.240999,14.4325,0.240999,0.00938475,7.56413e-08,1
26-CAAL-maxAge-15,1,1958.62,0.61,0.609997,36.6599,0.609997,0.0236474,7.65902e-08,1
26-CAAL-maxAge-15,1,1958.87,1.446,1.44609,84.0795,1.44609,0.0613686,1.78305e-05,1
26-CAAL-maxAge-15,1,1959.12,0.22,0.219999,12.4374,0.219999,0.00969274,9.70565e-08,1
26-CAAL-maxAge-15,1,1959.37,0.264,0.263999,15.167,0.263999,0.0111057,1.15584e-07,1
26-CAAL-maxAge-15,1,1959.62,0.534,0.533999,30.6956,0.533999,0.0224411,2.82784e-08,1
26-CAAL-maxAge-15,1,1959.87,0.9,0.900001,50.791,0.900001,0.0396665,4.12847e-09,1
26-CAAL-maxAge-15,1,1960.12,0.211,0.210999,11.861,0.210999,0.0092428,9.7996e-08,1
26-CAAL-maxAge-15,1,1960.37,0.495,0.494998,28.3975,0.494998,0.0207723,9.83926e-08,1
26-CAAL-maxAge-15,1,1960.62,0.654,0.654001,37.462,0.654001,0.0279218,1.09273e-08,1
