id,Yr,SpawnBio,bias_adjusted,pred_recr
63-CAAL-NZdblnormV2-75,1942,11240.5,334.814,313.367
63-CAAL-NZdblnormV2-75,1943,11240.5,334.814,329.254
63-CAAL-NZdblnormV2-75,1944,11240.5,334.814,335.381
63-CAAL-NZdblnormV2-75,1945,11240.5,334.814,347.616
63-CAAL-NZdblnormV2-75,1946,11240.5,334.814,361.199
63-CAAL-NZdblnormV2-75,1947,11240.5,334.814,365.079
63-CAAL-NZdblnormV2-75,1948,11240.5,334.814,367.921
63-CAAL-NZdblnormV2-75,1949,11240.5,334.814,377.181
63-CAAL-NZdblnormV2-75,1950,11240.5,334.814,384.976
63-CAAL-NZdblnormV2-75,1951,11240.5,334.814,372.24
63-CAAL-NZdblnormV2-75,1952,11445.6,335.189,361.107
63-CAAL-NZdblnormV2-75,1953,11625.4,335.508,354.717
63-CAAL-NZdblnormV2-75,1954,10725,333.811,359.598
63-CAAL-NZdblnormV2-75,1955,5649.31,315.31,348.614
63-CAAL-NZdblnormV2-75,1956,4596.52,307.074,343.958
63-CAAL-NZdblnormV2-75,1957,4376.62,304.926,341.15
63-CAAL-NZdblnormV2-75,1958,4432.82,305.492,344.848
63-CAAL-NZdblnormV2-75,1959,3681.05,296.73,321.762
63-CAAL-NZdblnormV2-75,1960,3487.98,293.978,306.196
63-CAAL-NZdblnormV2-75,1961,3314.22,291.277,302.169
63-CAAL-NZdblnormV2-75,1962,2461.9,273.798,281.562
63-CAAL-NZdblnormV2-75,1963,2166.4,265.292,269.12
63-CAAL-NZdblnormV2-75,1964,1841.95,253.746,255.258
63-CAAL-NZdblnormV2-75,1965,2321.35,269.8,274.487
63-CAAL-NZdblnormV2-75,1966,2489.73,274.264,282.31
63-CAAL-NZdblnormV2-75,1967,2274.98,268.342,270.263
63-CAAL-NZdblnormV2-75,1968,2619.65,277.321,277.369
63-CAAL-NZdblnormV2-75,1969,3038.76,286.033,296.406
63-CAAL-NZdblnormV2-75,1970,3444.58,292.791,304.395
63-CAAL-NZdblnormV2-75,1971,2700.92,279,281.139
63-CAAL-NZdblnormV2-75,1972,1957.65,257.689,240.58
63-CAAL-NZdblnormV2-75,1973,1747.55,249.333,233.753
63-CAAL-NZdblnormV2-75,1974,1841.81,253.164,255.237
63-CAAL-NZdblnormV2-75,1975,2154.42,264.192,291.484
63-CAAL-NZdblnormV2-75,1976,2446.07,272.517,327.939
63-CAAL-NZdblnormV2-75,1977,2515.27,274.224,321.278
63-CAAL-NZdblnormV2-75,1978,2924.06,283.251,333.179
