id,Yr,SpawnBio,bias_adjusted,pred_recr
46-CAAL-revASPM-16,1942,21894.5,308.899,308.91
46-CAAL-revASPM-16,1943,21894.5,308.899,308.904
46-CAAL-revASPM-16,1944,21894.5,308.899,308.906
46-CAAL-revASPM-16,1945,21894.5,308.899,308.909
46-CAAL-revASPM-16,1946,21894.5,308.899,308.913
46-CAAL-revASPM-16,1947,21894.5,308.899,308.919
46-CAAL-revASPM-16,1948,21894.5,308.899,308.927
46-CAAL-revASPM-16,1949,21894.5,308.899,308.937
46-CAAL-revASPM-16,1950,21894.5,308.899,308.951
46-CAAL-revASPM-16,1951,21894.5,308.899,308.969
46-CAAL-revASPM-16,1952,21896,308.9,309.065
46-CAAL-revASPM-16,1953,21841.2,308.852,309.043
46-CAAL-revASPM-16,1954,20611.1,307.702,307.922
46-CAAL-revASPM-16,1955,13898.3,298.177,298.424
46-CAAL-revASPM-16,1956,12803,295.773,296.063
46-CAAL-revASPM-16,1957,12745.2,295.635,295.983
46-CAAL-revASPM-16,1958,12922.4,296.052,296.472
46-CAAL-revASPM-16,1959,11970.6,293.683,294.184
46-CAAL-revASPM-16,1960,11817.3,293.269,293.871
46-CAAL-revASPM-16,1961,11683.5,292.9,293.619
46-CAAL-revASPM-16,1962,10504.1,289.293,290.131
46-CAAL-revASPM-16,1963,10141.9,287.973,288.981
46-CAAL-revASPM-16,1964,9841.23,286.805,288.034
46-CAAL-revASPM-16,1965,10895.7,290.369,291.921
46-CAAL-revASPM-16,1966,11447.9,291.967,293.933
46-CAAL-revASPM-16,1967,11543.8,292.175,294.678
46-CAAL-revASPM-16,1968,12490.9,294.616,297.884
46-CAAL-revASPM-16,1969,13483.5,296.835,301.081
46-CAAL-revASPM-16,1970,14282.4,298.398,303.832
46-CAAL-revASPM-16,1971,13503.6,296.744,303.51
46-CAAL-revASPM-16,1972,12707.3,294.874,303.327
46-CAAL-revASPM-16,1973,12525,294.365,305.205
46-CAAL-revASPM-16,1974,12608.3,294.501,308.847
46-CAAL-revASPM-16,1975,13030,295.427,314.937
46-CAAL-revASPM-16,1976,13643.5,296.703,321.828
46-CAAL-revASPM-16,1977,14211.4,297.786,321.504
46-CAAL-revASPM-16,1978,15286,299.681,315.754
46-CAAL-revASPM-16,1979,15198.1,299.462,314.738
46-CAAL-revASPM-16,1980,15111.1,299.242,307.314
46-CAAL-revASPM-16,1981,15479.4,299.803,294.607
46-CAAL-revASPM-16,1982,14464.4,297.933,290.287
46-CAAL-revASPM-16,1983,13516.9,295.964,283.255
46-CAAL-revASPM-16,1984,13790.8,296.47,288.371
46-CAAL-revASPM-16,1985,13780.1,296.381,297.163
46-CAAL-revASPM-16,1986,13712.6,296.174,307.24
46-CAAL-revASPM-16,1987,13932.8,296.558,310.042
46-CAAL-revASPM-16,1988,14287.1,297.189,297.362
46-CAAL-revASPM-16,1989,14241.4,297.033,289.636
46-CAAL-revASPM-16,1990,13412.2,295.269,293.211
46-CAAL-revASPM-16,1991,13475.2,295.337,308.345
46-CAAL-revASPM-16,1992,13845.9,296.045,322.047
46-CAAL-revASPM-16,1993,14338.8,296.951,329.173
46-CAAL-revASPM-16,1994,14535.6,297.255,333.8
46-CAAL-revASPM-16,1995,13905.9,295.965,331.721
46-CAAL-revASPM-16,1996,14032.3,296.151,319.944
46-CAAL-revASPM-16,1997,14453.2,296.898,302.738
46-CAAL-revASPM-16,1998,14677.9,297.248,297.978
46-CAAL-revASPM-16,1999,13558,294.977,301.827
46-CAAL-revASPM-16,2000,12732,293.062,309.096
46-CAAL-revASPM-16,2001,12308,291.961,308.338
46-CAAL-revASPM-16,2002,12340.8,291.977,294.411
46-CAAL-revASPM-16,2003,12478.3,292.251,280.926
46-CAAL-revASPM-16,2004,11865.6,290.613,273.15
46-CAAL-revASPM-16,2005,11645,289.945,271.082
46-CAAL-revASPM-16,2006,11767.2,290.215,267.979
46-CAAL-revASPM-16,2007,12026.4,290.907,264.915
46-CAAL-revASPM-16,2008,12266.4,291.524,265.325
46-CAAL-revASPM-16,2009,12129.5,291.175,264.717
46-CAAL-revASPM-16,2010,12134.6,291.188,265.016
46-CAAL-revASPM-16,2011,12100.4,291.1,265.598
46-CAAL-revASPM-16,2012,11882.4,290.526,264.744
46-CAAL-revASPM-16,2013,11773.4,290.232,262.871
46-CAAL-revASPM-16,2014,12163.3,291.262,263.805
46-CAAL-revASPM-16,2015,12056.5,290.986,267.79
46-CAAL-revASPM-16,2016,12015,290.877,274.643
46-CAAL-revASPM-16,2017,12342.5,291.715,281.636
46-CAAL-revASPM-16,2018,12765.4,292.741,288.535
46-CAAL-revASPM-16,2019,13012.6,293.313,292.515
46-CAAL-revASPM-16,2020,13356,294.075,292.569
46-CAAL-revASPM-16,2021,13724.7,294.856,294.44
46-CAAL-revASPM-16,2022,13972.1,298.327,298.316
46-CAAL-revASPM-16,2023,14355.7,299.083,299.083
