id,time,era,n,n_mature,n_pup_produced
64-CAAL-NZdblnormV2-99,1950,VIRG,8645004.7,2507225.96727123,269471794.260898
64-CAAL-NZdblnormV2-99,1950.25,VIRG,7593294.4,2285962.62827185,245816524.119496
64-CAAL-NZdblnormV2-99,1950.5,VIRG,6720969.9,2084969.04797345,224300468.20148
64-CAAL-NZdblnormV2-99,1950.75,VIRG,5991176.5,1902323.45997898,204724818.37667
64-CAAL-NZdblnormV2-99,1951,INIT,8645004.7,2507225.96727123,269471794.260898
64-CAAL-NZdblnormV2-99,1951.25,INIT,7593294.4,2285962.62827185,245816524.119496
64-CAAL-NZdblnormV2-99,1951.5,INIT,6720969.9,2084969.04797345,224300468.20148
64-CAAL-NZdblnormV2-99,1951.75,INIT,5991176.5,1902323.45997898,204724818.37667
64-CAAL-NZdblnormV2-99,1952,TIME,8785153.8,2751275.95522696,295568940.011882
64-CAAL-NZdblnormV2-99,1952.25,TIME,7725537.3,2508588.36405291,269626228.045951
64-CAAL-NZdblnormV2-99,1952.5,TIME,6844816.3,2288108.64667128,246028961.587044
64-CAAL-NZdblnormV2-99,1952.75,TIME,6106435.9,2087732.42555507,224558889.7111
64-CAAL-NZdblnormV2-99,1953,TIME,8655232.2,2670553.66875511,289384114.995847
64-CAAL-NZdblnormV2-99,1953.25,TIME,7610802.9,2435223.30599729,264008782.493362
64-CAAL-NZdblnormV2-99,1953.5,TIME,6742740,2221376.26377873,240922276.847621
64-CAAL-NZdblnormV2-99,1953.75,TIME,6015030.8,2026983.73974592,219912342.339368
64-CAAL-NZdblnormV2-99,1954,TIME,8539405.7,2598951.12243726,282112903.018981
64-CAAL-NZdblnormV2-99,1954.25,TIME,7508193.6,2369885.48658423,257376072.352481
64-CAAL-NZdblnormV2-99,1954.5,TIME,6651265.6,2161741.94797433,234870338.860879
64-CAAL-NZdblnormV2-99,1954.75,TIME,5933004.7,1972538.02318535,214388344.199416
64-CAAL-NZdblnormV2-99,1955,TIME,8374017.4,2556483.24057951,277015677.523047
64-CAAL-NZdblnormV2-99,1955.25,TIME,7364610.2,2331091.58824444,252719826.954087
64-CAAL-NZdblnormV2-99,1955.5,TIME,6525385.5,2126301.3333948,230616545.299983
64-CAAL-NZdblnormV2-99,1955.75,TIME,5821617.4,1940158.75746917,210501981.275689
64-CAAL-NZdblnormV2-99,1956,TIME,8176869.9,2518417.36097514,272616329.879148
64-CAAL-NZdblnormV2-99,1956.25,TIME,7193255,2296355.38209878,248703486.851574
64-CAAL-NZdblnormV2-99,1956.5,TIME,6375038.6,2094597.16464773,226949344.149617
64-CAAL-NZdblnormV2-99,1956.75,TIME,5688545.4,1911217.11422037,207153174.413252
64-CAAL-NZdblnormV2-99,1957,TIME,8348929,2479704.35097377,268403192.537928
64-CAAL-NZdblnormV2-99,1957.25,TIME,7330028,2261066.58038961,244860047.098652
64-CAAL-NZdblnormV2-99,1957.5,TIME,6485777.1,2062420.10764102,223442540.93387
64-CAAL-NZdblnormV2-99,1957.75,TIME,5780096.5,1881864.58633292,203952466.711175
64-CAAL-NZdblnormV2-99,1958,TIME,8464703.1,2432740.08961704,263578770.550805
64-CAAL-NZdblnormV2-99,1958.25,TIME,7429380.5,2218282.66652834,240462058.64029
64-CAAL-NZdblnormV2-99,1958.5,TIME,6571889.1,2023423.37263881,219431509.824868
64-CAAL-NZdblnormV2-99,1958.75,TIME,5855486.9,1846300.98194303,200292794.528708
64-CAAL-NZdblnormV2-99,1959,TIME,8317681,2404576.68604068,259776181.480574
64-CAAL-NZdblnormV2-99,1959.25,TIME,7309957.8,2192449.54139176,236982874.039478
64-CAAL-NZdblnormV2-99,1959.5,TIME,6473119.6,1999739.91247669,216248638.054528
64-CAAL-NZdblnormV2-99,1959.75,TIME,5772231.6,1824602.90182048,197381783.867081
64-CAAL-NZdblnormV2-99,1960,TIME,8484007.2,2423666.95472848,260366162.576226
64-CAAL-NZdblnormV2-99,1960.25,TIME,7446399.2,2209704.97625894,237506307.078108
64-CAAL-NZdblnormV2-99,1960.5,TIME,6587046.1,2015360.24151612,216714627.548603
64-CAAL-NZdblnormV2-99,1960.75,TIME,5869070,1838763.64934853,197798152.423036
64-CAAL-NZdblnormV2-99,1961,TIME,8562952,2434328.48268953,261467792.501046
64-CAAL-NZdblnormV2-99,1961.25,TIME,7516291.7,2219497.2836192,238513626.641756
64-CAAL-NZdblnormV2-99,1961.5,TIME,6649207.7,2024348.0225074,217635743.016092
64-CAAL-NZdblnormV2-99,1961.75,TIME,5924627.4,1847002.02909543,198639857.479028
64-CAAL-NZdblnormV2-99,1962,TIME,8573301.2,2431431.90735672,261177452.653025
64-CAAL-NZdblnormV2-99,1962.25,TIME,7528234.7,2216819.0263922,238248064.989414
64-CAAL-NZdblnormV2-99,1962.5,TIME,6661817,2021876.59220947,217392918.40458
64-CAAL-NZdblnormV2-99,1962.75,TIME,5937305.6,1844729.47170868,198418212.540172
64-CAAL-NZdblnormV2-99,1963,TIME,8562628,2455753.13629593,263163310.055889
64-CAAL-NZdblnormV2-99,1963.25,TIME,7520610.2,2238928.28519933,240053048.577294
64-CAAL-NZdblnormV2-99,1963.5,TIME,6656364.8,2041989.99288051,219034772.167712
64-CAAL-NZdblnormV2-99,1963.75,TIME,5933358.6,1863045.41463821,199913231.225576
64-CAAL-NZdblnormV2-99,1964,TIME,8597517.4,2474699.95741063,265192821.12281
64-CAAL-NZdblnormV2-99,1964.25,TIME,7550010.6,2256228.85422529,241905336.428611
64-CAAL-NZdblnormV2-99,1964.5,TIME,6681514.2,2057790.87320255,220725781.485719
64-CAAL-NZdblnormV2-99,1964.75,TIME,5955196,1877476.49490583,201457119.792478
64-CAAL-NZdblnormV2-99,1965,TIME,8651715.7,2481576.67840366,266257857.026049
64-CAAL-NZdblnormV2-99,1965.25,TIME,7596468.3,2262543.76121129,242880779.587443
64-CAAL-NZdblnormV2-99,1965.5,TIME,6721793.5,2063583.31963272,221618590.850134
64-CAAL-NZdblnormV2-99,1965.75,TIME,5990505.5,1882786.78857581,202274169.59008
64-CAAL-NZdblnormV2-99,1966,TIME,8635190.9,2485009.88326217,266787530.00346
64-CAAL-NZdblnormV2-99,1966.25,TIME,7584427.1,2265677.80653521,243365010.000942
64-CAAL-NZdblnormV2-99,1966.5,TIME,6712926.6,2066445.42045614,222061396.200974
64-CAAL-NZdblnormV2-99,1966.75,TIME,5983820.7,1885401.53371048,202679117.600554
64-CAAL-NZdblnormV2-99,1967,TIME,8576283.1,2494189.69835135,267667540.416907
64-CAAL-NZdblnormV2-99,1967.25,TIME,7535193.6,2274026.49949312,244166262.916265
64-CAAL-NZdblnormV2-99,1967.5,TIME,6671164.7,2074046.62516053,222791656.736374
64-CAAL-NZdblnormV2-99,1967.75,TIME,5947886.1,1892326.66077213,203344974.000941
64-CAAL-NZdblnormV2-99,1968,TIME,8757250,2502830.06486941,268644238.931824
64-CAAL-NZdblnormV2-99,1968.25,TIME,7685267.2,2281924.03942897,245058296.206461
64-CAAL-NZdblnormV2-99,1968.5,TIME,6797616.5,2081260.40100181,223605884.110838
64-CAAL-NZdblnormV2-99,1968.75,TIME,6056207.4,1898920.09253773,204088720.81082
64-CAAL-NZdblnormV2-99,1969,TIME,8900963.2,2499762.40133473,268676513.628095
64-CAAL-NZdblnormV2-99,1969.25,TIME,7810163.9,2279174.40211834,245091569.878476
64-CAAL-NZdblnormV2-99,1969.5,TIME,6907147,2078792.51375279,223639640.150942
64-CAAL-NZdblnormV2-99,1969.75,TIME,6153053.6,1896698.34866982,204122067.854731
64-CAAL-NZdblnormV2-99,1970,TIME,8911247.8,2504052.04494557,268841035.998572
64-CAAL-NZdblnormV2-99,1970.25,TIME,7824062.5,2283001.22730053,245236638.78448
64-CAAL-NZdblnormV2-99,1970.5,TIME,6922923.8,2082223.54165046,223768711.059596
64-CAAL-NZdblnormV2-99,1970.75,TIME,6169516.5,1899777.0809886,204236630.903876
64-CAAL-NZdblnormV2-99,1971,TIME,9189512.6,2537348.65357421,271591767.142801
64-CAAL-NZdblnormV2-99,1971.25,TIME,8059132.8,2313268.59068337,247737253.419672
64-CAAL-NZdblnormV2-99,1971.5,TIME,7124298.8,2109754.87353807,226043100.965896
64-CAAL-NZdblnormV2-99,1971.75,TIME,6344416.6,1924847.64117921,206307869.305912
64-CAAL-NZdblnormV2-99,1972,TIME,9307615.8,2567108.6194727,274718533.781896
64-CAAL-NZdblnormV2-99,1972.25,TIME,8166400.9,2340435.54927754,250590315.957162
64-CAAL-NZdblnormV2-99,1972.5,TIME,7221706.5,2134557.99550749,228647076.37299
64-CAAL-NZdblnormV2-99,1972.75,TIME,6432899.2,1947495.7708609,208684881.377403
64-CAAL-NZdblnormV2-99,1973,TIME,9407311.5,2597674.60260265,277687894.4933
64-CAAL-NZdblnormV2-99,1973.25,TIME,8255742.1,2368231.85865594,253294764.115064
64-CAAL-NZdblnormV2-99,1973.5,TIME,7302084.4,2159854.97530517,231111549.601037
64-CAAL-NZdblnormV2-99,1973.75,TIME,6505461.7,1970535.40696324,210931910.862827
64-CAAL-NZdblnormV2-99,1974,TIME,9293144,2649888.62618865,282771045.282276
64-CAAL-NZdblnormV2-99,1974.25,TIME,8164726.4,2415802.76435618,257926872.795362
64-CAAL-NZdblnormV2-99,1974.5,TIME,7228212.4,2203218.70209479,235334788.563852
64-CAAL-NZdblnormV2-99,1974.75,TIME,6444284.4,2010078.04248865,214783467.721481
64-CAAL-NZdblnormV2-99,1975,TIME,9210080.4,2689237.7779171,287172898.965668
64-CAAL-NZdblnormV2-99,1975.25,TIME,8093550,2451721.56029603,261945132.173619
64-CAAL-NZdblnormV2-99,1975.5,TIME,7166576,2236008.63069881,239003315.232345
64-CAAL-NZdblnormV2-99,1975.75,TIME,6390361.4,2040019.54439541,218133497.67391
64-CAAL-NZdblnormV2-99,1976,TIME,9449708.5,2706713.05573611,289884337.718198
