id,Fleet,Fleet_name,Time,Obs,Exp,SE,Dev,Use
64-CAAL-NZdblnormV2-99,16,S01_INDEX.1-4,1979.83,1.86281,1.08408,0.333202,0.541356,1
64-CAAL-NZdblnormV2-99,16,S01_INDEX.1-4,1980.83,1.31391,1.08786,0.33254,0.188796,1
64-CAAL-NZdblnormV2-99,16,S01_INDEX.1-4,1981.83,1.2559,1.07216,0.332625,0.158179,1
64-CAAL-NZdblnormV2-99,16,S01_INDEX.1-4,1982.83,1.50646,1.07005,0.326376,0.342056,1
64-CAAL-NZdblnormV2-99,16,S01_INDEX.1-4,1983.83,0.922278,1.00232,0.330303,-0.0832294,1
64-CAAL-NZdblnormV2-99,16,S01_INDEX.1-4,1984.83,1.32673,0.988599,0.323343,0.294184,1
64-CAAL-NZdblnormV2-99,16,S01_INDEX.1-4,1985.83,0.877509,0.949523,0.321945,-0.0788726,1
64-CAAL-NZdblnormV2-99,16,S01_INDEX.1-4,1986.83,0.855618,0.895921,0.335276,-0.0460284,1
64-CAAL-NZdblnormV2-99,16,S01_INDEX.1-4,1987.83,0.835362,0.839179,0.345836,-0.00455866,1
64-CAAL-NZdblnormV2-99,16,S01_INDEX.1-4,1988.83,0.736157,0.890025,0.35762,-0.189807,1
64-CAAL-NZdblnormV2-99,16,S01_INDEX.1-4,1989.83,1.65752,1.01078,0.320639,0.494604,1
64-CAAL-NZdblnormV2-99,16,S01_INDEX.1-4,1990.83,1.13159,1.04627,0.336645,0.078392,1
64-CAAL-NZdblnormV2-99,16,S01_INDEX.1-4,1991.83,1.02708,1.01892,0.345696,0.00797374,1
64-CAAL-NZdblnormV2-99,16,S01_INDEX.1-4,1992.83,0.558306,0.981624,0.384414,-0.564301,1
64-CAAL-NZdblnormV2-99,16,S01_INDEX.1-4,1993.83,0.81207,0.970618,0.34892,-0.178346,1
64-CAAL-NZdblnormV2-99,16,S01_INDEX.1-4,1994.83,1.12053,0.979211,0.341153,0.13481,1
64-CAAL-NZdblnormV2-99,16,S01_INDEX.1-4,1995.83,1.11373,0.985775,0.358465,0.122042,1
64-CAAL-NZdblnormV2-99,16,S01_INDEX.1-4,1996.83,1.1907,0.977497,0.34189,0.197301,1
64-CAAL-NZdblnormV2-99,16,S01_INDEX.1-4,1997.83,1.31626,1.03074,0.348221,0.244516,1
64-CAAL-NZdblnormV2-99,16,S01_INDEX.1-4,1998.83,1.99334,1.22289,0.32869,0.488596,1
64-CAAL-NZdblnormV2-99,16,S01_INDEX.1-4,1999.83,1.18608,1.21108,0.36947,-0.020856,1
64-CAAL-NZdblnormV2-99,16,S01_INDEX.1-4,2000.83,0.788006,1.22868,0.384061,-0.444188,1
64-CAAL-NZdblnormV2-99,16,S01_INDEX.1-4,2001.83,0.727835,1.14757,0.380242,-0.455325,1
64-CAAL-NZdblnormV2-99,16,S01_INDEX.1-4,2002.83,0.803887,0.965154,0.361598,-0.182829,1
64-CAAL-NZdblnormV2-99,16,S01_INDEX.1-4,2003.83,1.3191,0.952702,0.345035,0.325403,1
64-CAAL-NZdblnormV2-99,16,S01_INDEX.1-4,2004.83,1.26325,0.924475,0.348968,0.312217,1
64-CAAL-NZdblnormV2-99,16,S01_INDEX.1-4,2005.83,1.04284,0.958606,0.364489,0.0842226,1
64-CAAL-NZdblnormV2-99,16,S01_INDEX.1-4,2006.83,0.740614,0.979751,0.374613,-0.279819,1
64-CAAL-NZdblnormV2-99,16,S01_INDEX.1-4,2007.83,0.829133,0.969447,0.363606,-0.156346,1
64-CAAL-NZdblnormV2-99,16,S01_INDEX.1-4,2008.83,1.047,0.991015,0.36146,0.0549544,1
64-CAAL-NZdblnormV2-99,16,S01_INDEX.1-4,2009.83,0.645173,0.982855,0.380014,-0.420943,1
64-CAAL-NZdblnormV2-99,16,S01_INDEX.1-4,2010.83,0.790723,0.947497,0.376337,-0.180876,1
64-CAAL-NZdblnormV2-99,16,S01_INDEX.1-4,2011.83,0.722675,0.904204,0.38025,-0.224095,1
64-CAAL-NZdblnormV2-99,16,S01_INDEX.1-4,2012.83,0.69595,0.862208,0.384556,-0.214219,1
64-CAAL-NZdblnormV2-99,16,S01_INDEX.1-4,2013.83,0.717588,0.831169,0.38891,-0.146938,1
64-CAAL-NZdblnormV2-99,16,S01_INDEX.1-4,2014.83,0.790042,0.840013,0.384902,-0.0613314,1
64-CAAL-NZdblnormV2-99,16,S01_INDEX.1-4,2015.83,0.78514,0.882376,0.386274,-0.116756,1
64-CAAL-NZdblnormV2-99,16,S01_INDEX.1-4,2016.83,0.687733,0.880195,0.380715,-0.246743,1
64-CAAL-NZdblnormV2-99,16,S01_INDEX.1-4,2017.83,0.591417,0.891431,0.367136,-0.410306,1
64-CAAL-NZdblnormV2-99,16,S01_INDEX.1-4,2018.83,0.724244,0.885575,0.376776,-0.201109,1
64-CAAL-NZdblnormV2-99,16,S01_INDEX.1-4,2019.83,0.794833,0.866571,0.361991,-0.0864118,1
64-CAAL-NZdblnormV2-99,16,S01_INDEX.1-4,2020.83,0.742562,0.846651,0.372401,-0.131182,1
64-CAAL-NZdblnormV2-99,16,S01_INDEX.1-4,2021.83,1.23811,0.963949,0.357539,0.250303,1
64-CAAL-NZdblnormV2-99,16,S01_INDEX.1-4,2022.83,0.912191,1.13747,0.383859,-0.220714,1
