id,Fleet,Time,Obs,Exp,sel_bio,sel_num,F,Like,Mult
33-CAAL-revASPM-03,1,1952.37,0.002,0.00199999,0.145894,0.00199999,5.44406e-05,3.53334e-08,1
33-CAAL-revASPM-03,1,1952.62,0.002,0.00199999,0.145867,0.00199999,5.4416e-05,3.53002e-08,1
33-CAAL-revASPM-03,1,1953.12,0.068,0.0679998,4.94983,0.0679998,0.00184704,3.50761e-08,1
33-CAAL-revASPM-03,1,1953.37,0.014,0.014,1.01851,0.014,0.000380122,3.53584e-08,1
33-CAAL-revASPM-03,1,1953.62,0.023,0.0229999,1.67292,0.0229999,0.000624033,6.84017e-08,1
33-CAAL-revASPM-03,1,1953.87,0.024,0.0239972,1.72895,0.0239972,0.000670066,5.52199e-05,1
33-CAAL-revASPM-03,1,1954.12,0.175,0.174999,12.4257,0.174999,0.00500453,5.55459e-08,1
33-CAAL-revASPM-03,1,1954.37,0.328,0.327999,23.2598,0.327999,0.00935581,4.00016e-08,1
33-CAAL-revASPM-03,1,1954.62,0.257,0.256996,17.9838,0.256996,0.00756816,9.10941e-07,1
33-CAAL-revASPM-03,1,1954.87,0.34,0.340227,21.8179,0.340227,0.0122808,0.00183505,1
33-CAAL-revASPM-03,1,1955.12,0.216,0.215999,12.727,0.215999,0.00877441,1.02481e-07,1
33-CAAL-revASPM-03,1,1955.37,0.228,0.227999,13.5449,0.227999,0.00887815,7.796e-08,1
33-CAAL-revASPM-03,1,1955.62,0.184,0.183999,10.9277,0.183999,0.00713159,7.03853e-08,1
33-CAAL-revASPM-03,1,1955.87,0.412,0.41201,23.8256,0.41201,0.0170734,2.29826e-06,1
33-CAAL-revASPM-03,1,1956.12,0.14,0.139999,7.97578,0.139999,0.00591121,1.01334e-07,1
33-CAAL-revASPM-03,1,1956.37,0.201,0.200999,11.6669,0.200999,0.00815423,8.75333e-08,1
33-CAAL-revASPM-03,1,1956.62,0.112,0.111999,6.57648,0.111999,0.00448988,1.01807e-07,1
33-CAAL-revASPM-03,1,1956.87,0.255,0.255005,14.7801,0.255005,0.0108301,1.43903e-06,1
33-CAAL-revASPM-03,1,1957.12,0.125,0.124999,7.16941,0.124999,0.00541336,9.3651e-08,1
33-CAAL-revASPM-03,1,1957.37,0.098,0.0979995,5.722,0.0979995,0.00408186,9.70657e-08,1
33-CAAL-revASPM-03,1,1957.62,0.234,0.233999,13.8284,0.233999,0.00955207,1.66336e-07,1
33-CAAL-revASPM-03,1,1957.87,0.645,0.645012,37.6415,0.645012,0.0276228,1.38516e-06,1
33-CAAL-revASPM-03,1,1958.12,0.27,0.269999,15.5538,0.269999,0.0117816,9.06812e-08,1
33-CAAL-revASPM-03,1,1958.37,0.241,0.240999,14.1052,0.240999,0.0101203,8.78639e-08,1
33-CAAL-revASPM-03,1,1958.62,0.61,0.609997,35.8567,0.609997,0.0255546,8.16922e-08,1
33-CAAL-revASPM-03,1,1958.87,1.446,1.44614,82.0053,1.44614,0.0671379,4.03819e-05,1
33-CAAL-revASPM-03,1,1959.12,0.22,0.219999,12.1168,0.219999,0.0106705,1.16826e-07,1
33-CAAL-revASPM-03,1,1959.37,0.264,0.263998,14.7969,0.263998,0.0121984,1.38907e-07,1
33-CAAL-revASPM-03,1,1959.62,0.534,0.534,29.9305,0.534,0.0247021,2.62795e-09,1
33-CAAL-revASPM-03,1,1959.87,0.9,0.900004,49.3832,0.900004,0.0439556,9.74401e-08,1
33-CAAL-revASPM-03,1,1960.12,0.211,0.210999,11.5322,0.210999,0.0102499,1.19668e-07,1
33-CAAL-revASPM-03,1,1960.37,0.495,0.494997,27.6562,0.494997,0.0229621,1.19838e-07,1
33-CAAL-revASPM-03,1,1960.62,0.654,0.654004,36.4551,0.654004,0.0309936,1.46054e-07,1
33-CAAL-revASPM-03,1,1960.87,0.978,0.978,53.2796,0.978,0.0494769,3.20052e-11,1
33-CAAL-revASPM-03,1,1961.12,0.589,0.588997,32.007,0.588997,0.029612,1.18734e-07,1
33-CAAL-revASPM-03,1,1961.37,0.423,0.422998,23.5029,0.422998,0.0202656,1.33899e-07,1
33-CAAL-revASPM-03,1,1961.62,7.602,7.60209,418.108,7.60209,0.38622,6.15275e-07,1
33-CAAL-revASPM-03,1,1961.87,0.933,0.933127,48.4688,0.933127,0.0550867,7.67738e-05,1
33-CAAL-revASPM-03,1,1962.12,1.645,1.64499,83.466,1.64499,0.0994006,1.79338e-07,1
33-CAAL-revASPM-03,1,1962.37,0.47,0.469997,24.4979,0.469997,0.0267466,1.818e-07,1
33-CAAL-revASPM-03,1,1962.62,1.061,1.061,55.6888,1.061,0.0609205,1.66804e-09,1
33-CAAL-revASPM-03,1,1962.87,1.322,1.32217,67.032,1.32217,0.085141,6.75376e-05,1
33-CAAL-revASPM-03,1,1963.12,1.526,1.52599,76.473,1.52599,0.100847,2.03478e-07,1
33-CAAL-revASPM-03,1,1963.37,0.767,0.766995,39.4823,0.766995,0.0488447,1.80838e-07,1
33-CAAL-revASPM-03,1,1963.62,1.105,1.10499,57.5767,1.10499,0.0709301,1.69087e-07,1
33-CAAL-revASPM-03,1,1963.87,1.758,1.75878,88.2927,1.75878,0.129456,0.000804858,1
33-CAAL-revASPM-03,1,1964.12,0.843,0.842993,41.2338,0.842993,0.0654117,2.97792e-07,1
33-CAAL-revASPM-03,1,1964.37,0.588,0.587995,29.6688,0.587995,0.0429953,2.58971e-07,1
33-CAAL-revASPM-03,1,1964.62,0.4,0.399998,20.5242,0.399998,0.0288671,1.34557e-07,1
33-CAAL-revASPM-03,1,1964.87,0.468,0.467999,24.0602,0.467999,0.034797,7.74894e-09,1
33-CAAL-revASPM-03,1,1965.12,2.134,2.13398,110.644,2.13398,0.157327,2.48893e-07,1
33-CAAL-revASPM-03,1,1965.37,1.537,1.53699,81.2564,1.53699,0.1104,2.32493e-07,1
33-CAAL-revASPM-03,1,1965.62,0.718,0.717999,37.8641,0.717999,0.052532,1.38849e-08,1
33-CAAL-revASPM-03,1,1965.87,0.641,0.641004,33.0591,0.641004,0.0494796,1.23459e-07,1
33-CAAL-revASPM-03,1,1966.12,0.623,0.622995,31.8108,0.622995,0.0474598,2.85257e-07,1
33-CAAL-revASPM-03,1,1966.37,1.634,1.63399,84.2549,1.63399,0.119725,2.47596e-07,1
33-CAAL-revASPM-03,1,1966.62,0.55,0.550012,27.8955,0.550012,0.0414515,2.11183e-06,1
33-CAAL-revASPM-03,1,1966.87,0.582,0.582016,28.6149,0.582016,0.0462394,3.00414e-06,1
33-CAAL-revASPM-03,1,1967.12,0.637,0.636995,31.3423,0.636995,0.0490946,2.82629e-07,1
33-CAAL-revASPM-03,1,1967.37,0.479,0.478996,24.2399,0.478996,0.0349224,2.42067e-07,1
33-CAAL-revASPM-03,1,1967.62,0.625,0.624996,32.0208,0.624996,0.0453535,1.4491e-07,1
33-CAAL-revASPM-03,1,1967.87,0.399,0.398997,20.6259,0.398997,0.0292334,2.55153e-07,1
33-CAAL-revASPM-03,1,1968.12,1.094,1.09399,57.3877,1.09399,0.0781658,2.44325e-07,1
33-CAAL-revASPM-03,1,1968.37,0.608,0.607996,32.4275,0.607996,0.0422963,2.17992e-07,1
33-CAAL-revASPM-03,1,1968.62,0.194,0.193999,10.4028,0.193999,0.0133301,2.357e-07,1
33-CAAL-revASPM-03,1,1968.87,0.265,0.264998,14.2706,0.264998,0.0179467,2.7619e-07,1
33-CAAL-revASPM-03,1,1969.12,0.721,0.720995,38.8224,0.720995,0.0475752,1.89123e-07,1
33-CAAL-revASPM-03,1,1969.37,0.366,0.365997,19.8478,0.365997,0.0232698,1.94061e-07,1
33-CAAL-revASPM-03,1,1969.62,0.151,0.150999,8.24925,0.150999,0.00923107,1.93031e-07,1
33-CAAL-revASPM-03,1,1969.87,0.531,0.530996,29.0583,0.530996,0.0318697,2.07125e-07,1
33-CAAL-revASPM-03,1,1970.12,1.161,1.16099,63.3542,1.16099,0.0682417,1.60798e-07,1
33-CAAL-revASPM-03,1,1970.37,0.53,0.529997,29.0885,0.529997,0.0302754,1.50559e-07,1
33-CAAL-revASPM-03,1,1970.62,0.988,0.987996,53.8916,0.987996,0.0568389,6.47554e-08,1
33-CAAL-revASPM-03,1,1970.87,1.946,1.94603,102.768,1.94603,0.120125,1.16718e-06,1
33-CAAL-revASPM-03,1,1971.12,9.127,9.12695,464.382,9.12695,0.610587,1.47264e-07,1
33-CAAL-revASPM-03,1,1971.37,0.616,0.615996,31.2071,0.615996,0.0415429,2.10556e-07,1
33-CAAL-revASPM-03,1,1971.62,0.314,0.314,15.9368,0.314,0.0207068,9.52859e-09,1
33-CAAL-revASPM-03,1,1971.87,0.503,0.50301,25.1673,0.50301,0.0340021,1.55869e-06,1
33-CAAL-revASPM-03,1,1972.12,1.186,1.18599,58.3449,1.18599,0.0826015,1.50479e-07,1
33-CAAL-revASPM-03,1,1972.37,0.299,0.298998,14.857,0.298998,0.0204832,2.14594e-07,1
33-CAAL-revASPM-03,1,1972.62,0.641,0.640996,32.5105,0.640996,0.0425899,1.90095e-07,1
33-CAAL-revASPM-03,1,1972.87,0.166,0.166005,8.4181,0.166005,0.0113833,3.95634e-06,1
33-CAAL-revASPM-03,1,1973.12,0.316,0.315998,15.8683,0.315998,0.0223825,1.757e-07,1
33-CAAL-revASPM-03,1,1973.37,0.432,0.431997,21.966,0.431997,0.0301502,2.20606e-07,1
33-CAAL-revASPM-03,1,1973.62,0.379,0.378997,19.6328,0.378997,0.025688,2.11203e-07,1
