id,Year,B.Bmsy,F.Fmsy
33-CAAL-revASPM-03,1952,4.53676,0.0155378
33-CAAL-revASPM-03,1953,4.52355,0.191238
33-CAAL-revASPM-03,1954,4.06819,1.60362
33-CAAL-revASPM-03,1955,1.69857,1.03601
33-CAAL-revASPM-03,1956,1.36979,0.830652
33-CAAL-revASPM-03,1957,1.37477,0.737707
33-CAAL-revASPM-03,1958,1.41209,1.2878
33-CAAL-revASPM-03,1959,1.09104,1.17578
33-CAAL-revASPM-03,1960,1.01133,1.27696
33-CAAL-revASPM-03,1961,0.958328,2.29227
33-CAAL-revASPM-03,1962,0.608813,2.34864
33-CAAL-revASPM-03,1963,0.486421,2.87595
33-CAAL-revASPM-03,1964,0.376166,1.56112
33-CAAL-revASPM-03,1965,0.519171,1.72639
33-CAAL-revASPM-03,1966,0.522255,2.41819
33-CAAL-revASPM-03,1967,0.402028,1.1974
33-CAAL-revASPM-03,1968,0.572329,0.850584
33-CAAL-revASPM-03,1969,0.770632,0.764664
33-CAAL-revASPM-03,1970,0.916385,1.6891
33-CAAL-revASPM-03,1971,0.684882,2.44556
33-CAAL-revASPM-03,1972,0.5093,2.48233
33-CAAL-revASPM-03,1973,0.510457,2.23366
33-CAAL-revASPM-03,1974,0.520092,1.93385
33-CAAL-revASPM-03,1975,0.560215,1.40994
33-CAAL-revASPM-03,1976,0.647383,1.25143
33-CAAL-revASPM-03,1977,0.7309,0.593227
33-CAAL-revASPM-03,1978,0.973024,1.05395
33-CAAL-revASPM-03,1979,0.925071,1.13367
33-CAAL-revASPM-03,1980,0.8564,0.821115
33-CAAL-revASPM-03,1981,0.981989,1.63627
33-CAAL-revASPM-03,1982,0.773477,2.24269
33-CAAL-revASPM-03,1983,0.561768,1.43025
33-CAAL-revASPM-03,1984,0.686854,1.3737
33-CAAL-revASPM-03,1985,0.709763,1.26127
33-CAAL-revASPM-03,1986,0.677531,1.08388
33-CAAL-revASPM-03,1987,0.722463,0.942508
33-CAAL-revASPM-03,1988,0.785125,1.20014
33-CAAL-revASPM-03,1989,0.777434,2.07632
33-CAAL-revASPM-03,1990,0.588899,1.53322
33-CAAL-revASPM-03,1991,0.611697,1.14911
33-CAAL-revASPM-03,1992,0.693758,0.848753
33-CAAL-revASPM-03,1993,0.799912,1.0777
33-CAAL-revASPM-03,1994,0.838232,1.79598
33-CAAL-revASPM-03,1995,0.705436,1.67477
33-CAAL-revASPM-03,1996,0.749195,1.37163
33-CAAL-revASPM-03,1997,0.864035,1.18215
33-CAAL-revASPM-03,1998,0.968995,1.95428
33-CAAL-revASPM-03,1999,0.774211,1.96006
33-CAAL-revASPM-03,2000,0.658151,1.82423
33-CAAL-revASPM-03,2001,0.595459,1.64844
33-CAAL-revASPM-03,2002,0.614283,1.49132
33-CAAL-revASPM-03,2003,0.66666,2.16527
33-CAAL-revASPM-03,2004,0.532016,2.00618
33-CAAL-revASPM-03,2005,0.487657,1.82772
33-CAAL-revASPM-03,2006,0.486816,1.57845
33-CAAL-revASPM-03,2007,0.504855,1.42534
33-CAAL-revASPM-03,2008,0.529938,1.71676
33-CAAL-revASPM-03,2009,0.474873,1.57775
33-CAAL-revASPM-03,2010,0.481362,1.59624
33-CAAL-revASPM-03,2011,0.474711,1.87633
33-CAAL-revASPM-03,2012,0.416212,1.95284
33-CAAL-revASPM-03,2013,0.382549,1.4469
33-CAAL-revASPM-03,2014,0.459466,1.66294
33-CAAL-revASPM-03,2015,0.418437,1.79017
33-CAAL-revASPM-03,2016,0.370188,1.56879
33-CAAL-revASPM-03,2017,0.418451,1.19511
33-CAAL-revASPM-03,2018,0.485442,1.27819
33-CAAL-revASPM-03,2019,0.502367,1.12379
33-CAAL-revASPM-03,2020,0.545439,0.954882
33-CAAL-revASPM-03,2021,0.624635,1.04509
33-CAAL-revASPM-03,2022,0.680671,0.814382
33-CAAL-revASPM-03,2023,0.788036,0.814382
